tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2815845,1,2993716,Kinopus chlorellivorus,"",eukaryota,false,,,,0.08716122610549781,2,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2993618,2,2993618,Halosolutus,"",archaea,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,58.8,34.0,10^-3.43533,,,,,[1552990],0
1552990,1,2993618,Halosolutus halophilus,"",archaea,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,58.8,34.0,10^-3.43533,,,,,,0
2993541,2,2993541,Neolewinella,"",bacteria,false,,,,26.279109670807593,603,,,96.002,149.384,10^-81.079,,,,,,465.39736679030557,10679,4,10576,93.8045,86.5473,10^-41.0637,,,,,"[2602767, 2562452, 1835722, 1517758, 1514080, 1383882, 478744, 442734, 438752, 438751, 70998]",0
2602767,1,2993541,Neolewinella aurantiaca,"",bacteria,false,,,,0.21790306526374453,5,,,95.87,138.667,10^-73.8576,,,,,,0.39222551747474016,9,,,89.8667,41.5556,10^-15.4323,,,,,,0
2562452,1,2993541,Neolewinella litorea,"",bacteria,false,,,,0.6972898088439825,16,,,91.2447,150.143,10^-71.8921,,,,,,,,,,,,,,,,,,0
1835722,1,2993541,Neolewinella aquimaris,"",bacteria,false,,,,10.197863454343244,234,,,98.0287,150.019,10^-85.3372,,,,,,0.08716122610549781,2,,,75.75,48.0,10^-13.7378,,,,,,0
1517758,1,2993541,Neolewinella lacunae,"",bacteria,false,,,,2.0918694265319475,48,,,95.0,150.0,10^-79.5386,,,,,,,,,,,,,,,,,,0
1514080,1,2993541,Neolewinella xylanilytica,"",bacteria,false,,,,0.30506429136924235,7,,,97.0,150.0,10^-83.6557,,,,,,0.13074183915824672,3,,,86.6667,48.0,10^-20.9414,,,,,,0
1383882,1,2993541,Neolewinella maritima,"",bacteria,false,,,,2.78915923537593,64,,,93.2064,150.0,10^-75.8463,,,,,,0.26148367831649344,6,,,83.6667,47.8333,10^-17.5506,,,,,,0
478744,1,2993541,Neolewinella agarilytica,"",bacteria,false,,,,3.9222551747474017,90,,,93.8544,147.022,10^-75.3856,,,,,,1.1330959393714717,26,,,81.8,46.8846,10^-16.2855,,,,,,0
442734,1,2993541,Neolewinella antarctica,"",bacteria,false,,,,3.224965365903419,74,,,98.511,149.857,10^-86.6809,,,,,,0.30506429136924235,7,,,77.411,41.0,10^-12.4989,,,,,,0
438752,1,2993541,Neolewinella lutea,"",bacteria,false,,,,1.7432245221099563,40,,,93.5225,149.714,10^-76.3046,,,,,,,,,,,,,,,,,,0
438751,1,2993541,Neolewinella marina,"",bacteria,false,,,,0.13074183915824672,3,,,95.453,143.333,10^-76.1284,,,,,,0.17432245221099563,4,1,4,67.073,82.0,10^-29.9431,,,,,,0
70998,1,2993541,Neolewinella persica,"",bacteria,false,,,,0.958773487160476,22,,,98.6666,150.0,10^-87.0866,,,,,,462.9132718462989,10622,3,10572,94.0264,87.2638,10^-41.512,,,,,,0
2992720,2,2992720,Acidilutibacter,"",bacteria,false,,,,0.04358061305274891,1,,,88.696,115.0,10^-48.0895,,,,,,,,,,,,,,,,,[2507161],0
2507161,1,2992720,Acidilutibacter cellobiosedens,"",bacteria,false,,,,0.04358061305274891,1,,,88.696,115.0,10^-48.0895,,,,,,,,,,,,,,,,,,0
2992131,2,2992131,Romeriopsis,"",bacteria,false,,,,0.8280316480022293,19,,,99.1515,150.0,10^-88.0847,,,,,,,,,,,,,,,,,[2992132],0
2992132,1,2992131,Romeriopsis navalis,"",bacteria,false,,,,0.8280316480022293,19,,,99.1515,150.0,10^-88.0847,,,,,,,,,,,,,,,,,,0
2991992,2,2991992,Chernyshevia,"",eukaryota,false,,,,0.13074183915824672,3,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[2927314],0
2927314,1,2991992,Chernyshevia escarpiaphila,"",eukaryota,false,,,,0.13074183915824672,3,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
2989701,2,2989701,Candidatus Gaiellasilicea,"",bacteria,false,,,,,,,,,,,,,,,,0.30506429136924235,7,,,81.4,28.4286,10^-3.86834,,,,,[2928748],0
2928748,1,2989701,Candidatus Gaiellasilicea maunaloa,"",bacteria,false,,,,,,,,,,,,,,,,0.30506429136924235,7,,,81.4,28.4286,10^-3.86834,,,,,,0
2989559,2,2989559,Trapezionida,"",eukaryota,false,,,,0.04358061305274891,1,,,94.702,151.0,10^-79.5357,,,,,,,,,,,,,,,,,[2748289],0
2748289,1,2989559,Trapezionida roshanei,"",eukaryota,false,,,,0.04358061305274891,1,,,94.702,151.0,10^-79.5357,,,,,,,,,,,,,,,,,,0
2989547,2,2989547,Iridonida,"",eukaryota,false,,,,0.08716122610549781,2,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[2971687],0
2971687,1,2989547,Iridonida irrasa,"",eukaryota,false,,,,0.08716122610549781,2,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
2987599,2,2987599,Pollutimonas,"",bacteria,false,,,,0.39222551747474016,9,,,100.0,38.0,10^-13.5749,,,,,,,,,,,,,,,,,[2028345],0
2028345,1,2987599,Pollutimonas thiosulfatoxidans,"",bacteria,false,,,,0.39222551747474016,9,,,100.0,38.0,10^-13.5749,,,,,,,,,,,,,,,,,,0
2987594,2,2987594,Rasiella,"",bacteria,false,,,,31.378041397979214,720,1,11,98.5951,150.185,10^-86.4786,,,,,,,,,,,,,,,,,[2744027],0
2744027,1,2987594,Rasiella rasia,"",bacteria,false,,,,31.378041397979214,720,1,11,98.5951,150.185,10^-86.4786,,,,,,,,,,,,,,,,,,0
2984373,2,2984373,Pseudostephanoeca,"",eukaryota,false,,,,0.17432245221099563,4,,,98.6665,150.0,10^-87.0866,,,,,,,,,,,,,,,,,[1051732],0
1051732,1,2984373,Pseudostephanoeca paucicostata,"",eukaryota,false,,,,0.17432245221099563,4,,,98.6665,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
2984170,2,2984170,Phytohalomonas,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,57.1,42.0,10^-4.35853,,,,,[2081032],0
2081032,1,2984170,Phytohalomonas tamaricis,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,57.1,42.0,10^-4.35853,,,,,,0
2984092,2,2984092,Pedinosoma,"",eukaryota,false,,,,0.08716122610549781,2,,,95.667,150.0,10^-80.911,,,,,,,,,,,,,,,,,"[2984096, 2984093]",0
2984096,1,2984092,Pedinosoma sp. ZMMU MSU XZ5189,"",eukaryota,false,,,,0.04358061305274891,1,,,92.667,150.0,10^-74.7353,,,,,,,,,,,,,,,,,,0
2984093,1,2984092,Pedinosoma curtum,"",eukaryota,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
2983700,2,2983700,Paraliomyxa,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,86.0,46.5,10^-16.6361,,,,,[376150],0
376150,1,2983700,Paraliomyxa miuraensis,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,86.0,46.5,10^-16.6361,,,,,,0
2983591,2,2983591,Valeriella,"",eukaryota,false,,,,0.04358061305274891,1,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,[1521744],0
1521744,1,2983591,Valeriella excentrica,"",eukaryota,false,,,,0.04358061305274891,1,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0
2981016,2,2981016,Variuronema,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[2909856],0
2909856,1,2981016,Variuronema similis,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
2979332,2,2979332,Prescottella,"",bacteria,false,,,,0.04358061305274891,1,,,95.122,41.0,10^-12.8557,,,,,,17.21434215583582,395,,,83.2675,38.8893,10^-10.6647,,,,,[43767],1
43767,1,2979332,Prescottella equi,"",bacteria,false,,,,0.04358061305274891,1,,,95.122,41.0,10^-12.8557,,,,,,17.21434215583582,395,,,83.2675,38.8893,10^-10.6647,,,,,,1
2978000,2,2978000,Zwartia,"",bacteria,false,,,,,,,,,,,,,,,,0.21790306526374453,5,,,56.8,37.0,10^-3.56275,,,,,[3058168],0
3058168,1,2978000,Zwartia vadi,"",bacteria,false,,,,,,,,,,,,,,,,0.21790306526374453,5,,,56.8,37.0,10^-3.56275,,,,,,0
2977578,2,2977578,Tunicaraptor,"",eukaryota,false,,,,44.059999796329144,1011,1,1008,98.7321,161.838,10^-74.4795,,,,,,,,,,,,,,,,,[2744139],0
2744139,1,2977578,Tunicaraptor unikontum,"",eukaryota,false,,,,44.059999796329144,1011,1,1008,98.7321,161.838,10^-74.4795,,,,,,,,,,,,,,,,,,0
2977357,2,2977357,Coronamoeba,"",eukaryota,false,,,,4.314480692222142,99,,,97.1144,147.938,10^-82.6761,,,,,,,,,,,,,,,,,[2936289],0
2936289,1,2977357,Coronamoeba villafranca,"",eukaryota,false,,,,4.314480692222142,99,,,97.1144,147.938,10^-82.6761,,,,,,,,,,,,,,,,,,0
2976759,2,2976759,Capillimicrobium,"",bacteria,false,,,,0.08716122610549781,2,,,82.857,105.0,10^-34.4053,,,,,,,,,,,,,,,,,[2884022],0
2884022,1,2976759,Capillimicrobium parvum,"",bacteria,false,,,,0.08716122610549781,2,,,82.857,105.0,10^-34.4053,,,,,,,,,,,,,,,,,,0
2976076,2,2976076,Nagumoea,"",eukaryota,false,,,,0.5229673566329869,12,,,98.5459,124.1,10^-69.5368,,,,,,,,,,,,,,,,,"[2976078, 2976077]",0
2976078,1,2976076,Nagumoea serrata,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2976077,1,2976076,Nagumoea africana,"",eukaryota,false,,,,0.479386743580238,11,,,98.6066,121.222,10^-67.7393,,,,,,,,,,,,,,,,,,0
2974957,2,2974957,Ralfsiella,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[2974960],0
2974960,1,2974957,Ralfsiella smithii,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
2974251,2,2974251,Segatella,"",bacteria,false,,,,0.21790306526374453,5,,,97.111,150.0,10^-83.8844,,,,,,0.08716122610549781,2,,,100.0,26.0,10^-5.30892,,,,,"[185294, 28135]",0
185294,1,2974251,Segatella paludivivens,"",bacteria,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
28135,1,2974251,Segatella oris,"",bacteria,false,,,,0.17432245221099563,4,,,95.6665,150.0,10^-80.911,,,,,,0.08716122610549781,2,,,100.0,26.0,10^-5.30892,,,,,,0
2971486,2,2971486,Lunella,"",eukaryota,false,,,,0.17432245221099563,4,,,96.889,150.0,10^-83.427,,,,,,,,,,,,,,,,,[2971495],0
2971495,1,2971486,Lunella sp. (in: diatoms),"",eukaryota,false,,,,0.17432245221099563,4,,,96.889,150.0,10^-83.427,,,,,,,,,,,,,,,,,,0
2971480,2,2971480,Medlinella,"",eukaryota,false,,,,0.08716122610549781,2,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,[2971481],0
2971481,1,2971480,Medlinella amphoroidea,"",eukaryota,false,,,,0.08716122610549781,2,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0
2971467,2,2971467,Chelonicola,"",eukaryota,false,,,,0.958773487160476,22,,,98.0555,150.0,10^-85.8286,,,,,,,,,,,,,,,,,"[2971470, 2971468]",0
2971470,1,2971467,Chelonicola sp.,"",eukaryota,false,,,,0.26148367831649344,6,,,98.1665,150.0,10^-86.0574,,,,,,,,,,,,,,,,,,0
2971468,1,2971467,Chelonicola caribeana,"",eukaryota,false,,,,0.6972898088439825,16,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2964429,2,2964429,Candida/Metschnikowiaceae,"",eukaryota,false,,,,0.04358061305274891,1,,,93.571,140.0,10^-70.6481,,,,,,,,,,,,,,,,,[220925],0
220925,1,2964429,[Candida] bromeliacearum,"",eukaryota,false,,,,0.04358061305274891,1,,,93.571,140.0,10^-70.6481,,,,,,,,,,,,,,,,,,0
2964028,2,2964028,Cylindrocephalum,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[112110],0
112110,1,2964028,Cylindrocephalum aureum,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
2963885,2,2963885,Chamaepinnularia,"",eukaryota,false,,,,1.3509990046352163,31,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,"[2996432, 2996426]",0
2996432,1,2963885,Chamaepinnularia krookii,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2996426,1,2963885,Chamaepinnularia sp. D294,"",eukaryota,false,,,,1.3074183915824673,30,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2962634,2,2962634,Tetraparma,"",eukaryota,false,,,,,,,,,,,,,,,,0.30506429136924235,7,1,4,64.6651,62.1429,10^-18.8148,,,,,[2962635],0
2962635,1,2962634,Tetraparma gracilis,"",eukaryota,false,,,,,,,,,,,,,,,,0.30506429136924235,7,1,4,64.6651,62.1429,10^-18.8148,,,,,,0
2953811,2,2953811,Thalassoroseus,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,57.85,44.0,10^-7.09909,,,,,[2713176],0
2713176,1,2953811,Thalassoroseus pseudoceratinae,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,57.85,44.0,10^-7.09909,,,,,,0
2951993,2,2951993,Alloacidobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,51.1,47.0,10^-5.4389,,,,,[2763107],0
2763107,1,2951993,Alloacidobacterium dinghuense,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,51.1,47.0,10^-5.4389,,,,,,0
2951790,2,2951790,Usazoros,"",eukaryota,false,,,,0.39222551747474016,9,,,85.586,111.0,10^-41.243,,,,,,,,,,,,,,,,,[2951791],0
2951791,1,2951790,Usazoros hubbardi,"",eukaryota,false,,,,0.39222551747474016,9,,,85.586,111.0,10^-41.243,,,,,,,,,,,,,,,,,,0
2950430,2,2950430,Pinirhizobacter,"",bacteria,false,,,,,,,,,,,,,,,,0.30506429136924235,7,,,45.8,48.0,10^-3.13077,,,,,[2786953],0
2786953,1,2950430,Pinirhizobacter soli,"",bacteria,false,,,,,,,,,,,,,,,,0.30506429136924235,7,,,45.8,48.0,10^-3.13077,,,,,,0
2950337,2,2950337,Pseudomicrasterias,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[2815225],0
2815225,1,2950337,Pseudomicrasterias perforata,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
2950224,2,2950224,Oxytoxum,"",eukaryota,false,,,,0.13074183915824672,3,,,97.76,149.333,10^-84.8013,,,,,,,,,,,,,,,,,[2950227],0
2950227,1,2950224,Oxytoxum cristatum,"",eukaryota,false,,,,0.13074183915824672,3,,,97.76,149.333,10^-84.8013,,,,,,,,,,,,,,,,,,0
2950183,2,2950183,Adonisia,"",bacteria,false,,,,,,,,,,,,,,,,1.3074183915824673,30,,,96.63,47.3,10^-17.6628,,,,,[2950184],0
2950184,1,2950183,Adonisia turfae,"",bacteria,false,,,,,,,,,,,,,,,,1.3074183915824673,30,,,96.63,47.3,10^-17.6628,,,,,,0
2946607,2,2946607,Neotabrizicola,"",bacteria,false,,,,0.6101285827384847,14,,,86.1237,122.583,10^-47.107,,,,,,,,,,,,,,,,,[2807096],0
2807096,1,2946607,Neotabrizicola shimadae,"",bacteria,false,,,,0.6101285827384847,14,,,86.1237,122.583,10^-47.107,,,,,,,,,,,,,,,,,,0
2946507,2,2946507,Microvenator,"",bacteria,false,,,,0.7408704218967315,17,,,96.2857,150.0,10^-82.1853,,,,,,,,,,,,,,,,,[2600177],0
2600177,1,2946507,Microvenator marinus,"",bacteria,false,,,,0.7408704218967315,17,,,96.2857,150.0,10^-82.1853,,,,,,,,,,,,,,,,,,0
2944826,2,2944826,Pontibrevibacter,"",bacteria,false,,,,0.26148367831649344,6,,,98.6667,150.0,10^-87.0866,,,,,,0.08716122610549781,2,,,82.979,47.0,10^-19.7773,,,,,[2758038],0
2758038,1,2944826,Pontibrevibacter nitratireducens,"",bacteria,false,,,,0.26148367831649344,6,,,98.6667,150.0,10^-87.0866,,,,,,0.08716122610549781,2,,,82.979,47.0,10^-19.7773,,,,,,0
2943291,2,2943291,Pseudemcibacter,"",bacteria,false,,,,,,,,,,,,,,,,1.5689020698989606,36,1,36,56.522,69.0,10^-22.0706,,,,,[2857064],0
2857064,1,2943291,Pseudemcibacter aquimaris,"",bacteria,false,,,,,,,,,,,,,,,,1.5689020698989606,36,1,36,56.522,69.0,10^-22.0706,,,,,,0
2943286,2,2943286,Sideroxyarcus,"",bacteria,false,,,,0.08716122610549781,2,,,93.33,135.0,10^-67.2331,,,,,,,,,,,,,,,,,[2764705],0
2764705,1,2943286,Sideroxyarcus emersonii,"",bacteria,false,,,,0.08716122610549781,2,,,93.33,135.0,10^-67.2331,,,,,,,,,,,,,,,,,,0
2937410,2,2937410,Gymnodinialimonas,"",bacteria,false,,,,17.25792276888857,396,,,98.2328,147.932,10^-85.0489,,,,,,,,,,,,,,,,,"[2856823, 2841589]",0
2856823,1,2937410,Gymnodinialimonas ceratoperidinii,"",bacteria,false,,,,9.63131548465751,221,,,98.222,147.423,10^-84.7649,,,,,,,,,,,,,,,,,,0
2841589,1,2937410,Gymnodinialimonas phycosphaerae,"",bacteria,false,,,,7.626607284231059,175,,,98.2666,149.52,10^-85.9353,,,,,,,,,,,,,,,,,,0
2930249,2,2930249,Thiosulfatihalobacter,"",bacteria,false,,,,,,,,,,,,,,,,0.21790306526374453,5,,,76.54,35.0,10^-9.25414,,,,,[2792481],0
2792481,1,2930249,Thiosulfatihalobacter marinus,"",bacteria,false,,,,,,,,,,,,,,,,0.21790306526374453,5,,,76.54,35.0,10^-9.25414,,,,,,0
2927904,2,2927904,Hannaea,"",eukaryota,false,,,,0.5229673566329869,12,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,[2927906],0
2927906,1,2927904,Hannaea sp.,"",eukaryota,false,,,,0.5229673566329869,12,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
2927779,2,2927779,Spelaeibacter,"",bacteria,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,[2495913],0
2495913,1,2927779,Spelaeibacter cavernicola,"",bacteria,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
2927766,2,2927766,Alexandriicola,"",bacteria,false,,,,,,,,,,,,,,,,0.34864490442199125,8,,,67.8185,56.5,10^-13.7324,,,,,[2081710],0
2081710,1,2927766,Alexandriicola marinus,"",bacteria,false,,,,,,,,,,,,,,,,0.34864490442199125,8,,,67.8185,56.5,10^-13.7324,,,,,,0
2927070,2,2927070,Heteroplanocera,"",eukaryota,false,,,,8.75970322360253,201,,,97.7931,150.062,10^-85.3281,,,,,,,,,,,,,,,,,[2735438],0
2735438,1,2927070,Heteroplanocera katoi,"",eukaryota,false,,,,8.75970322360253,201,,,97.7931,150.062,10^-85.3281,,,,,,,,,,,,,,,,,,0
2926447,2,2926447,Marinispora,"",bacteria,false,,,,0.04358061305274891,1,,,94.667,150.0,10^-78.8524,,,,,,,,,,,,,,,,,[563582],0
563582,1,2926447,Streptomyces sp. MAR2 13665F,"",bacteria,false,,,,0.04358061305274891,1,,,94.667,150.0,10^-78.8524,,,,,,,,,,,,,,,,,,0
2925394,2,2925394,Podomonas,"",eukaryota,false,,,,0.6537091957912337,15,,,94.7133,149.6,10^-78.7163,,,,,,,,,,,,,,,,,"[2976774, 2925399]",0
2976774,1,2925394,Podomonas kaiyoae,"",eukaryota,false,,,,0.30506429136924235,7,,,95.5,150.0,10^-80.5679,,,,,,,,,,,,,,,,,,0
2925399,1,2925394,Podomonas capensis,"",eukaryota,false,,,,0.34864490442199125,8,,,94.1888,149.333,10^-77.482,,,,,,,,,,,,,,,,,,0
2925272,2,2925272,Poulinea,"",eukaryota,false,,,,0.30506429136924235,7,,,97.807,149.857,10^-85.0285,,,,,,,,,,,,,,,,,[2925282],0
2925282,1,2925272,Poulinea lepidochelicola,"",eukaryota,false,,,,0.30506429136924235,7,,,97.807,149.857,10^-85.0285,,,,,,,,,,,,,,,,,,0
2923025,2,2923025,Sericomyxa,"",eukaryota,false,,,,31.9010087546122,732,,,91.906,102.64,10^-46.7652,,,,,,,,,,,,,,,,,[2828774],0
2828774,1,2923025,Sericomyxa perlucida,"",eukaryota,false,,,,31.9010087546122,732,,,91.906,102.64,10^-46.7652,,,,,,,,,,,,,,,,,,0
2919626,2,2919626,Alloyangia,"",bacteria,false,,,,0.39222551747474016,9,,,98.0951,150.0,10^-85.9103,,,,,,0.08716122610549781,2,,,90.45,47.0,10^-16.1686,,,,,[311180],0
311180,1,2919626,Alloyangia pacifica,"",bacteria,false,,,,0.39222551747474016,9,,,98.0951,150.0,10^-85.9103,,,,,,0.08716122610549781,2,,,90.45,47.0,10^-16.1686,,,,,,0
2919372,2,2919372,Seongchinamella,"",bacteria,false,,,,1.2202571654769694,28,,,95.4465,146.35,10^-77.9381,,,,,,9.456993032446514,217,1,10,78.0862,50.4314,10^-17.6798,,,,,"[2547392, 2518990, 2283635]",0
2547392,1,2919372,Seongchinamella unica,"",bacteria,false,,,,0.39222551747474016,9,,,96.2223,150.0,10^-82.0546,,,,,,4.096577626958397,94,,,82.1015,47.5513,10^-18.1977,,,,,,0
2518990,1,2919372,Candidatus Seongchinamella marina,"",bacteria,false,,,,,,,,,,,,,,,,1.481740843793463,34,,,82.7682,45.2273,10^-15.1392,,,,,,0
2283635,1,2919372,Seongchinamella sediminis,"",bacteria,false,,,,0.8280316480022293,19,,,95.3096,145.706,10^-77.2117,,,,,,3.8786745616946527,89,1,10,70.2334,56.8302,10^-17.9721,,,,,,0
2919362,2,2919362,Saliniramus,"",bacteria,false,,,,,,,,,,,,,,,,0.7844510349494803,18,1,18,43.396,106.0,10^-17.4056,,,,,[1653334],0
1653334,1,2919362,Saliniramus fredricksonii,"",bacteria,false,,,,,,,,,,,,,,,,0.7844510349494803,18,1,18,43.396,106.0,10^-17.4056,,,,,,0
2919093,2,2919093,Pseudothioclava,"",bacteria,false,,,,,,,,,,,,,,,,1.8303857482154542,42,1,42,43.011,93.0,10^-15.9136,,,,,[1795308],0
1795308,1,2919093,Pseudothioclava arenosa,"",bacteria,false,,,,,,,,,,,,,,,,1.8303857482154542,42,1,42,43.011,93.0,10^-15.9136,,,,,,0
2918913,2,2918913,Pontimicrobium,"",bacteria,false,,,,16.691374799202833,383,1,4,98.6439,149.767,10^-86.3967,,,,,,,,,,,,,,,,,"[3034353, 2565367]",0
3034353,1,2918913,Pontimicrobium sp.,"",bacteria,false,,,,9.849218549921254,226,,,98.5605,149.9,10^-86.8026,,,,,,,,,,,,,,,,,,0
2565367,1,2918913,Pontimicrobium aquaticum,"",bacteria,false,,,,6.842156249281579,157,1,4,98.7168,149.65,10^-86.0415,,,,,,,,,,,,,,,,,,0
2918882,2,2918882,Aduncisulcus,"",eukaryota,false,,,,,,,,,,,,,,,,7606.255137935425,174533,,,74.8382,46.8087,10^-14.4392,,,,,[2918883],0
2918883,1,2918882,Aduncisulcus paluster,"",eukaryota,false,,,,,,,,,,,,,,,,7606.255137935425,174533,,,74.8382,46.8087,10^-14.4392,,,,,,0
2918791,2,2918791,Phaeovulum,"",bacteria,false,,,,,,,,,,,,,,,,0.6972898088439825,16,1,14,64.1969,62.125,10^-16.9344,,,,,[33049],0
33049,1,2918791,Phaeovulum veldkampii,"",bacteria,false,,,,,,,,,,,,,,,,0.6972898088439825,16,1,14,64.1969,62.125,10^-16.9344,,,,,,0
2918790,2,2918790,Pelagihabitans,"",bacteria,false,,,,0.34864490442199125,8,,,95.3807,144.429,10^-76.8103,,,,,,,,,,,,,,,,,[2696054],0
2696054,1,2918790,Pelagihabitans pacificus,"",bacteria,false,,,,0.34864490442199125,8,,,95.3807,144.429,10^-76.8103,,,,,,,,,,,,,,,,,,0
2918734,2,2918734,Caecibacteroides,"",bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[2725562],0
2725562,1,2918734,Caecibacteroides pullorum,"",bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2918463,2,2918463,Oceanipulchritudo,"",bacteria,false,,,,2.4840949440066877,57,,,98.4242,150.0,10^-86.5876,,,,,,1.2638377785297183,29,,,78.9364,45.7273,10^-15.0043,,,,,[2706888],0
2706888,1,2918463,Oceanipulchritudo coccoides,"",bacteria,false,,,,2.4840949440066877,57,,,98.4242,150.0,10^-86.5876,,,,,,1.2638377785297183,29,,,78.9364,45.7273,10^-15.0043,,,,,,0
2917831,2,2917831,Meridianimarinicoccus,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,88.9,36.0,10^-13.9281,,,,,[2072018],0
2072018,1,2917831,Meridianimarinicoccus roseus,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,88.9,36.0,10^-13.9281,,,,,,0
2917830,2,2917830,Leptothermofonsia,"",bacteria,false,,,,0.26148367831649344,6,,,94.9998,150.0,10^-79.5386,,,,,,,,,,,,,,,,,[2917832],0
2917832,1,2917830,Leptothermofonsia sichuanensis,"",bacteria,false,,,,0.26148367831649344,6,,,94.9998,150.0,10^-79.5386,,,,,,,,,,,,,,,,,,0
2917698,2,2917698,Salsipaludibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.5229673566329869,12,,,71.4667,47.6667,10^-10.4397,,,,,[2849650],0
2849650,1,2917698,Salsipaludibacter albus,"",bacteria,false,,,,,,,,,,,,,,,,0.5229673566329869,12,,,71.4667,47.6667,10^-10.4397,,,,,,0
2917552,2,2917552,Mesobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,60.4,48.0,10^-10.3372,,,,,[2872037],0
2872037,1,2917552,Mesobacterium pallidum,"",bacteria,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,60.4,48.0,10^-10.3372,,,,,,0
2915177,2,2915177,Sulfidibacter,"",bacteria,false,,,,0.479386743580238,11,,,95.2969,108.111,10^-54.5312,,,,,,,,,,,,,,,,,[2818388],0
2818388,1,2915177,Sulfidibacter corallicola,"",bacteria,false,,,,0.479386743580238,11,,,95.2969,108.111,10^-54.5312,,,,,,,,,,,,,,,,,,0
