Genus,ocean,pam_rel_abd
Porphyrobacter,350,2.2163133198340854e-05
UBA10353,348,2.2036486722921763e-05
Lecanora,347,2.197316348521222e-05
Hyphomonas,345,2.184651700979313e-05
Unknown,343,2.1719870534374038e-05
Actiniaria,343,2.1719870534374038e-05
Aphelenchoides,342,2.165654729666449e-05
Coscinodiscophytina,341,2.1593224058954948e-05
Bursaphelenchus,340,2.15299008212454e-05
Hartmannula,339,2.1466577583535857e-05
Sulfurihydrogenibium,337,2.1339931108116766e-05
Sinorickettsia,336,2.1276607870407223e-05
Agrobacterium,335,2.1213284632697676e-05
Clathria,335,2.1213284632697676e-05
Glycera,334,2.1149961394988132e-05
Yersinia,334,2.1149961394988132e-05
Kiritimatiella,333,2.1086638157278585e-05
Nannocystis,332,2.102331491956904e-05
Halomonhystera,330,2.089666844414995e-05
Eucarida,329,2.0833345206440404e-05
Arenimonas,328,2.077002196873086e-05
Litorimonas,328,2.077002196873086e-05
Thiohalocapsa,326,2.064337549331177e-05
Phormidesmis,326,2.064337549331177e-05
Pycnococcus,323,2.0453405780183132e-05
Monhysteridae,322,2.0390082542473588e-05
Methanoculleus,320,2.0263436067054498e-05
Actinobacillus,315,1.994681987850677e-05
A31,315,1.994681987850677e-05
Solobacterium,314,1.9883496640797226e-05
Taibaiella,313,1.982017340308768e-05
Lutaonella,313,1.982017340308768e-05
Candidatus Thiosymbion,312,1.9756850165378135e-05
Providencia,312,1.9756850165378135e-05
Verruc-01,312,1.9756850165378135e-05
PAUC43f,311,1.9693526927668588e-05
Strophopteryx,310,1.9630203689959044e-05
Nolandella,309,1.9566880452249497e-05
Bryum,306,1.9376910739120863e-05
Acidobacterium,306,1.9376910739120863e-05
Tetracapsuloides,306,1.9376910739120863e-05
Thiomicrospira,305,1.9313587501411316e-05
Blastocatella,305,1.9313587501411316e-05
Pediococcus,302,1.9123617788282682e-05
Pseudoscourfieldia,301,1.9060294550573135e-05
Microhyla,301,1.9060294550573135e-05
Hyphodontia,300,1.899697131286359e-05
Dichotomicrobium,300,1.899697131286359e-05
Ketobacter,299,1.8933648075154044e-05
Cycloclasticus,299,1.8933648075154044e-05
Bythopirellula,299,1.8933648075154044e-05
Maribius,299,1.8933648075154044e-05
Dolosigranulum,298,1.88703248374445e-05
Hippea,298,1.88703248374445e-05
Infundibulomyces,297,1.8807001599734954e-05
Chlamydia,296,1.874367836202541e-05
Erysipelotrichaceae,295,1.8680355124315863e-05
Deinococcus,293,1.8553708648896772e-05
Lentimicrobiaceae,292,1.849038541118723e-05
EPR3968-O8a-Bc78,291,1.8427062173477682e-05
Anthoathecata,291,1.8427062173477682e-05
Ferruginibacter,291,1.8427062173477682e-05
Criblamydiaceae,291,1.8427062173477682e-05
Cryomorpha,290,1.8363738935768138e-05
Desmodora,289,1.830041569805859e-05
PAUC26f,287,1.81737692226395e-05
Guillardia,286,1.8110445984929957e-05
Coelodendrum,286,1.8110445984929957e-05
Euplotes,285,1.804712274722041e-05
Synchytrium,284,1.7983799509510866e-05
Ornithinibacter,281,1.779382979638223e-05
Apedinella,281,1.779382979638223e-05
Candidatus Tenderia,280,1.7730506558672685e-05
Ferribacterium,280,1.7730506558672685e-05
Altererythrobacter,279,1.7667183320963138e-05
Chloroclados,279,1.7667183320963138e-05
Vannella,277,1.7540536845544047e-05
Salinarimonas,275,1.7413890370124957e-05
Phacus,275,1.7413890370124957e-05
Lelenchus,275,1.7413890370124957e-05
Bemisia,272,1.7223920656996322e-05
Daphnia,272,1.7223920656996322e-05
Nassellaria,271,1.7160597419286775e-05
BS1,271,1.7160597419286775e-05
Turbonilla,270,1.7097274181577232e-05
Opuntia,270,1.7097274181577232e-05
Cicer,269,1.7033950943867685e-05
Campylobacter,267,1.6907304468448594e-05
Rhodobium,267,1.6907304468448594e-05
Diaphorobacter,267,1.6907304468448594e-05
Romboutsia,266,1.684398123073905e-05
Gracilibacteria,265,1.6780657993029504e-05
Slackia,265,1.6780657993029504e-05
Halothiobacillus,264,1.671733475531996e-05
Victivallales,261,1.6527365042191322e-05
Aequorivita,261,1.6527365042191322e-05
Tyzzerella,259,1.640071856677223e-05
Moraxella,258,1.6337395329062688e-05
Halolamina,257,1.627407209135314e-05
Gottschalkia,257,1.627407209135314e-05
Holophaga,256,1.6210748853643597e-05
Saprospira,254,1.6084102378224507e-05
Planctomicrobium,254,1.6084102378224507e-05
Listeria,251,1.589413266509587e-05
Spirosomaceae,251,1.589413266509587e-05
Potamogeton,248,1.5704162951967235e-05
Rubidimonas,245,1.5514193238838597e-05
Spirosoma,244,1.5450870001129054e-05
RS62,242,1.5324223525709963e-05
Pseudonocardia,240,1.5197577050290872e-05
Candidatus Hodgkinia,239,1.5134253812581327e-05
Amphilina,238,1.5070930574871782e-05
Thermoplasma,238,1.5070930574871782e-05
SCGC,238,1.5070930574871782e-05
Magnetospira,237,1.5007607337162236e-05
Urania-1B-19,237,1.5007607337162236e-05
Silicofilosea,236,1.4944284099452691e-05
Campanulina,235,1.4880960861743146e-05
pItb-vmat-80,235,1.4880960861743146e-05
Sinobacterium,235,1.4880960861743146e-05
Lactococcus,235,1.4880960861743146e-05
Dasycerus,234,1.48176376240336e-05
Candidatus Carsonella,234,1.48176376240336e-05
Caldithrix,233,1.4754314386324055e-05
Haplozoon,233,1.4754314386324055e-05
Pontibacter,233,1.4754314386324055e-05
Spirogyra,232,1.469099114861451e-05
H16,232,1.469099114861451e-05
Saccharomonospora,232,1.469099114861451e-05
Verticiella,230,1.456434467319542e-05
Heterostegina,230,1.456434467319542e-05
Halogeometricum,229,1.4501021435485874e-05
Methanothrix,229,1.4501021435485874e-05
Lentibacter,229,1.4501021435485874e-05
Protaspis,225,1.4247728484647693e-05
Devosia,225,1.4247728484647693e-05
Platyamoeba,225,1.4247728484647693e-05
Fontimonas,224,1.4184405246938147e-05
Methyloceanibacter,223,1.4121082009228602e-05
Massilia,223,1.4121082009228602e-05
Anaerotruncus,221,1.3994435533809511e-05
Gossypium,221,1.3994435533809511e-05
Robiginitomaculum,220,1.3931112296099966e-05
Soortia,220,1.3931112296099966e-05
Natranaerovirga,220,1.3931112296099966e-05
Agromyces,220,1.3931112296099966e-05
Plagiogrammopsis,219,1.386778905839042e-05
Priestia,218,1.3804465820680875e-05
P3OB-42,218,1.3804465820680875e-05
Rickettsiella,218,1.3804465820680875e-05
Myxobolus,218,1.3804465820680875e-05
Pleurosigma,217,1.374114258297133e-05
Haplotaxida,216,1.3677819345261785e-05
Heterotrichea,215,1.361449610755224e-05
Cantharellus,214,1.3551172869842694e-05
Candidatus Syngnamydia,214,1.3551172869842694e-05
Cleistes,214,1.3551172869842694e-05
Kocuria,212,1.3424526394423603e-05
Petrimonas,211,1.3361203156714058e-05
MB11C04,211,1.3361203156714058e-05
Meiothermus,211,1.3361203156714058e-05
Sideroxydans,210,1.3297879919004513e-05
Zethopsus,210,1.3297879919004513e-05
Salmonella,209,1.3234556681294968e-05
Rivularia,208,1.3171233443585422e-05
Tofieldia,208,1.3171233443585422e-05
Monhystera,208,1.3171233443585422e-05
Clavella,206,1.3044586968166332e-05
Neobacillus,206,1.3044586968166332e-05
Ruegeria,204,1.2917940492747241e-05
Porospathis,204,1.2917940492747241e-05
Halobacteriovorax,203,1.2854617255037696e-05
hoa5-07d05,203,1.2854617255037696e-05
Laetisaria,202,1.279129401732815e-05
Granulicatella,201,1.2727970779618605e-05
Prochlorococcus,200,1.266464754190906e-05
1174-901-12,199,1.2601324304199514e-05
Labyrinthula,198,1.2538001066489969e-05
Niabella,198,1.2538001066489969e-05
Sodalis,198,1.2538001066489969e-05
Caedimonas,197,1.2474677828780424e-05
Zeaxanthinibacter,197,1.2474677828780424e-05
[Clostridium],197,1.2474677828780424e-05
Costus,197,1.2474677828780424e-05
Caproiciproducens,196,1.2411354591070878e-05
Schlesneria,196,1.2411354591070878e-05
Thiorhodospira,194,1.2284708115651788e-05
Trechispora,191,1.2094738402523152e-05
Zavarzinella,191,1.2094738402523152e-05
Tubulanus,190,1.2031415164813607e-05
Persicitalea,190,1.2031415164813607e-05
Defluviimonas,188,1.1904768689394516e-05
Pseudocorythion,188,1.1904768689394516e-05
Desulfomonile,188,1.1904768689394516e-05
Hellea,187,1.184144545168497e-05
Gemmobacter,187,1.184144545168497e-05
Sphingobium,187,1.184144545168497e-05
Microcoleus,186,1.1778122213975425e-05
SEEP-SRB4,185,1.171479897626588e-05
Deferrisoma,185,1.171479897626588e-05
Variovorax,185,1.171479897626588e-05
Aquicella,183,1.158815250084679e-05
MBAE14,183,1.158815250084679e-05
Bacteriovorax,183,1.158815250084679e-05
Brevibacterium,181,1.1461506025427699e-05
Hapalosiphon,181,1.1461506025427699e-05
SAR324,181,1.1461506025427699e-05
Candidatus Omnitrophus,180,1.1398182787718153e-05
Thermus,180,1.1398182787718153e-05
NS7,179,1.1334859550008608e-05
Rhodovulum,178,1.1271536312299063e-05
Cervidellus,178,1.1271536312299063e-05
Gammaproteobacteria,178,1.1271536312299063e-05
Protula,178,1.1271536312299063e-05
Cylindrotheca,176,1.1144889836879972e-05
M2PT2-76,176,1.1144889836879972e-05
Coleofasciculus,175,1.1081566599170427e-05
Saccharimonadales,175,1.1081566599170427e-05
Thalassiosira,174,1.1018243361460882e-05
Ancistrosyllis,174,1.1018243361460882e-05
Dokdonella,174,1.1018243361460882e-05
Metabacillus,173,1.0954920123751336e-05
Gelidibacter,173,1.0954920123751336e-05
Rhodoferax,173,1.0954920123751336e-05
Mycoplasma,172,1.0891596886041791e-05
Paucilactobacillus,172,1.0891596886041791e-05
Chlorosarcinopsis,172,1.0891596886041791e-05
Lautropia,172,1.0891596886041791e-05
Idiomarina,172,1.0891596886041791e-05
Heteromita,172,1.0891596886041791e-05
Trachelomonas,169,1.0701627172913157e-05
Candidatus Epulonipiscium,169,1.0701627172913157e-05
Nyssopsora,168,1.0638303935203611e-05
Puntius,168,1.0638303935203611e-05
Caryota,168,1.0638303935203611e-05
Resultomonas,168,1.0638303935203611e-05
Phaeomarinomonas,168,1.0638303935203611e-05
Mercenaria,167,1.0574980697494066e-05
AKAU3564,167,1.0574980697494066e-05
Unruhdinium,167,1.0574980697494066e-05
Stachybotrys,166,1.051165745978452e-05
Lamproderma,166,1.051165745978452e-05
Dunaliella,166,1.051165745978452e-05
Enhygromyxa,165,1.0448334222074975e-05
Manis,165,1.0448334222074975e-05
Esastigmatobius,164,1.038501098436543e-05
Parasphingopyxis,164,1.038501098436543e-05
Actinomadura,163,1.0321687746655885e-05
Ilyobacter,163,1.0321687746655885e-05
Symphothece,162,1.025836450894634e-05
Entomophthora,161,1.0195041271236794e-05
Marimicrobium,161,1.0195041271236794e-05
Nanonemoura,161,1.0195041271236794e-05
Helicobacter,160,1.0131718033527249e-05
SC103,160,1.0131718033527249e-05
Schistocephalus,160,1.0131718033527249e-05
Cerasicoccus,160,1.0131718033527249e-05
JG30-KF-CM66,160,1.0131718033527249e-05
Coxiella,159,1.0068394795817703e-05
Trichostomatia,158,1.0005071558108158e-05
Stentor,158,1.0005071558108158e-05
Sediminicola,158,1.0005071558108158e-05
Azoarcus,158,1.0005071558108158e-05
Chinavia,157,9.941748320398613e-06
Agelastica,157,9.941748320398613e-06
Solirubrobacter,157,9.941748320398613e-06
vadinHA49,156,9.878425082689068e-06
Cytauxzoon,155,9.815101844979522e-06
Leptosphaeria,155,9.815101844979522e-06
Lupinus,154,9.751778607269977e-06
Dacrymycetaceae,154,9.751778607269977e-06
Stella,153,9.688455369560432e-06
Chthoniobacter,153,9.688455369560432e-06
Defluviicoccus,153,9.688455369560432e-06
Loimosina,153,9.688455369560432e-06
Salinisphaera,153,9.688455369560432e-06
SS1-B-02-17,153,9.688455369560432e-06
Hydrogenophilus,152,9.625132131850886e-06
Lachnoanaerobaculum,151,9.561808894141341e-06
Sphaerotilus,151,9.561808894141341e-06
Cm1-21,151,9.561808894141341e-06
Ploimida,150,9.498485656431796e-06
Phascolarctobacterium,149,9.43516241872225e-06
Gelidiella,149,9.43516241872225e-06
Pseudobacteriovorax,148,9.371839181012705e-06
Asplanchna,148,9.371839181012705e-06
Iamia,148,9.371839181012705e-06
Puniceicoccus,148,9.371839181012705e-06
unidentified,148,9.371839181012705e-06
Caldibacillus,148,9.371839181012705e-06
Cystofilobasidiaceae,147,9.30851594330316e-06
Wenyingzhuangia,146,9.245192705593614e-06
Candidatus Clavichlamydia,145,9.181869467884069e-06
Algitalea,145,9.181869467884069e-06
Cetobacterium,145,9.181869467884069e-06
Pseudarcicella,144,9.118546230174524e-06
Porites,144,9.118546230174524e-06
Nanorana,144,9.118546230174524e-06
Lacistorhynchus,144,9.118546230174524e-06
Nitzschia,143,9.055222992464978e-06
Termite,143,9.055222992464978e-06
Terrimonas,143,9.055222992464978e-06
Byssovorax,143,9.055222992464978e-06
Picea,142,8.991899754755433e-06
Symbiobacterium,142,8.991899754755433e-06
IheB3-7,142,8.991899754755433e-06
Protostelium,142,8.991899754755433e-06
bacterium,141,8.928576517045888e-06
Mucilaginibacter,140,8.865253279336342e-06
Luteimonas,140,8.865253279336342e-06
Morganella,140,8.865253279336342e-06
Cyclopina,140,8.865253279336342e-06
Segetibacter,139,8.801930041626797e-06
Cautires,139,8.801930041626797e-06
Oleibacter,139,8.801930041626797e-06
Coleoptera,139,8.801930041626797e-06
Cupriavidus,138,8.738606803917252e-06
Simiduia,136,8.611960328498161e-06
Diplosphaera,136,8.611960328498161e-06
Myroides,135,8.548637090788616e-06
Penicillium,135,8.548637090788616e-06
Natronoarchaeum,134,8.48531385307907e-06
Cercomonas,134,8.48531385307907e-06
Schleiferia,134,8.48531385307907e-06
Naushonia,133,8.421990615369525e-06
Chrysochromulina,133,8.421990615369525e-06
Phaseolus,133,8.421990615369525e-06
Oscillatoria,133,8.421990615369525e-06
Litorimicrobium,132,8.35866737765998e-06
Hoppeia,132,8.35866737765998e-06
Kumanoa,132,8.35866737765998e-06
Micromonospora,132,8.35866737765998e-06
Euzebyella,132,8.35866737765998e-06
Orius,132,8.35866737765998e-06
Candidatus Protochlamydia,131,8.295344139950435e-06
Basilia,131,8.295344139950435e-06
Dactylanthus,131,8.295344139950435e-06
Eriauchenius,131,8.295344139950435e-06
Polynucleobacter,131,8.295344139950435e-06
Buchnera,129,8.168697664531344e-06
Elizabethkingia,129,8.168697664531344e-06
Solibacillus,129,8.168697664531344e-06
Phlegyas,127,8.042051189112253e-06
Galdieria,127,8.042051189112253e-06
Hummondasys,127,8.042051189112253e-06
Hyphobacterium,126,7.978727951402708e-06
Calicogorgia,126,7.978727951402708e-06
Desulfoplanes,126,7.978727951402708e-06
Heterosigma,126,7.978727951402708e-06
Sandaracinus,125,7.915404713693163e-06
Lissoclinum,124,7.852081475983617e-06
Adhaeribacter,124,7.852081475983617e-06
Quinchamalium,123,7.788758238274072e-06
Phenylobacterium,123,7.788758238274072e-06
Rhabditidoides,123,7.788758238274072e-06
Ascospirella,123,7.788758238274072e-06
Epipyxis,123,7.788758238274072e-06
Modicisalibacter,122,7.725435000564527e-06
Methanothermobacter,122,7.725435000564527e-06
Hydrogenophaga,122,7.725435000564527e-06
Cryomonadida,122,7.725435000564527e-06
Halobellus,122,7.725435000564527e-06
Pleurogenoides,121,7.662111762854981e-06
Schizothrix,121,7.662111762854981e-06
Mychonastes,121,7.662111762854981e-06
Trueperella,121,7.662111762854981e-06
Yarrowia,120,7.598788525145436e-06
Fuerstia,120,7.598788525145436e-06
Balneola,120,7.598788525145436e-06
Ectopseudomonas,120,7.598788525145436e-06
AKYH767,120,7.598788525145436e-06
Acutuncus,120,7.598788525145436e-06
Berkeleya,119,7.535465287435891e-06
Colubraria,119,7.535465287435891e-06
Chroococcidiopsis,119,7.535465287435891e-06
Azonexus,118,7.4721420497263455e-06
Lamyctes,118,7.4721420497263455e-06
Finegoldia,117,7.4088188120168e-06
Serratospiculum,117,7.4088188120168e-06
Kiloniella,117,7.4088188120168e-06
Gromia,117,7.4088188120168e-06
Pseudoamphisiella,117,7.4088188120168e-06
Microcystis,116,7.345495574307255e-06
Anaerovorax,116,7.345495574307255e-06
Candidatus Nasuia,116,7.345495574307255e-06
Lutispora,115,7.28217233659771e-06
Candidatus Pelagibacter,114,7.218849098888164e-06
Lacihabitans,114,7.218849098888164e-06
Sphaeroidinella,113,7.155525861178619e-06
Amoeba,113,7.155525861178619e-06
Cohnella,113,7.155525861178619e-06
Pleionea,113,7.155525861178619e-06
Parapsallus,113,7.155525861178619e-06
Craterellus,113,7.155525861178619e-06
Vitis,112,7.092202623469074e-06
Draconibacterium,112,7.092202623469074e-06
Muriicola,112,7.092202623469074e-06
Termitomyces,112,7.092202623469074e-06
T34,111,7.028879385759528e-06
Desulfocapsa,111,7.028879385759528e-06
Lysinibacillus,111,7.028879385759528e-06
Eubacterium,111,7.028879385759528e-06
Protorhabditis,110,6.965556148049983e-06
Halonotius,110,6.965556148049983e-06
Ferrimicrobium,109,6.902232910340438e-06
Mariprofundus,109,6.902232910340438e-06
Dadabacteriales,109,6.902232910340438e-06
Felisacus,108,6.838909672630892e-06
Brucella,108,6.838909672630892e-06
Megadasys,108,6.838909672630892e-06
Ustilaginoidea,108,6.838909672630892e-06
Candidatus Berkiella,108,6.838909672630892e-06
EC3,108,6.838909672630892e-06
Platyias,107,6.775586434921347e-06
Crenotalea,107,6.775586434921347e-06
Machaerilaemus,107,6.775586434921347e-06
PLTA13,106,6.712263197211802e-06
Harpacticoida,106,6.712263197211802e-06
Crossiella,106,6.712263197211802e-06
Halovenus,105,6.6489399595022564e-06
Eimeria,105,6.6489399595022564e-06
Desulfosporosinus,105,6.6489399595022564e-06
Cyphoderus,105,6.6489399595022564e-06
Oryza,104,6.585616721792711e-06
FS142-36B-02,104,6.585616721792711e-06
Haererehalobacter,104,6.585616721792711e-06
Selenastrum,103,6.522293484083166e-06
Leptolyngbya,103,6.522293484083166e-06
Acidihalobacter,103,6.522293484083166e-06
Oceanospirillum,103,6.522293484083166e-06
Microvirga,103,6.522293484083166e-06
Subdoligranulum,103,6.522293484083166e-06
Hylobittacus,102,6.4589702463736205e-06
Sabellida,102,6.4589702463736205e-06
Islandinium,102,6.4589702463736205e-06
E170,101,6.395647008664075e-06
Squalius,101,6.395647008664075e-06
Punica,101,6.395647008664075e-06
Alcaligenes,101,6.395647008664075e-06
Jackhallia,101,6.395647008664075e-06
Lecanorchis,100,6.33232377095453e-06
Chlamydiales,100,6.33232377095453e-06
Ophryotrocha,100,6.33232377095453e-06
Pilostyles,100,6.33232377095453e-06
Desulfovermiculus,100,6.33232377095453e-06
Lamprocystis,99,6.2690005332449845e-06
Phaselicystis,99,6.2690005332449845e-06
Desulfohalophilus,99,6.2690005332449845e-06
Promesostoma,99,6.2690005332449845e-06
Actinidia,99,6.2690005332449845e-06
Chryseolinea,98,6.205677295535439e-06
Desulfococcus,98,6.205677295535439e-06
Actinoallomurus,98,6.205677295535439e-06
Ammonia,98,6.205677295535439e-06
Desulforhopalus,97,6.142354057825894e-06
Filinia,97,6.142354057825894e-06
Hahella,97,6.142354057825894e-06
Isochrysis,97,6.142354057825894e-06
Spongiispira,97,6.142354057825894e-06
Glarea,97,6.142354057825894e-06
Amycolatopsis,96,6.079030820116349e-06
Buckleyzyma,96,6.079030820116349e-06
SSRPB68,96,6.079030820116349e-06
Paludibaculum,96,6.079030820116349e-06
Sporomusa,95,6.015707582406803e-06
Trigonospila,95,6.015707582406803e-06
Henicolabus,95,6.015707582406803e-06
Rhodoglobus,94,5.952384344697258e-06
Ascidianibacter,94,5.952384344697258e-06
Prolixibacter,94,5.952384344697258e-06
Omicrogiton,94,5.952384344697258e-06
Pla3,94,5.952384344697258e-06
Sporosarcina,93,5.889061106987713e-06
Verrucomicrobium,93,5.889061106987713e-06
Desulfosalsimonas,93,5.889061106987713e-06
Hirschia,93,5.889061106987713e-06
Thiovirga,92,5.825737869278167e-06
RCP2-54,92,5.825737869278167e-06
