,Class,read count,relative error
2919,FHMa11 terrestrial group,10000000,0.19686214008648667
2920,Brachiopoda,10000000,0.22392482985385992
2921,Eumycetozoa,10000000,0.06031617839969153
2922,Ichthyophonae,10000000,0.048200555267945096
2923,Dictyochophyceae,10000000,0.39782783722319914
2924,SAR324 clade(Marine group B),10000000,0.16349433871596267
2925,Pla3 lineage,10000000,0.2131842479900449
2926,Pedinophyceae,10000000,0.07181856116802868
2927,pItb-vmat-80,10000000,0.09111792006970271
2928,Variosea,10000000,0.07317864534136968
2929,Heterotrichea,10000000,0.5155542664036565
2930,Palaeonemertea,10000000,0.03726554935783117
2931,Metamonada,10000000,0.09734129129858804
2932,Vicinamibacteria,10000000,0.09043090973842455
2933,Synergistia,10000000,0.0490442099660601
2934,Deferrisomatia,10000000,0.20327890704543541
2935,Dadabacteriia,10000000,0.15785553792660761
2936,Thermomicrobia,10000000,0.035609610834685605
2937,Omnitrophia,10000000,0.06648253207575153
2938,Phytomyxea,10000000,0.2204624730202284
2939,Chlorobia,10000000,0.07387264775450827
2940,Polyplacophora,10000000,0.9375369815191167
2941,Ustilaginomycetes,10000000,0.3125867931080452
2942,Desulfovibrionia,10000000,0.10930233215759283
2943,Elusimicrobia,10000000,0.1293614132030723
2944,Gemmatimonadia,10000000,0.15168881297732192
2945,uncultured euryarchaeote  ,10000000,0.14930310336727812
2946,SB-5,10000000,0.399448386440291
2947,Cephalopoda,10000000,0.14532040561633747
2948,LD1-PB3,10000000,0.14169730060943295
2949,Dehalococcoidia,10000000,0.03564162178201257
2950,Candidatus Roizmanbacteria,10000000,0.14369126173917882
2951,Longimicrobia,10000000,0.17385195080118174
2952,Gymnolaemata,10000000,0.05975927226552121
2953,Zetaproteobacteria,10000000,0.016151737963978275
2954,Entomophthoromycetes,10000000,0.6321945705282987
2955,Candidatus Beckwithbacteria,10000000,0.13334350324540029
2956,LD1-PA32,10000000,0.11907012119677532
2957,FGL7S,10000000,
2958,uncultured candidate division JS1 bacterium,10000000,0.21273946226905743
2959,S0134 terrestrial group,10000000,0.5185543393493413
2960,Nitrospinia,10000000,0.13589852516716597
2961,Nitriliruptoria,10000000,0.12216860018702586
2962,Nucleophaga,10000000,0.1324321158409939
2963,Bangiophyceae,10000000,0.08630306813452053
2964,19c-33,10000000,0.5627627612860828
2965,Raphidophyceae,10000000,0.07246214056824188
2966,bacterium enrichment culture clone,10000000,0.25054167305773334
2967,AT-s3-28,10000000,0.07018459428739447
2968,Terrestrial Hot Spring Gp(THSCG),10000000,0.053721350656289434
2969,Subgroup 17,10000000,0.030479701551316997
2970,Fimbriimonadia,10000000,0.19078780828543646
2971,Subgroup 15,10000000,0.11363636363636365
2972,Ichthyostraca,10000000,0.20633015519733072
2973,uncultured organism  ,10000000,0.14424641866378501
2974,Saccharimonadia,10000000,0.1399507996007024
2975,Pseudonosematidae,10000000,0.0738210715087776
2976,WCHA1-57,10000000,0.043243139866447004
2977,Monoblepharidomycetes,10000000,0.08585333022941563
2978,Defferrisomatia,10000000,0.17068094718295973
2979,Candidatus Azambacteria,10000000,0.02217415784082532
2980,Priapulimorpha,10000000,0.14689938961867666
2981,Dipodascomycetes,10000000,0.6094961573997445
2982,Plagiopylea,10000000,
2983,Limnochordia,10000000,0.03992978531249628
2984,Latescibacteria,10000000,0.1480028358164877
2985,AK31,10000000,0.09023582764826964
2986,uncultured euryarchaeote,10000000,0.09539740524351109
2987,Aphelidea,10000000,0.2903352346593771
2988,uncultured Microgenomates group bacterium ,10000000,0.21871612283628755
2989,Kazan-3A-21,10000000,0.34373844681312066
2990,Candidatus Giovannonibacteria,10000000,0.08958464210197851
2991,Ichthyosporea,10000000,0.16103209848395925
2992,SJA-15,10000000,0.1784435340768693
2993,uncultured Candidatus Saccharibacteria bacterium ,10000000,1.060288075414871
2994,uncultured archaeon Arc.212  ,10000000,0.13975424859373686
2995,SPOTSOCT00m83,10000000,0.06338333534349057
2996,TK10,10000000,0.1590049367122597
2997,Deferribacteres,10000000,0.218401498085249
2998,Aigarchaeota Unknown Order,10000000,0.08318903308077032
2999,marine sediment,10000000,0.1356465996625054
3000,SBR2076,10000000,0.2764892059226463
3001,Collembola,10000000,0.14426245016127676
3002,20a-9,10000000,0.20186518728349817
3003,Eutardigrada,10000000,0.13982653573805184
3004,Thaumarchaeota Unknown Order,10000000,0.876346217740315
3005,Wallemiomycetes,10000000,0.28003708322772786
3006,ML635J-21,10000000,0.14543100939220568
3007,South African Gold Mine Gp,10000000,0.14837120272825233
3008,P1-31,10000000,0.3045873232752801
3009,AK59,10000000,0.15204908542386916
3010,uncultured bacterium ,10000000,0.21608895617154208
3011,MD2898-B26,10000000,0.2015636016329133
3012,uncultured archaeon ,10000000,0.23797724913834564
3013,marine metagenome ,10000000,0.16233996073089252
3014,Umbelopsidomycetes,10000000,0.23043564380863477
3015,Glomeromycetes,10000000,0.21195800353108338
3016,Candidatus Peribacteria,10000000,0.03597747487282633
3017,Charophyceae,10000000,0.184877493221863
3018,Mucoromycetes,10000000,0.2676374799324072
3019,Abditibacteriia,10000000,0.15562718809232973
3020,Mamiellophyceae,10000000,0.16759322097984425
3021,Exobasidiomycetes,10000000,0.4236400344296771
3022,Glaucocystophyceae,10000000,0.125294002758147
3023,WPS-2,10000000,0.1308052776502425
3024,Vampirivibrionia,10000000,0.411632289183218
3025,Chrysophyceae,10000000,0.23372398933087477
3026,Kapabacteria,10000000,0.19254496283878303
3027,Abditibacteria,10000000,0.3662270988996334
3028,Diapherotrites Unknown Order,10000000,0.17677669529663687
3029,028H05-P-BN-P5,10000000,0.12057014684459043
3030,SM1A07,10000000,
3031,H26-1,10000000,0.24079094163791162
3032,uncultured candidate division WS6 bacterium,10000000,0.1068721705770926
3033,Deferribacteres Unknown Order,10000000,0.16937096397405313
3034,Subgroup 9,10000000,0.249989478778692
3035,Taphrinomycetes,10000000,0.13733700902029006
3036,MAST-12C,10000000,0.1572637234018859
3037,uncultured opisthokont  ,10000000,0.16759631365718228
3038,AKAU4049,10000000,
3039,Enoplea,10000000,0.5350233639758174
3040,Subulatomonas,10000000,0.16767017066484682
3041,Pneumocystomycetes,10000000,0.18606716866133127
3042,Sumerlaeia,10000000,0.24686239706342522
3043,Echinoidea,10000000,0.06674829783581462
3044,Neocallimastigomycetes,10000000,0.2969791162490424
3045,Tissierellia,10000000,0.21114359724058107
3046,Nitrososphaeria,10000000,0.11917495030648116
3047,Eustigmatophyceae,10000000,0.2037706832433973
3048,Parcubacteria group bacterium GW2011_GWC2_49_9 ,10000000,0.19174124721184257
3049,014H09-A-SD-P15,10000000,0.22097086912079608
3050,Ostracoda,10000000,0.3233740155321748
3051,Fe-A-9,10000000,0.6928203230275509
3052,059A02-A-SD-P93,10000000,0.35954213213893327
3053,Candidatus Curtissbacteria,10000000,1.09685793535375
3054,Maxillopoda,10000000,0.6763630080914803
3055,Candidatus Moranbacteria,10000000,0.07917884896521789
3056,S085,10000000,0.22287231299835014
3057,Homoscleromorpha,10000000,0.3535533905932739
3058,WWE3,10000000,0.1631784879661264
3059,Cestoda,10000000,0.4989128556113626
3060,MSBL8,10000000,0.11768778828946264
3061,Hydrogenophilia,10000000,0.2102968517807306
3062,Parvarchaeota Unknown Order,10000000,0.1781054079784384
3063,Armatimonadia,10000000,0.19562680522007284
3064,uncultured KB1 group bacterium ,10000000,0.26347622724092346
3065,Pezizomycetes,10000000,0.12139984066017454
3066,Thecostraca,10000000,0.38820440842666065
3067,unidentified archaeon   ,10000000,0.3206946516430613
3068,SJA-68,10000000,0.25495097567963926
3069,uncultured crenarchaeote  ,10000000,0.22121921825182456
3070,d142,10000000,0.15797657175107405
3071,JG30-KF-CM66,10000000,0.06451133425472312
3072,uncultured marine eukaryote ,10000000,0.21858390979171988
3073,Tetraphidopsida,10000000,0.7551903733496607
3074,Phaeophyceae,10000000,0.37708474720464963
3075,Pilidiophora,10000000,0.6060915267313265
3076,uncultured microorganism  ,10000000,0.3240068961457456
3077,Candidatus Babeliae,10000000,0.4328138441541121
3078,Rotifera,10000000,0.38490017945975047
3079,Marinimicrobia bacterium JGI,10000000,0.32530002431617777
3080,Armophorea,10000000,0.4507922033332113
3081,archaeon enrichment culture clone C1-1C-A,10000000,0.3949109157518467
3082,Clitellata,10000000,0.24786422284763865
3083,Korarchaeota Unknown Order,10000000,0.2308138850209742
3084,Chlorobiia,10000000,0.7872958216222168
3085,Gnathostomulida,10000000,0.3333333333333333
3086,Pauropoda,10000000,0.24052284646041736
3087,MBNT15,10000000,0.21649984563982855
3088,SAR202 clade,10000000,0.12598815766974242
3089,Monogononta,10000000,0.3897787034224977
3090,Lichinomycetes,10000000,0.03449301371641692
3091,MB-A2-108,10000000,0.25612451916888496
3092,Schekmanbacteria,10000000,0.391543638190507
3093,Cystobasidiomycetes,10000000,0.68826468467982
3094,uncultured archaeon WCHD3-30 ,10000000,
3095,Archaeoglobi,10000000,0.6550098115908474
3096,uncultured eukaryote   ,10000000,0.5260300579094696
3097,Aves,10000000,0.3045873232752801
3098,SHA-26,10000000,0.6344961866675483
3099,Margulisbacteria,10000000,0.20786985482077447
3100,Candidatus Nomurabacteria,10000000,0.662826121516972
3101,Monogenea,10000000,0.21613144789263342
3102,Methylomirabilia,10000000,
3103,Archamoebae,10000000,0.9825298425588599
3104,Thermodesulfovibrionia,10000000,0.1575936657973257
3105,Methanococci,10000000,0.2943920288775949
3106,Candidatus Sumerlaeia,10000000,0.18130280898646944
3107,Bivalvia,10000000,0.8470293251629192
3108,Priapulida,10000000,0.17496355305594125
3109,Candidatus Magasanikbacteria,10000000,0.4707357034467164
3110,uncultured candidate division WWE3 bacterium,10000000,0.22978410436519855
3111,Candidatus Aminicenantia,10000000,0.2234527455114034
3112,Marosporida,10000000,0.10186253758129137
3113,uncultured Nitrospirae bacterium  ,10000000,0.06536406457297467
3114,uncultured fungus   ,10000000,0.5038276269239326
3115,OPPD003,10000000,1.0748023074035522
3116,Harpellales,10000000,0.26063920975656646
3117,uncultured archaeon 19a-29  ,10000000,0.14662740836064195
3118,Cloacimonetes Unknown Order,10000000,0.15159782898303664
3119,Zygnemophyceae,10000000,1.069275274277119
3120,Synurophyceae,10000000,0.6979061151198627
3121,Agaricostilbomycetes,10000000,0.38090587513752755
3122,uncultured eubacterium WCHB1-60  ,10000000,0.1430731215858784
3123,Nephroselmidophyceae,10000000,0.7478869199612538
3124,Lycopodiopsida,10000000,0.8814884683755441
3125,Subgroup 18,10000000,0.30859243338233106
3126,Chlorokybophyceae,10000000,0.8041558721209878
3127,Parcubacteria group bacterium GW2011_GWA2_46_7 ,10000000,0.3062644934558789
3128,WCHB1-81,10000000,0.11876827344782692
3129,uncultured Latescibacteria bacterium  ,10000000,0.3721614637823934
3130,Candidatus Kuenenbacteria,10000000,0.680448531544916
3131,Zixibacteria,10000000,0.26057865332352387
3132,uncultured organism ,10000000,0.26057865332352387
3133,Candidatus Daviesbacteria,10000000,0.5790650975808713
3134,Candidatus Izimaplasma,10000000,0.29880715233359845
3135,Terrimicrobiia,10000000,0.0692820323027551
3136,Z7ME43,10000000,0.6739728209136274
3137,RBG-16-55-12,10000000,0.26438394376437563
3138,Phylactolaemata,10000000,0.17677669529663687
3139,MACA-EFT26,10000000,0.08838834764831843
3140,candidate division TM6 bacterium,10000000,
3141,Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b ,10000000,0.17677669529663687
3142,Thermococci,10000000,0.3992926026255754
3143,AEGEAN-245,10000000,0.6693393181887239
3144,uncultured crenarchaeote pBRKC135  ,10000000,0.32825367109872833
3145,uncultured anaerobic bacterium  ,10000000,0.1506131137016415
3146,marine metagenome   ,10000000,0.7736397860235205
3147,Chilopoda,10000000,0.0787295821622217
3148,Polypodiopsida,10000000,0.6863485850246136
3149,Mesozoa,10000000,0.2282177322938192
3150,Moduliflexia,10000000,0.14285714285714285
3151,uncultured candidate division AC1 bacterium,10000000,
3152,uncultured archaeon PENDANT-33 ,10000000,0.20203050891044214
3153,Candidatus Sericytochromatia,10000000,0.0
3154,Longimicrobiia,10000000,0.48445214165180495
3155,LCP-89,10000000,0.31881593218645293
3156,Arctic97B-4 marine group,10000000,0.4255231590028169
3157,Holothuroidea,10000000,0.8325785333376478
3158,Breviata,10000000,0.17320508075688776
3159,Planomonas micra  ,10000000,0.25353334137396233
3160,Opalinata,10000000,0.5420770854544945
3161,Aminicenantia,10000000,0.1727538522877482
3162,Crinoidea,10000000,0.10878565864408424
3163,Rozella,10000000,0.28384222069663984
3164,UA11,10000000,0.09116056881941462
3165,Kryptonia,10000000,0.2650270439541127
3166,ABY1,10000000,0.4409585518440983
3167,Cloacimonadia,10000000,0.408248290463863
3168,Enteropneusta,10000000,0.6666666666666666
3169,marine metagenome  ,10000000,0.9026709338484401
3170,Kathablepharidae,10000000,0.408248290463863
3171,SJA-28,10000000,0.0
3172,H15-6,10000000,0.22480008293802234
3173,Methanonatronarchaeia,10000000,0.14425172871277162
3174,SL56 marine group,10000000,0.2608695652173913
3175,Leptospirae,10000000,0.36735282343519987
3176,Lineage IIb,10000000,0.37029359559513786
3177,Picomonadida,10000000,0.12856486930664499
3178,Atribacteria,10000000,0.30987408390150945
3179,archaeon GW2011_AR18  ,10000000,0.30987408390150945
3180,archaeon GW2011_AR13  ,10000000,0.2111435972405811
3181,S-BQ2-57 soil group,10000000,0.7678340712665285
3182,Catenulida,10000000,0.36056560925716025
3183,Subgroup 5,10000000,0.28571428571428575
3184,groundwater metagenome   ,10000000,0.36991123195521824
3185,Basidiobolomycetes,10000000,0.4898979485566356
3186,Pterobranchia,10000000,0.316227766016838
3187,Jungermanniopsida,10000000,0.282842712474619
3188,uncultured cyanobacterium   ,10000000,
3189,Thermodesulfobacteria,10000000,0.2
3190,Palmophyllophyceae,10000000,0.37267799624996506
3191,Rhodellophyceae,10000000,0.1743041721945991
3192,Candidatus Nanoarchaeia,10000000,0.1743041721945991
3193,SPG12-401-411-B72,10000000,0.2015636016329133
3194,Malawimonas,10000000,0.12371791482634838
3195,uncultured candidate division BRC1 bacterium,10000000,0.32732683535398865
3196,Mesostigmatophyceae,10000000,0.36376522892785895
3197,Orbiliomycetes,10000000,0.36376522892785895
3198,Candidatus Wolfebacteria,10000000,0.1944406936956339
3199,Berkelbacteria,10000000,0.4507922033332113
3200,PBS-18,10000000,0.12830005981991685
3201,KIST-JJY010,10000000,0.12830005981991685
3202,D-F10,10000000,0.7856742013183862
3203,Diplopoda,10000000,0.20327890704543547
3204,Dictyoglomia,10000000,0.3529411764705882
3205,Nassophorea,10000000,0.1176470588235294
3206,Enopla,10000000,0.5928523618089871
3207,Geoglossomycetes,10000000,0.0
3208,uncultured euryarchaeote ,10000000,0.5
3209,uncultured marine,10000000,
3210,Senoma,10000000,0.25
3211,Flabellinia,10000000,0.35355339059327373
3212,Candidatus Adlerbacteria,10000000,0.30618621784789724
3213,Sagittoidea,10000000,0.5
3214,Tubulinea,10000000,0.7071067811865475
3215,Candidatus Bathyarchaeia,10000000,0.2882750302658769
3216,Subgroup 13,10000000,0.5497474167490215
3217,W5,10000000,0.5497474167490215
3218,Chondrichthyes,10000000,0.1574591643244434
3219,Cryptomonadales,10000000,0.3167153958608717
3220,Chthonomonadetes,10000000,0.4648111258522642
3221,Thecofilosea,10000000,0.16495721976846447
3222,Nephridiophaga,10000000,0.4948716593053934
3223,Leptocardii,10000000,0.16495721976846447
3224,uncultured deep-sea bacterium  ,10000000,0.28571428571428564
3225,MVP-15,10000000,0.20203050891044214
3226,Candidatus Yanofskybacteria,10000000,0.20203050891044214
3227,terrestrial metagenome   ,10000000,0.3688555567816588
3228,uncultured Candidatus Dependentiae bacterium,10000000,0.6060915267313265
3229,Acantharea,10000000,0.6060915267313265
3230,Heterophryidae,10000000,0.20203050891044214
3231,bacterium RFB D08  ,10000000,0.20203050891044214
3232,Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17 ,10000000,0.6060915267313265
3233,BMS9AB35,10000000,0.20203050891044214
3234,Parcubacteria group bacterium GW2011_GWA2_47_8 ,10000000,0.3464101615137755
3235,Nanoarchaeota archaeon SCGC AAA011-D5,10000000,0.15384615384615383
3236,uncultured crenarchaeote,10000000,0.2614562582918986
3237,Acanthoecida,10000000,0.4714045207910317
3238,Marchantiopsida,10000000,0.3849001794597505
3239,Pinguiophyceae,10000000,0.0
3240,Pavlovophyceae,10000000,
3241,Taphrinomycotina,10000000,0.47140452079103184
3242,Caudofoveata,10000000,0.4714045207910317
3243,Scalidophora,10000000,
3244,Schizosaccharomycetes,10000000,0.0
3245,Compsopogonophyceae,10000000,0.2988071523335984
3246,Candidatus Amesbacteria,10000000,0.5454545454545454
3247,uncultured methanogenic archaeon  ,10000000,0.1818181818181818
3248,Actinopterygii,10000000,0.1818181818181818
3249,Cubozoa,10000000,0.21650635094610962
3250,uncultured marine bacterium ,10000000,0.21650635094610962
3251,Gitt-GS-136,10000000,0.21650635094610962
3252,Paramicrosporidium,10000000,0.21650635094610962
3253,metal-contaminated soil clone K20-27 ,10000000,0.282842712474619
3254,uncultured Caldiserica bacterium  ,10000000,0.282842712474619
3255,Hyphochytriomycetes,10000000,0.282842712474619
3256,Parcubacteria group bacterium GW2011_GWC2_44_22 ,10000000,0.22821773229381925
3257,Stenolaemata,10000000,0.22821773229381925
3258,Mortierellomycetes,10000000,0.24743582965269678
3259,SHA-4,10000000,0.24743582965269678
3260,Andreaeopsida,10000000,0.24743582965269678
3261,uncultured microorganism   ,10000000,0.24743582965269678
3262,uncultured crenarchaeote ,10000000,
3263,uncultured Parcubacteria group bacterium ,10000000,0.0
3264,Asteroidea,10000000,
3265,uncultured bacterium I025  ,10000000,
3266,Cycadopsida,10000000,0.0
3267,Amblyospora sp.,10000000,0.0
3268,SHA-41,10000000,0.0
3269,Rhynchonellata,10000000,
3270,uncultured bacterium 'KTK 14' ,10000000,0.0
3271,uncultured Telonemida  ,10000000,0.0
3272,Alloascoideomycetes,10000000,0.0
3273,uncultured methanogenic archaeon ,10000000,0.0
3274,Amblyosporidae,10000000,0.0
3275,Coprothermobacteria,10000000,0.0
3276,Coleochaetophyceae,10000000,0.0
3277,Ancyromonas,10000000,0.0
3278,Appendicularia,10000000,
3279,C10-SB1A,10000000,0.0
3280,Dimargaritomycetes,10000000,
3281,Elev-1554,10000000,
3282,Bacillidium sp.,10000000,
3283,Parcubacteria group bacterium GW2011_GWF2_42_7 ,10000000,0.0
3284,Parcubacteria Unknown Order,10000000,
3285,Tectomicrobia Unknown Order,10000000,0.0
3286,Pelagophyceae,10000000,
3287,Gracilipodida,10000000,
3288,Eoacanthocephala,10000000,0.0
3289,Euryarchaeota archaeon SCGC AAA286-E23,10000000,0.0
3290,TOTO-A6-15,10000000,0.0
3291,Syntrophia,10000000,0.0
3292,Chlorarachniophyceae,10000000,0.0
3293,Mitosporidium daphniae   ,10000000,
3294,Stylonematophyceae,10000000,
3295,Candidatus Uhrbacteria,10000000,0.0
3296,Thermoflexia,10000000,
3297,archaeon GW2011_AR17  ,10000000,
3298,candidate division WS6 bacterium OLB21,10000000,
3299,Candidatus Jorgensenbacteria,10000000,0.0
3300,crenarchaeote enrichment culture clone 61-23f,10000000,
3301,hydrothermal vent metagenome  ,10000000,0.0
3302,Trematoda,10000000,0.0
3303,Zoopagomycetes,10000000,
3304,Z273FA48,10000000,0.0
3305,uncultured Aminicenantes bacterium  ,10000000,0.0
3306,pSL12,10000000,
3307,Ika33,10000000,0.0
3308,Nutomonas,10000000,0.0
3309,miscellaneous Crenarchaeota group archaeon SMTZ-80,10000000,0.0
3310,LK-44f,10000000,0.0
3311,uncultured Microgenomates group bacterium,10000000,0.0
3312,Archiacanthocephala,10000000,0.0
3313,uncultured planctomycete   ,10000000,0.0
3314,unidentified archaeon  ,10000000,0.0
