,Species,read count,relative error
700,Eupomatia bennettii,1000,
701,Coemansia interrupta,1000,
702,Phalacridae sp. UPOL 002174,1000,
703,Microcoleus paludosus,1000,
704,Trechispora alnicola,1000,
705,Erythrobacter sp. RCC 1876 ,1000,
706,Chlamydomonas reinhardtii,1000,
707,uncultured Climacodon,1000,
708,uncultured Enhygromyxa sp.  ,1000,
709,uncultured Verrucomicrobia,1000,
710,Lankesteria cystodytae,1000,
711,Latrodectus hesperus (western black,1000,
712,Ruegeria sp. TM1040  ,1000,
713,Alteromonas sp. BCw006  ,1000,
714,Scaphinotus petersi,1000,
715,uncultured dinoflagellate   ,1000,
716,uncultured rumen bacterium  ,1000,
717,Portibacter lacus,1000,
718,Bacillus velezensis   ,1000,
719,Roseovarius sp. R-52654  ,1000,
720,hydrothermal vent metagenome  ,1000,
721,Nocardioides sp. 35/18  ,1000,
722,Opercularella pumila  ,1000,
723,Flavobacterium sp. tsz01  ,1000,
724,Methanobrevibacter cuticularis   ,1000,
725,uncultured Flavobacteriia,1000,
726,saltmarsh clone,1000,
727,uncultured Verrucomicrobiaceae bacterium  ,1000,
728,uncultured beta,1000,
729,Bacillus megaterium   ,1000,
730,uncultured Eimeriidae   ,1000,
731,uncultured Planctomyces sp.,1000,
732,Dacrymycetes sp. 6 ST-2014,1000,
733,Pleurosigma planktonicum,1000,
734,Ustilaginoidea virens,1000,
735,uncultured methanogenic archaeon  ,1000,
736,Escherichia coli   ,1000,
737,Chlamydiales bacterium cvE18,1000,
738,Lophiola aurea,1000,
739,Apedinella radians,1000,
740,Bacillus senegalensis   ,1000,
741,uncultured Phycisphaeraceae bacterium  ,1000,
742,uncultured Peredibacter sp.  ,1000,
743,Thalassiosira minima,1000,
744,Costus pictus,1000,
745,Vibrio alginolyticus   ,1000,
746,Stentor roeselii,1000,
747,Dactylopusia sp. New Caledonia-RJH-2007,1000,
748,Alteromonas macleodii   ,1000,
749,uncultured Methanosaeta sp.  ,1000,
750,hydrothermal vent,1000,
751,Thiothrix sp. ectosymbiont of Niphargus,1000,
752,uncultured Auriculariaceae   ,1000,
753,Cervidellus sp. JH-2004,1000,
754,Halogeometricum sp. 5Sa3  ,1000,
755,uncultured Simkaniaceae bacterium ,1000,
756,uncultured Puniceicoccaceae bacterium  ,1000,
757,Schistocephalus solidus  ,1000,
758,uncultured Idiomarina,1000,
759,Hummondasys jamaicensis,1000,
760,uncultured cercozoan   ,1000,
761,Platyias quadricornis,1000,
762,uncultured Xanthobacteraceae bacterium  ,1000,
763,Nanonemoura wahkeena,1000,
764,Parapsallus vitellinus  ,1000,
765,Labyrinthula sp. L59  ,1000,
766,Paucibacter sp. PRE21b  ,1000,
767,uncultured Planctomycetales bacterium,1000,
768,Gluconacetobacter liquefaciens   ,1000,
769,Neochlamydia sp. S13  ,1000,
770,uncultured proteobacterium,1000,
771,Liberibacter crescens,1000,
772,uncultured alveolate ,1000,
773,Puntius sophore,1000,
774,Cyclopina sp.,1000,
775,Sphingomonas sp. MK347  ,1000,
776,Streptococcus mutans   ,1000,
777,Tubulanus annulatus,1000,
778,Diatrype prominens,1000,
779,uncultured Planctomycetaceae bacterium,1000,
780,Tetracapsuloides bryosalmonae  ,1000,
781,uncultured Alteromonadales bacterium  ,1000,
782,Pseudomonas aeruginosa   ,1000,
783,Rubrivirga marina,1000,
784,uncultured Firmicutes bacterium  ,1000,
785,Bacillariophyta sp. MBIC10809,1000,
786,uncultured Rhodobacteraceae,1000,
787,Rhodotorula mucilaginosa,1000,
788,Cytauxzoon manul,1000,
789,Aliikangiella marina,1000,
790,Sphingobacteriales bacterium,1000,
791,Resultomonas moestrupii,1000,
792,Sphaerotilus montanus   ,1000,
793,Nyssopsora echinata,1000,
794,Pleurocapsa minor,1000,
795,delta proteobacterium S110(2)-1,1000,
796,Colubraria reticulata,1000,
797,Lacistorhynchus dollfusi  ,1000,
798,bacterium NLAE-zl-G146 ,1000,
799,Vibrio parahaemolyticus,1000,
800,Agrobacterium sp. LKXJ-3  ,1000,
801,Schistosoma leiperi  ,1000,
802,uncultured Sphingomonadaceae bacterium  ,1000,
803,Lactobacillus acetotolerans   ,1000,
804,Orius atratus,1000,
805,Glaciecola sp. RCC2389  ,1000,
806,Agelastica alni,1000,
807,Tonicella lineata,1000,
808,Pirodrilus minutus  ,1000,
809,Monomorium pharaonis (pharaoh ant) ,1000,
810,Providencia vermicola   ,1000,
811,Streptomyces setonii   ,1000,
812,Myxobolus neurophilus  ,1000,
813,uncultured prokaryote   ,1000,
814,Hyphodontia sp. H Berglund 1117,1000,
815,Heterostegina depressa diatom endosymbiont,1000,
816,Omalogyra sp. AD-2009 ,1000,
817,Calicogorgia granulosa  ,1000,
818,Flexibacteraceae bacterium DG1392  ,1000,
819,Strophopteryx appalachia  ,1000,
820,Bacillus amyloliquefaciens   ,1000,
821,Asplanchna sieboldii,1000,
822,Rickettsia sp. H820  ,1000,
823,Schistosoma mansoni  ,1000,
824,Fulvimarina pelagi   ,1000,
825,Streptomyces luteireticuli   ,1000,
826,Paenibacillus sp. 6-III  ,1000,
827,Gelidiella acerosa   ,1000,
828,Coelodendrum ramosissimum   ,1000,
829,Paenibacillus dendritiformis   ,1000,
830,Saprospiraceae bacterium KMM 9006 ,1000,
831,uncultured Acidobacterium,1000,
832,uncultured Sulfurovum sp.  ,1000,
833,Nanorana parkeri,1000,
834,uncultured Kofleriaceae bacterium,1000,
835,Cylindrotheca closterium,1000,
836,uncultured Firmicutes bacterium ,1000,
837,Spongospora subterranea,1000,
838,Phacus platyaulax,1000,
839,Rivularia sp. 1PA18  ,1000,
840,Aspergillus parasiticus,1000,
841,Rickettsiella pyronotae   ,1000,
842,Pseudoalteromonas phenolica   ,1000,
843,uncultured Thermus sp.  ,1000,
844,Epulopiscium sp. N.l._1_clone_100  ,1000,
845,Bacillus halodurans   ,1000,
846,uncultured rumen methanogen,1000,
847,Bacillus pumilus   ,1000,
848,Streptomyces sp. JAR2  ,1000,
849,Phoronis sp. DS-2013,1000,
850,Dunaliella salina,1000,
851,uncultured actinobacterium ,1000,
852,Protostelium mycophagum,1000,
853,uncultured Planctomycetales bacterium  ,1000,
854,marine bacterium ATAM173a_5  ,1000,
855,Clostridium,1000,
856,Palpata Mesonerilla sp.,1000,
857,Valsa nivea,1000,
858,Loimosina sp. WAB-2014 ,1000,
859,Bifidobacterium tsurumiense,1000,
860,uncultured Escherichia sp.  ,1000,
861,Diplophrys sp. ATCC_50360,1000,
862,Streptomyces collinus   ,1000,
863,uncultured Amoebophrya ,1000,
864,Ciceribacter selenitireducens,1000,
865,Hyperaspidini sp. JAR-2007,1000,
866,uncultured planctomycete,1000,
867,Microbacterium sp. C38  ,1000,
868,uncultured Byssovorax sp.  ,1000,
869,uncultured Setosphaeria,1000,
870,Vibrio sp. 3D7  ,1000,
871,Pseudoalteromonas luteoviolacea   ,1000,
872,Entomophthora planchoniana,1000,
873,Apionacaridae gen. sp. AD1423,1000,
874,Protorhabditis sp. SB208,1000,
875,Ferrimicrobium acidiphilum,1000,
876,uncultured Arcobacter sp.  ,1000,
877,Chinavia ubica,1000,
878,bacterium YC-ZSS-LKJ9   ,1000,
879,Cyphoderus javanus  ,1000,
880,Gromia oviformis,1000,
881,uncultured Banisveld eukaryote,1000,
882,uncultured Roseobacter sp.  ,1000,
883,uncultured Spirochaetes bacterium  ,1000,
884,Spirogyra sp. BGHII4  ,1000,
885,gamma proteobacterium enrichment culture clone,1000,
886,bacterium YC-ZSS-LKJ159,1000,
887,Leptocylindrus danicus,1000,
888,uncultured freshwater eukaryote,1000,
889,uncultured compost bacterium  ,1000,
890,Amphilina foliacea  ,1000,
891,Craterellus tubaeformis,1000,
892,Globorotalia scitula,1000,
893,Agromyces mediolanus   ,1000,
894,Halomonas muralis   ,1000,
895,uncultured Sphingobacterium sp.  ,1000,
896,uncultured synthetic wastewater bacterium tmbr11-29,1000,
897,uncultured Methylobacterium sp.  ,1000,
898,uncultured Prolixibacter,1000,
899,uncultured Vampyrellidae   ,1000,
900,Eriauchenius sp. 9 HMW-2014,1000,
901,Acidihalobacter ferrooxidans   ,1000,
902,Pantoea sp. IAC/BECa-042  ,1000,
903,Pogonophora sp. JT-1 ,1000,
904,Methylobacterium sp. RF-49  ,1000,
905,Lamproderma pulveratum,1000,
906,Capnocytophaga sp. oral taxon 338,1000,
907,Melanopsichium pennsylvanicum,1000,
908,uncultured Flavobacteriia bacterium,1000,
909,Lachnospiraceae bacterium AC3007,1000,
910,Streptomyces sp.,1000,
911,Helicobacter brantae   ,1000,
912,uncultured soil,1000,
913,Leeuwenhoekiella sp. MBEF12  ,1000,
914,Myroides odoratus,1000,
915,Rhabditidoides sp. NK-2010,1000,
916,Dinophyceae sp. Lucy-3,1000,
917,Termitomyces sp. Type B,1000,
918,Machaerilaemus sp. KPJ-2001,1000,
919,alpha proteobacterium JLT2015  ,1000,
920,Protoopalina japonica   ,1000,
921,uncultured Galactomyces,1000,
922,Pseudofulvibacter gastropodicola   ,1000,
923,Lamyctes africanus  ,1000,
924,Streptomyces sp. NJWGY3665  ,1000,
925,uncultured compost,1000,
926,uncultured Atribacterota bacterium,1000,
927,Mychonastes jurisii,1000,
928,uncultured SAR86 cluster bacterium,1000,
929,Saccharomonospora sp. YIM 90521 ,1000,
930,Filinia longiseta,1000,
931,Drosophila willistoni,1000,
932,Persicaria minor,1000,
933,Microbacterium laevaniformans   ,1000,
934,Leucothrix mucor,1000,
935,Pseudomonas sp. BR 9109 ,1000,
936,Flavobacteriales endosymbiont of Aulacaspis,1000,
937,uncultured Methanobacteriales archaeon  ,1000,
938,Streptomyces sp. ICN32  ,1000,
939,bacterium 14W232   ,1000,
940,Methyloceanibacter caenitepidi   ,1000,
941,Notoplana australis,1000,
942,Plakobranchus ocellatus,1000,
943,Comamonadaceae bacterium BP-1  ,1000,
944,Euciroa eburnea  ,1000,
945,Clostridium sp. BNL1100 ,1000,
946,unidentified   ,1000,
947,Pseudoamphisiella lacazei,1000,
948,Skeletonema menzelii,1000,
949,Haplozoon praxillellae,1000,
950,uncultured Candida  ,1000,
951,Amoeba leningradensis,1000,
952,Calenema singularis,1000,
953,uncultured Sphingobacteriales bacterium  ,1000,
954,uncultured Cytophaga,1000,
955,Felisacus sp. WCW-2003,1000,
956,Vibrio sp. 6G1  ,1000,
957,uncultured Acidobacterium sp.,1000,
958,Characiopodium hindakii,1000,
959,uncultured Gemmatimonas sp.  ,1000,
960,Desulfosporosinus auripigmenti   ,1000,
961,Bacillaceae bacterium EFN-4,1000,
962,uncultured archaeon ORGANIC1_A  ,1000,
963,Boleodorus thylactus,1000,
964,Buckleyzyma armeniaca  ,1000,
965,Heterosigma akashiwo,1000,
966,Grosmannia,1000,
967,Yarrowia lipolytica  ,1000,
968,Solanum habrochaites,1000,
969,Schizothrix sp. PNG5-22,1000,
970,Drosophila sechellia,1000,
971,Spirulina sp. P7  ,1000,
972,Dacrymyces lacrymalis,1000,
973,Malassezia furfur  ,1000,
974,Priapulus caudatus,1000,
975,Gelidibacter sp. QSSC1-21  ,1000,
976,Jackhallia argentinae,1000,
977,Bacillus thermoamylovorans   ,1000,
978,Persicitalea sp. KMM 6743 ,1000,
979,Sphaerozoum trigenimum,1000,
980,Vannella sp. strain ISO13/I ,1000,
981,Laetisaria fuciformis,1000,
982,Bacteriovorax sp. MANZ5  ,1000,
983,Bacillus sp. 4DwGM  ,1000,
984,Omicrogiton insularis,1000,
985,uncultured Bacillus sp.  ,1000,
986,Schizotetranychus recki  ,1000,
987,Procamallanus annulatus,1000,
988,uncultured Polaribacter sp. ,1000,
989,Mariniradius saccharolyticus,1000,
990,Paracoccus marginatus,1000,
991,Flavobacterium anseonense   ,1000,
992,uncultured bacterium (human infant) S7B,1000,
993,Streptomyces sp. PN4219  ,1000,
994,Wickerhamomyces anomalus,1000,
995,Tofieldia calyculata,1000,
996,Acinetobacter sp. icri12  ,1000,
997,Hylobittacus apicalis,1000,
998,Streptomyces sp. DT-2  ,1000,
999,Promesostoma maculosum  ,1000,
1000,Helicosporidium sp. ex Simulium jonesi,1000,
1001,Rhynchopus sp. ATCC 50229,1000,
1002,Argulus siamensis,1000,
1003,uncultured Verrucomicrobia bacterium  ,1000,
1004,Alteromonas mediterranea,1000,
1005,uncultured Desulfomonile sp.  ,1000,
1006,Lissoclinum punctatum  ,1000,
1007,Dasycerus carolinensis  ,1000,
1008,uncultured Dunaliellaceae,1000,
1009,Hyaloraphidium curvatum,1000,
1010,unidentified eubacterium clone BSV85,1000,
1011,Pediococcus pentosaceus   ,1000,
1012,Berkeleya fennica,1000,
1013,Enterobacteriaceae bacterium Pyde1  ,1000,
1014,uncultured Leptospirillum sp.  ,1000,
1015,Staphylococcus aureus,1000,
1016,Bryocoris pteridis,1000,
1017,Oligohymenophorea,1000,
1018,uncultured Spirochaetes bacterium ,1000,
1019,Thalassomonas sp. PaD1.04  ,1000,
1020,Fibrella aestuarina,1000,
1021,Orussus abietinus,1000,
1022,Potamogeton berchtoldii,1000,
1023,Actinomadura sp. Y218  ,1000,
1024,Streptococcus suis   ,1000,
1025,Pleurogenoides medians  ,1000,
1026,Amphitrite ornata  ,1000,
1027,uncultured phototrophic eukaryote,1000,
1028,Micrococcus luteus   ,1000,
1029,marine bacterium ATAM173a_2 ,1000,
1030,Micrococcus sp. kera1  ,1000,
1031,Nematoda environmental sample ,1000,
1032,bacterium NLAE-zl-G10 ,1000,
1033,Pseudoplatynematum denticulatum,1000,
1034,Isochrysis sp. 0318,1000,
1035,uncultured Armatimonadetes bacterium,1000,
1036,uncultured Xiphinematobacteriaceae bacterium,1000,
1037,Agfa flexilis,1000,
1038,uncultured Microgenomates group bacterium,1000,
1039,Nelumbo nucifera,1000,
1040,Plagiopyla frontata,1000,
1041,Parietichytrium sp. TF79  ,1000,
1042,Dactylosporangium sp. IR30-DHHV-605  ,1000,
1043,Papuacedrus papuana,1000,
1044,Turicibacter sp. H121  ,1000,
1045,actinomycete S22   ,1000,
1046,Pachytroctes maculosus,1000,
1047,uncultured Cercozoa,1000,
1048,Squalius pyrenaicus,1000,
1049,Siphonostomatoida sp.,1000,
1050,Owenweeksia sp. MEBiC09403  ,1000,
1051,uncultured Treponema sp.  ,1000,
1052,Sphingomonas sp. PO301  ,1000,
1053,uncultured phytoplankton   ,1000,
1054,Chryseobacterium sp. A002  ,1000,
1055,marine bacterium Tw-3  ,1000,
1056,Tetraselmis sp. GSL018,1000,
1057,Teuthida,1000,
1058,Trichonosema pectinatellae,1000,
1059,bacterium DS3.1.pah.2   ,1000,
1060,Isthmia enervis,1000,
1061,Utaperla sopladora,1000,
1062,uncultured Desulfomicrobiaceae bacterium  ,1000,
1063,Pseudomonas otitidis   ,1000,
1064,Methanosarcina lacustris   ,1000,
1065,Acharax sp. A1-Java ,1000,
1066,Laevipeneroplis proteus,1000,
1067,Pseudomonas mendocina   ,1000,
1068,uncultured Thermoplasmata archaeon,1000,
1069,beta proteobacterium endosymbiont of,1000,
1070,rhabditoid sp. PDL15,1000,
1071,Streptosyllis bidentata  ,1000,
1072,uncultured Conexibacteraceae bacterium,1000,
1073,Formosa agariphila   ,1000,
1074,Albimonas pacifica   ,1000,
1075,Plasmodiophora brassicae   ,1000,
1076,Myxobolus filamentum  ,1000,
1077,Ammonia sp. JP-2007,1000,
1078,uncultured Rhodobacteraceae bacterium  ,1000,
1079,Cupriavidus respiraculi,1000,
1080,Geminigera cryophila,1000,
1081,Psychrobacter alimentarius   ,1000,
1082,Pseudomonas lundensis   ,1000,
1083,uncultured Methanobrevibacter sp.  ,1000,
1084,Candidatus Giovannonibacteria bacterium GW2011_GWB1_43_13,1000,
1085,Deinococcus ruber,1000,
1086,Pedobacter sp. R-38393  ,1000,
1087,Enterobacter ludwigii   ,1000,
1088,Aphelidium aff. melosirae P-1,1000,
1089,Microbacterium sp. SBI-4  ,1000,
1090,Capnocytophaga haemolytica   ,1000,
1091,Halomonas sp. SR4  ,1000,
1092,Herbertia sp. D1981,1000,
1093,Cyclopoida,1000,
1094,Spongiispira norvegica   ,1000,
1095,Salegentibacter sp. 10  ,1000,
1096,Bacillus sp. OU-14  ,1000,
1097,Rubidimonas crustatorum,1000,
1098,uncultured microorganism,1000,
1099,Dacrymyces stillatus,1000,
1100,Streptomyces sp. Sdts4  ,1000,
1101,Epichloe uncinata,1000,
1102,uncultured Candidatus Saccharibacteria bacterium,1000,
1103,Ancistrosyllis sp. AAN-2002 ,1000,
1104,Armandia brevis  ,1000,
1105,Methylobacterium sp. AC72a  ,1000,
1106,Lactobacillus mindensis   ,1000,
1107,uncultured Halomonas sp.  ,1000,
1108,Pseudomonas pseudoalcaligenes   ,1000,
1109,uncultured archaeon Arc.212,1000,
1110,Theileria sp.,1000,
1111,Anderseniella baltica   ,1000,
1112,bacterium episymbiont of Kiwa sp.,1000,
1113,Spirochaetaceae    ,1000,
1114,unidentified archaeon,1000,
1115,planctomycete MS3039   ,1000,
1116,Streptomyces matensis   ,1000,
1117,Oropetium thomaeum,1000,
1118,bacterium JP76   ,1000,
1119,Piesma maculatum,1000,
1120,Nitrosovibrio sp. RY3C  ,1000,
1121,Lactobacillus rhamnosus   ,1000,
1122,Staphylococcus sp. RC205  ,1000,
1123,Lissodendoryx jenjonesae,1000,
1124,Neochlamydia sp. Trut23-12-2015_Venoge-Embouchure,1000,
1125,Oxytricha trifallax,1000,
1126,Xystretrum sp. DTJL-2000 ,1000,
1127,Dokdonia sp. U1371-101202-SW230  ,1000,
1128,Puncturella sp. SWA-2009,1000,
1129,uncultured Saprospiraceae bacterium  ,1000,
1130,uncultured Desulfurococcales archaeon,1000,
1131,Thysanotohaptor rex  ,1000,
1132,Candidatus Curtissbacteria bacterium GW2011_GWA1_40_47,1000,
1133,uncultured Rhizaria ,1000,
1134,Thraustochytrium sp. CHN-1  ,1000,
1135,Pantoea sp. B232  ,1000,
1136,Epsilonema sp. HSR-2009,1000,
1137,uncultured Thermomicrobia bacterium,1000,
1138,Hoploplana californica,1000,
1139,bacterium H1(2009),1000,
1140,Mycoplasma muris   ,1000,
1141,Cudoniella sp. ZW0068,1000,
1142,uncultured Sulfolobales archaeon  ,1000,
1143,Methylobacterium sp. C3102  ,1000,
1144,Sinorhizobium abri   ,1000,
1145,Salmonella enterica subsp. enterica serovar,1000,
1146,Candida sp. BG02-7-18-002A-4-3,1000,
1147,Kumanoa intorta,1000,
1148,Selaginopsis cornigera  ,1000,
1149,Arcobacter anaerophilus   ,1000,
1150,Phrictopyga sp. DEL142,1000,
1151,Cryptaphelenchus sp. K2 WY-2008,1000,
1152,Myxidium maxi  ,1000,
1153,Morganella morganii,1000,
1154,Dactylanthus taylorii,1000,
1155,uncultured Comamonadaceae bacterium  ,1000,
1156,Streptomyces sp. DR-R15  ,1000,
1157,uncultured diatom,1000,
1158,Gregarina diabrotica,1000,
1159,Prodesmodora sp. 1287,1000,
1160,Buchnera aphidicola,1000,
1161,Flustrellidra hispida,1000,
1162,uncultured Kiritimatiellota bacterium,1000,
1163,Pseudomonas sp. IGCAR-24/08  ,1000,
1164,Gymnosporangium clavipes,1000,
1165,uncultured Bacilli bacterium  ,1000,
1166,Syllis lutea  ,1000,
1167,Folsomia candida,1000,
1168,Leptosphaeria,1000,
1169,Dermatophilus congolensis   ,1000,
1170,[Brevibacterium] frigoritolerans   ,1000,
1171,Sphingobacterium sp. MHF ENV X,1000,
1172,Monsonia speciosa,1000,
1173,uncultured Desulfurococcales archaeon  ,1000,
1174,Halomonas sp. Sa13-1I  ,1000,
1175,Thalassotalea sp. ND16A  ,1000,
1176,uncultured Planctomycetaceae bacterium  ,1000,
1177,Psorospermium haeckeli,1000,
1178,uncultured marine alveolate  ,1000,
1179,uncultured Methanomicrobia archaeon  ,1000,
1180,Desulfovibrio caledoniensis   ,1000,
1181,Serratospiculum tendo,1000,
1182,Baldwinema ilamense,1000,
1183,Rhizobium leguminosarum   ,1000,
1184,Blochmannia endosymbiont of Opisthopsis,1000,
1185,uncultured Lactobacillus sp.  ,1000,
1186,Flavobacterium sp. SIF5  ,1000,
1187,Geobacillus sp. IP_80TP  ,1000,
1188,Diplogasteroides sp. 'Fuchsnema' VS-2014,1000,
1189,Haererehalobacter sp. SO18  ,1000,
1190,Bizionia sp. EM20  ,1000,
1191,Tinotus morion,1000,
1192,uncultured microorganism   ,1000,
1193,Ceratocystiopsis manitobensis,1000,
1194,Devescovina sp. CsDv11,1000,
1195,Wallemia sebi,1000,
1196,uncultured Acidobacteria bacterium  ,1000,
1197,uncultured Deferribacteres bacterium  ,1000,
1198,Watanabea reniformis,1000,
1199,Planomicrobium flavidum   ,1000,
1200,Bathycoccus prasinos,1000,
1201,Bacillus sp. ULA10  ,1000,
1202,Flavobacterium sp. B9ZZ  ,1000,
1203,Elizabethkingia sp. CH2  ,1000,
1204,Cyclotella gamma,1000,
1205,Cladosporium herbarum,1000,
1206,Halisarca dujardinii,1000,
1207,Oblongichytrium sp. AR2-23  ,1000,
1208,Coemansia aciculifera,1000,
1209,Bacillus sp. ANA2  ,1000,
1210,Amphora marina,1000,
1211,Streptomyces stelliscabiei   ,1000,
1212,Natronoarchaeum rubrum   ,1000,
1213,uncultured Bradyrhizobium sp.  ,1000,
1214,Olax aphylla,1000,
1215,Gossypium arboreum,1000,
1216,uncultured Omnitrophica,1000,
1217,Bacillus sp. SeaH-As10w  ,1000,
1218,Dicranaceae sp. Goffinet 11067,1000,
1219,uncultured Marinobacter sp.  ,1000,
1220,Acutuncus sp. PC-2013,1000,
1221,Citrobacter freundii   ,1000,
1222,Quinchamalium chilense,1000,
1223,Pseudomuriella sp. Itas 9/21 14-1d,1000,
1224,Basidiomycete symbiont of Apterostigma collare,1000,
1225,Glycera lapidum  ,1000,
1226,Streptomyces sp.   ,1000,
1227,Sphingobium abikonense   ,1000,
1228,Gelidibacter sp. UL5  ,1000,
1229,Ocyusa maura,1000,
1230,Zachvatkinella sp. KD-2005 ,1000,
1231,Musa acuminata,1000,
1232,Tarenaya hassleriana,1000,
1233,Streptomyces sp. UKMCC_PT1  ,1000,
1234,terrestrial metagenome   ,1000,
1235,Bacillus sp. CCBAU 15518 ,1000,
1236,Globoturborotalita rubescens,1000,
1237,Schistonchus sp. ex Ficus,1000,
1238,Lentisphaera profunda SAORIC-696  ,1000,
1239,Rhizobiales bacterium JR021-5  ,1000,
1240,Pirsonia diadema,1000,
1241,Paraflabellula reniformis,1000,
1242,Galdieria sulphuraria,1000,
1243,Aurantiochytrium sp. 1 GC-2013 ,1000,
1244,uncultured Flexibacteraceae,1000,
1245,Enterobacter cloacae   ,1000,
1246,Lamellodiscus donatellae  ,1000,
1247,Mycobacterium sp. M 101 ,1000,
