,phylum,read count,relative error,type
2269,Candidatus Thorarchaeota,10000000,0.1823234766751308,CZID-nr
2270,Candidatus Uhrbacteria,10000000,0.2259327238115469,CZID-nr
2271,Candidatus Undinarchaeota,10000000,0.0007466116886153,CZID-nr
2272,Candidatus Vogeliibacteriota,10000000,0.4373744919634282,CZID-nr
2273,Candidatus Walliibacteriota,10000000,0.302124034801138,CZID-nr
2274,Candidatus Wildermuthiibacteriota,10000000,0.4633371072460164,CZID-nr
2276,Candidatus Woesearchaeota,10000000,0.022788190546208,CZID-nr
2277,Candidatus Woesebacteria,10000000,0.2771514926334077,CZID-nr
2278,Candidatus Wolfebacteria,10000000,0.3438693246912848,CZID-nr
2279,Candidatus Woykeibacteriota,10000000,0.0015954750258319,CZID-nr
2280,Candidatus Yanofskyibacteriota,10000000,0.5369614286420369,CZID-nr
2281,Candidatus Yonathiibacteriota,10000000,0.6326007031763787,CZID-nr
2282,Candidatus Zambryskiibacteriota,10000000,0.4621407616520244,CZID-nr
2283,Candidatus Zixiibacteriota,10000000,0.0591951644645303,CZID-nr
2284,Cercozoa,10000000,0.3126891579709824,CZID-nr
2286,Chlamydiota,10000000,0.0386314584569253,CZID-nr
2287,Chlorobiota,10000000,0.0532357308358546,CZID-nr
2288,Chloroflexota,10000000,0.0166119855728636,CZID-nr
2289,Chlorophyta,10000000,0.0099893452103816,CZID-nr
2290,Chrysiogenota,10000000,0.4308232130033944,CZID-nr
2291,Chytridiomycota,10000000,0.0642611534922258,CZID-nr
2292,Ciliophora,10000000,0.0117625573336853,CZID-nr
2293,Cnidaria,10000000,0.1458398932637449,CZID-nr
2294,Coprothermobacterota,10000000,0.5933654866838566,CZID-nr
2296,Cressdnaviricota,10000000,0.3442691066787275,CZID-nr
2297,Cryptomycota,10000000,0.3441685193486167,CZID-nr
2298,Ctenophora,10000000,0.4707377344375409,CZID-nr
2299,Cyanobacteriota,10000000,0.0167146149965701,CZID-nr
2300,Deferribacterota,10000000,0.2164206282750507,CZID-nr
2301,Deinococcota,10000000,0.0537919815408899,CZID-nr
2302,Dictyoglomota,10000000,0.6089714759820227,CZID-nr
2303,Discosea,10000000,0.3590471287436687,CZID-nr
2305,Elusimicrobiota,10000000,0.0681475016315597,CZID-nr
2306,Endomyxa,10000000,0.1159437668273337,CZID-nr
2308,Euglenozoa,10000000,0.0755740796859586,CZID-nr
2309,Evosea,10000000,0.0638510110675932,CZID-nr
2310,Fibrobacterota,10000000,0.1581389400840535,CZID-nr
2311,Fidelibacterota,10000000,0.0639943310544012,CZID-nr
2312,Foraminifera,10000000,0.1705376485075214,CZID-nr
2313,Fornicata,10000000,0.1273532556373229,CZID-nr
2314,Fusobacteriota,10000000,0.0874409306216159,CZID-nr
2316,Gemmatimonadota,10000000,0.0204801121413866,CZID-nr
2317,Gnathostomulida,10000000,0.4334413491041936,CZID-nr
2318,Haptophyta,10000000,0.0477231151731133,CZID-nr
2319,Heterolobosea,10000000,0.2099598860770603,CZID-nr
2320,Hofneiviricota,10000000,0.7471865301333546,CZID-nr
2321,Ignavibacteriota,10000000,0.0161869815510943,CZID-nr
2322,Kiritimatiellota,10000000,0.0590632321517114,CZID-nr
2323,Lentisphaerota,10000000,0.0356438895287082,CZID-nr
2324,Methanobacteriota,10000000,0.0612658475717427,CZID-nr
2325,Microsporidia,10000000,0.1805386850571134,CZID-nr
2326,Mollusca,10000000,0.0876826120775375,CZID-nr
2327,Mucoromycota,10000000,0.0804938516026149,CZID-nr
2328,Mycoplasmatota,10000000,0.1386787712309118,CZID-nr
2329,Myxococcota,10000000,0.01159341776755,CZID-nr
2330,Nanobdellota,10000000,0.106435565610912,CZID-nr
2333,Nematoda,10000000,0.0919188985272463,CZID-nr
2336,Nitrososphaerota,10000000,0.0315271945446218,CZID-nr
2337,Nitrospinota,10000000,0.0475944516460188,CZID-nr
2338,Nitrospirota,10000000,0.0226742994757179,CZID-nr
2339,Nucleocytoviricota,10000000,0.0206816075531232,CZID-nr
2340,Olpidiomycota,10000000,0.6985572753136692,CZID-nr
2342,Oomycota,10000000,0.0283099314138038,CZID-nr
2343,Orthonectida,10000000,0.6936377965233874,CZID-nr
2344,Parabasalia,10000000,0.4635253889234046,CZID-nr
2345,Peploviricota,10000000,7.11940063186842e-05,CZID-nr
2346,Perkinsozoa,10000000,0.1844783550075907,CZID-nr
2347,Phixviricota,10000000,0.1642964940289056,CZID-nr
2348,Phoronida,10000000,0.4334413491041936,CZID-nr
2349,Picozoa,10000000,0.4692452014567361,CZID-nr
2350,Pisuviricota,10000000,0.7083644178565855,CZID-nr
2351,Placozoa,10000000,0.1739489984486679,CZID-nr
2352,Planctomycetota,10000000,0.0200081741132386,CZID-nr
2353,Platyhelminthes,10000000,0.1132235591332072,CZID-nr
2354,Porifera,10000000,0.1098649874184635,CZID-nr
2356,Preaxostyla,10000000,0.1607890302015958,CZID-nr
2357,Preplasmiviricota,10000000,0.4833794464121598,CZID-nr
2358,Priapulida,10000000,0.281882888777867,CZID-nr
2359,Promethearchaeota,10000000,0.2859279545174248,CZID-nr
2360,Pseudomonadota,10000000,0.0027301158587492,CZID-nr
2361,Rhodophyta,10000000,0.0707679499851848,CZID-nr
2362,Rhodothermota,10000000,0.0258742348096446,CZID-nr
2363,Rotifera,10000000,0.025349707591872,CZID-nr
2364,Spirochaetota,10000000,0.0634592511038268,CZID-nr
2365,Streptophyta,10000000,0.0626377574481074,CZID-nr
2366,Synergistota,10000000,0.2930376680391084,CZID-nr
2367,Tardigrada,10000000,0.2126607010508819,CZID-nr
2368,Thermodesulfobacteriota,10000000,0.010206954244184,CZID-nr
2369,Thermodesulfobiota,10000000,0.0024278441257947,CZID-nr
2370,Thermomicrobiota,10000000,0.1536137001397483,CZID-nr
2371,Thermoplasmatota,10000000,0.1532974957516124,CZID-nr
2372,Thermoproteota,10000000,0.0239765337206531,CZID-nr
2373,Thermosulfidibacterota,10000000,0.0017150295715786,CZID-nr
2374,Thermotogota,10000000,0.1447227616482754,CZID-nr
2375,Tubulinea,10000000,0.5586560502634877,CZID-nr
2376,Uroviricota,10000000,0.0430182800073526,CZID-nr
2377,Verrucomicrobiota,10000000,0.0080171799792351,CZID-nr
2378,Vulcanimicrobiota,10000000,0.2957816104313666,CZID-nr
2379,Xenacoelomorpha,10000000,0.0007466116886153,CZID-nr
2380,Zoopagomycota,10000000,0.1043893411410331,CZID-nr
2381,candidate division CPR1,10000000,0.9475645943851324,CZID-nr
2384,candidate division CSSED10-310,10000000,0.5984991971017574,CZID-nr
2385,candidate division FCPU426,10000000,0.0007500020409921,CZID-nr
2386,candidate division KD3-62,10000000,0.7076665921813277,CZID-nr
2387,candidate division LCP-89,10000000,0.5919483054397184,CZID-nr
2388,candidate division WOR-3,10000000,0.2929851412982016,CZID-nr
2389,candidate division WWE3,10000000,0.2786356978558129,CZID-nr
2390,Abditibacteriota,1000,0.3133471329548415,CZID-nt
2392,Acidobacteriota,1000,0.6637226832146159,CZID-nt
2393,Actinomycetota,1000,0.2499389332077126,CZID-nt
2394,Annelida,1000,1.423671224050235,CZID-nt
2395,Apicomplexa,1000,0.2799677192792234,CZID-nt
2396,Aquificota,1000,0.414597078136579,CZID-nt
2397,Armatimonadota,1000,1.920259775630156,CZID-nt
2398,Arthropoda,1000,0.1565556369750347,CZID-nt
2399,Artverviricota,1000,0.7023029819470902,CZID-nt
2400,Ascomycota,1000,0.4005167941777781,CZID-nt
2401,Atribacterota,1000,0.1923934491675875,CZID-nt
2402,Bacillariophyta,1000,0.1155938734079867,CZID-nt
2403,Bacillota,1000,0.2438914095443204,CZID-nt
2404,Bacteroidota,1000,0.0831150427248415,CZID-nt
2405,Balneolota,1000,0.6775906262878354,CZID-nt
2406,Basidiomycota,1000,1.862435099390137,CZID-nt
2407,Bdellovibrionota,1000,0.246127930039603,CZID-nt
2408,Blastocladiomycota,1000,0.0006546336977862,CZID-nt
2409,Brachiopoda,1000,0.6390369208642469,CZID-nt
2410,Bryozoa,1000,0.8368790310319926,CZID-nt
2412,Calditrichota,1000,0.4555080447285212,CZID-nt
2413,Campylobacterota,1000,0.8801602461387596,CZID-nt
2415,Candidatus Absconditibacteriota,1000,0.4291466972298491,CZID-nt
2417,Candidatus Aenigmatarchaeota,1000,0.7069686200524657,CZID-nt
2418,Candidatus Aerophobetes,1000,0.2749914983949973,CZID-nt
2421,Candidatus Aminicenantota,1000,0.4104354563603611,CZID-nt
2425,Candidatus Bathyarchaeota,1000,1.515527816830374,CZID-nt
2428,Candidatus Binatota,1000,0.3689229841998625,CZID-nt
2429,Candidatus Bipolaricaulota,1000,0.7215686282608009,CZID-nt
2437,Candidatus Campbellbacteria,1000,0.3726147619650561,CZID-nt
2440,Candidatus Cloacimonadota,1000,0.5857075244877606,CZID-nt
2441,Candidatus Coatesiibacteriota,1000,1.13032455476264,CZID-nt
2447,Candidatus Daviesbacteria,1000,0.000422515790475,CZID-nt
2454,Candidatus Eiseniibacteriota,1000,1.0978471027622958,CZID-nt
2459,Candidatus Fervidibacterota,1000,0.3349917021606496,CZID-nt
2465,Candidatus Giovannonibacteria,1000,0.0018642318796994,CZID-nt
2469,Candidatus Gracilibacteria,1000,0.6277014903258914,CZID-nt
2474,Candidatus Heimdallarchaeota,1000,1.2827474664784109,CZID-nt
2477,Candidatus Hydrogenedentota,1000,0.5755217549362251,CZID-nt
2483,Candidatus Kaiserbacteria,1000,0.9955202229588888,CZID-nt
2484,Candidatus Kapaibacteriota,1000,2.1405056767391555,CZID-nt
2490,Candidatus Latescibacterota,1000,0.7507291238444369,CZID-nt
2491,Candidatus Levyibacteriota,1000,0.2372690976364185,CZID-nt
2500,Candidatus Melainabacteria,1000,0.9402812418185674,CZID-nt
2502,Candidatus Methylomirabilota,1000,1.3982748118463464,CZID-nt
2506,Candidatus Moraniibacteriota,1000,2.557310994342449,CZID-nt
2509,Candidatus Nealsoniibacteriota,1000,1.2437321453769443,CZID-nt
2511,Candidatus Niyogiibacteriota,1000,0.0004925061852794,CZID-nt
2512,Candidatus Nomurabacteria,1000,2.150213270990642,CZID-nt
2514,Candidatus Omnitrophota,1000,1.2848518107277578,CZID-nt
2515,Candidatus Paceibacterota,1000,1.239753635427404,CZID-nt
2516,Candidatus Parcubacteria,1000,1.369113840664429,CZID-nt
2518,Candidatus Peregrinibacteria,1000,0.421755395044232,CZID-nt
2519,Candidatus Poribacteria,1000,0.4351838174829698,CZID-nt
2525,Candidatus Roizmanbacteria,1000,0.4907613921983005,CZID-nt
2528,Candidatus Saccharibacteria,1000,0.7272113060547447,CZID-nt
2533,Candidatus Sumerlaeota,1000,0.2077292356981521,CZID-nt
2538,Candidatus Tectimicrobiota,1000,0.5328167193953797,CZID-nt
2541,Candidatus Thorarchaeota,1000,1.1780815419780388,CZID-nt
2542,Candidatus Uhrbacteria,1000,0.1667202369296795,CZID-nt
2548,Candidatus Woesearchaeota,1000,0.4840444128250629,CZID-nt
2549,Candidatus Woesebacteria,1000,0.3355636076528758,CZID-nt
2550,Candidatus Wolfebacteria,1000,0.0006546336977862,CZID-nt
2555,Candidatus Zixiibacteriota,1000,1.1530250926378784,CZID-nt
2556,Cercozoa,1000,0.7735004845483058,CZID-nt
2558,Chlamydiota,1000,0.3686990533413856,CZID-nt
2559,Chlorobiota,1000,0.2453732827333476,CZID-nt
2560,Chloroflexota,1000,1.5360206857067666,CZID-nt
2561,Chlorophyta,1000,0.2737531876481732,CZID-nt
2562,Chrysiogenota,1000,0.5355724336876024,CZID-nt
2563,Chytridiomycota,1000,0.415417963946109,CZID-nt
2564,Ciliophora,1000,1.3120361394274949,CZID-nt
2565,Cnidaria,1000,1.34667668102202,CZID-nt
2568,Cressdnaviricota,1000,0.6073797494603055,CZID-nt
2569,Cryptomycota,1000,0.4696563568766195,CZID-nt
2571,Cyanobacteriota,1000,0.5572482173707077,CZID-nt
2572,Deferribacterota,1000,1.6469834362321478,CZID-nt
2573,Deinococcota,1000,0.1764407740081357,CZID-nt
2574,Dictyoglomota,1000,0.6597019379686607,CZID-nt
2575,Discosea,1000,0.7409231304949521,CZID-nt
2577,Elusimicrobiota,1000,0.7850404717431012,CZID-nt
2578,Endomyxa,1000,0.3904379537340533,CZID-nt
2580,Euglenozoa,1000,0.5343903225780874,CZID-nt
2581,Evosea,1000,0.832146419106545,CZID-nt
2582,Fibrobacterota,1000,2.278672308600754,CZID-nt
2583,Fidelibacterota,1000,0.8420429339767592,CZID-nt
2584,Foraminifera,1000,2.069392828978941,CZID-nt
2585,Fornicata,1000,0.1745295096738199,CZID-nt
2586,Fusobacteriota,1000,0.6920682886826731,CZID-nt
2588,Gemmatimonadota,1000,1.2175832067000707,CZID-nt
2590,Haptophyta,1000,0.88871959475751,CZID-nt
2591,Heterolobosea,1000,1.3882320794082723,CZID-nt
2592,Hofneiviricota,1000,0.604047503537887,CZID-nt
2593,Ignavibacteriota,1000,1.1023202828414207,CZID-nt
2594,Kiritimatiellota,1000,0.7486718571598016,CZID-nt
2595,Lentisphaerota,1000,0.2407072315850016,CZID-nt
2596,Methanobacteriota,1000,1.3461123176876455,CZID-nt
2597,Microsporidia,1000,1.137689345049256,CZID-nt
2598,Mollusca,1000,0.5838692382754255,CZID-nt
2599,Mucoromycota,1000,0.6541059079972189,CZID-nt
2600,Mycoplasmatota,1000,0.2060575613857227,CZID-nt
2601,Myxococcota,1000,0.4795682589619178,CZID-nt
2603,Nebulidia,1000,0.5763575976710784,CZID-nt
2604,Negarnaviricota,1000,0.0021866752930456,CZID-nt
2605,Nematoda,1000,0.4063778731664185,CZID-nt
2606,Nematomorpha,1000,0.4369771039731753,CZID-nt
2607,Nemertea,1000,0.416088418904,CZID-nt
2608,Nitrososphaerota,1000,0.2139485522267161,CZID-nt
2609,Nitrospinota,1000,0.5543182731497058,CZID-nt
2610,Nitrospirota,1000,0.9675140792732168,CZID-nt
2611,Nucleocytoviricota,1000,0.6591727118367081,CZID-nt
2614,Oomycota,1000,0.264902806991053,CZID-nt
2616,Parabasalia,1000,1.901294201772901,CZID-nt
2617,Peploviricota,1000,0.4708262063120697,CZID-nt
2618,Perkinsozoa,1000,1.1276090727267405,CZID-nt
2619,Phixviricota,1000,0.7908269197721092,CZID-nt
2620,Phoronida,1000,1.1408532855509574,CZID-nt
2621,Picozoa,1000,0.8105429402016044,CZID-nt
2622,Pisuviricota,1000,0.2048113791863984,CZID-nt
2623,Placozoa,1000,0.8346100988689051,CZID-nt
2624,Planctomycetota,1000,0.1516523933190254,CZID-nt
2625,Platyhelminthes,1000,0.3851140331555788,CZID-nt
2626,Porifera,1000,0.7268121079182459,CZID-nt
2628,Preaxostyla,1000,0.2189679382713655,CZID-nt
2629,Preplasmiviricota,1000,1.4730431015025525,CZID-nt
2630,Priapulida,1000,1.2550490028670225,CZID-nt
2631,Promethearchaeota,1000,0.5298385702935682,CZID-nt
2632,Pseudomonadota,1000,0.0148946116562571,CZID-nt
2633,Rhodophyta,1000,0.4310702397978681,CZID-nt
2634,Rhodothermota,1000,0.9722175161652056,CZID-nt
2635,Rotifera,1000,0.7179854426504284,CZID-nt
2636,Spirochaetota,1000,0.5813537791887609,CZID-nt
2637,Streptophyta,1000,0.5245342338966278,CZID-nt
2638,Synergistota,1000,0.4938149113015543,CZID-nt
2639,Tardigrada,1000,0.4355044574111298,CZID-nt
2640,Thermodesulfobacteriota,1000,0.2320374190934997,CZID-nt
2641,Thermodesulfobiota,1000,1.2638382382007294,CZID-nt
2642,Thermomicrobiota,1000,0.5572738383256578,CZID-nt
2643,Thermoplasmatota,1000,0.6042233105918481,CZID-nt
2644,Thermoproteota,1000,0.8217368176285026,CZID-nt
2645,Thermosulfidibacterota,1000,0.6757848613396842,CZID-nt
2646,Thermotogota,1000,1.1048329581719456,CZID-nt
2647,Tubulinea,1000,1.237357031755987,CZID-nt
2648,Uroviricota,1000,0.3702943224431268,CZID-nt
2649,Verrucomicrobiota,1000,0.4407414804557699,CZID-nt
2650,Vulcanimicrobiota,1000,0.9933290046081836,CZID-nt
2652,Zoopagomycota,1000,0.8050724358831064,CZID-nt
2660,candidate division WOR-3,1000,1.3780662205816163,CZID-nt
2662,Abditibacteriota,10000,0.3133471329548415,CZID-nt
2664,Acidobacteriota,10000,0.2186365908054644,CZID-nt
2665,Actinomycetota,10000,0.0505209036139463,CZID-nt
2666,Annelida,10000,0.3265416947285423,CZID-nt
2667,Apicomplexa,10000,0.2799677192792235,CZID-nt
2668,Aquificota,10000,0.4145970781365789,CZID-nt
2669,Armatimonadota,10000,1.9202597756301565,CZID-nt
2670,Arthropoda,10000,0.1026715599080735,CZID-nt
2671,Artverviricota,10000,0.7023029819470902,CZID-nt
2672,Ascomycota,10000,0.2720782289170508,CZID-nt
2673,Atribacterota,10000,0.1923934491675875,CZID-nt
2674,Bacillariophyta,10000,0.0384067387000954,CZID-nt
2675,Bacillota,10000,0.1989560616581593,CZID-nt
2676,Bacteroidota,10000,0.0284750827997827,CZID-nt
2677,Balneolota,10000,0.6775906262878355,CZID-nt
2678,Basidiomycota,10000,0.5097234296791135,CZID-nt
2679,Bdellovibrionota,10000,0.246127930039603,CZID-nt
2680,Blastocladiomycota,10000,0.0006546336977862,CZID-nt
2681,Brachiopoda,10000,0.639036920864247,CZID-nt
2682,Bryozoa,10000,0.8368790310319926,CZID-nt
2684,Calditrichota,10000,0.4555080447285212,CZID-nt
2685,Campylobacterota,10000,0.2212130869764779,CZID-nt
2687,Candidatus Absconditibacteriota,10000,0.4291466972298492,CZID-nt
2689,Candidatus Aenigmatarchaeota,10000,0.7069686200524657,CZID-nt
2690,Candidatus Aerophobetes,10000,0.2749914983949974,CZID-nt
2693,Candidatus Aminicenantota,10000,0.4104354563603612,CZID-nt
2697,Candidatus Bathyarchaeota,10000,1.515527816830374,CZID-nt
2700,Candidatus Binatota,10000,0.3689229841998626,CZID-nt
2701,Candidatus Bipolaricaulota,10000,0.7215686282608009,CZID-nt
2709,Candidatus Campbellbacteria,10000,0.3726147619650561,CZID-nt
2712,Candidatus Cloacimonadota,10000,0.5857075244877606,CZID-nt
2713,Candidatus Coatesiibacteriota,10000,1.13032455476264,CZID-nt
2719,Candidatus Daviesbacteria,10000,0.000422515790475,CZID-nt
2726,Candidatus Eiseniibacteriota,10000,1.0978471027622958,CZID-nt
2731,Candidatus Fervidibacterota,10000,0.3349917021606496,CZID-nt
2737,Candidatus Giovannonibacteria,10000,0.0018642318796994,CZID-nt
2741,Candidatus Gracilibacteria,10000,0.6277014903258913,CZID-nt
2746,Candidatus Heimdallarchaeota,10000,1.2827474664784106,CZID-nt
2749,Candidatus Hydrogenedentota,10000,0.5755217549362251,CZID-nt
2755,Candidatus Kaiserbacteria,10000,0.9955202229588886,CZID-nt
2756,Candidatus Kapaibacteriota,10000,2.1405056767391555,CZID-nt
2762,Candidatus Latescibacterota,10000,0.7507291238444371,CZID-nt
2763,Candidatus Levyibacteriota,10000,0.2372690976364185,CZID-nt
2772,Candidatus Melainabacteria,10000,0.9402812418185676,CZID-nt
2774,Candidatus Methylomirabilota,10000,1.3982748118463462,CZID-nt
2778,Candidatus Moraniibacteriota,10000,2.557310994342449,CZID-nt
2781,Candidatus Nealsoniibacteriota,10000,1.2437321453769443,CZID-nt
2783,Candidatus Niyogiibacteriota,10000,0.0004925061852794,CZID-nt
2784,Candidatus Nomurabacteria,10000,2.1502132709906423,CZID-nt
2786,Candidatus Omnitrophota,10000,1.2848518107277578,CZID-nt
2787,Candidatus Paceibacterota,10000,1.239753635427404,CZID-nt
2788,Candidatus Parcubacteria,10000,1.3691138406644288,CZID-nt
2790,Candidatus Peregrinibacteria,10000,0.421755395044232,CZID-nt
2791,Candidatus Poribacteria,10000,0.4351838174829699,CZID-nt
2797,Candidatus Roizmanbacteria,10000,0.4907613921983006,CZID-nt
2800,Candidatus Saccharibacteria,10000,0.7272113060547446,CZID-nt
2805,Candidatus Sumerlaeota,10000,0.2077292356981521,CZID-nt
2810,Candidatus Tectimicrobiota,10000,0.5328167193953797,CZID-nt
2813,Candidatus Thorarchaeota,10000,1.1780815419780388,CZID-nt
2814,Candidatus Uhrbacteria,10000,0.1667202369296795,CZID-nt
2820,Candidatus Woesearchaeota,10000,0.4840444128250629,CZID-nt
2821,Candidatus Woesebacteria,10000,0.3355636076528759,CZID-nt
2822,Candidatus Wolfebacteria,10000,0.0006546336977862,CZID-nt
2827,Candidatus Zixiibacteriota,10000,1.153025092637879,CZID-nt
2828,Cercozoa,10000,0.7735004845483059,CZID-nt
2830,Chlamydiota,10000,0.3686990533413856,CZID-nt
2831,Chlorobiota,10000,0.2453732827333476,CZID-nt
2832,Chloroflexota,10000,0.2855165666747541,CZID-nt
2833,Chlorophyta,10000,0.0933915647343063,CZID-nt
2834,Chrysiogenota,10000,0.5355724336876024,CZID-nt
2835,Chytridiomycota,10000,0.415417963946109,CZID-nt
2836,Ciliophora,10000,0.6492230681388783,CZID-nt
2837,Cnidaria,10000,0.367978518349896,CZID-nt
2840,Cressdnaviricota,10000,0.6073797494603055,CZID-nt
2841,Cryptomycota,10000,0.4696563568766195,CZID-nt
2843,Cyanobacteriota,10000,0.2790029619827653,CZID-nt
2844,Deferribacterota,10000,1.646983436232148,CZID-nt
2845,Deinococcota,10000,0.1764407740081356,CZID-nt
2846,Dictyoglomota,10000,0.6597019379686606,CZID-nt
2847,Discosea,10000,0.7409231304949521,CZID-nt
2849,Elusimicrobiota,10000,0.7850404717431011,CZID-nt
2850,Endomyxa,10000,0.3904379537340534,CZID-nt
2852,Euglenozoa,10000,0.5343903225780874,CZID-nt
2853,Evosea,10000,0.832146419106545,CZID-nt
2854,Fibrobacterota,10000,2.278672308600754,CZID-nt
2855,Fidelibacterota,10000,0.8420429339767592,CZID-nt
2856,Foraminifera,10000,2.069392828978941,CZID-nt
2857,Fornicata,10000,0.1745295096738199,CZID-nt
2858,Fusobacteriota,10000,0.6920682886826732,CZID-nt
2860,Gemmatimonadota,10000,0.5170220346963852,CZID-nt
2862,Haptophyta,10000,0.8887195947575098,CZID-nt
2863,Heterolobosea,10000,1.3882320794082723,CZID-nt
2864,Hofneiviricota,10000,0.6040475035378869,CZID-nt
2865,Ignavibacteriota,10000,1.1023202828414207,CZID-nt
2866,Kiritimatiellota,10000,0.7486718571598017,CZID-nt
2867,Lentisphaerota,10000,0.2407072315850015,CZID-nt
2868,Methanobacteriota,10000,0.7760815491976086,CZID-nt
2869,Microsporidia,10000,1.137689345049256,CZID-nt
2870,Mollusca,10000,0.2328898436087811,CZID-nt
2871,Mucoromycota,10000,0.6541059079972189,CZID-nt
2872,Mycoplasmatota,10000,0.2060575613857227,CZID-nt
2873,Myxococcota,10000,0.1536428184072072,CZID-nt
2875,Nebulidia,10000,0.5763575976710784,CZID-nt
2876,Negarnaviricota,10000,0.0021866752930456,CZID-nt
2877,Nematoda,10000,0.4063778731664185,CZID-nt
2878,Nematomorpha,10000,0.4369771039731753,CZID-nt
2879,Nemertea,10000,0.416088418904,CZID-nt
2880,Nitrososphaerota,10000,0.2139485522267161,CZID-nt
2881,Nitrospinota,10000,0.5543182731497058,CZID-nt
2882,Nitrospirota,10000,0.4398954516844747,CZID-nt
2883,Nucleocytoviricota,10000,0.6591727118367082,CZID-nt
2886,Oomycota,10000,0.264902806991053,CZID-nt
2888,Parabasalia,10000,1.901294201772901,CZID-nt
2889,Peploviricota,10000,0.4708262063120697,CZID-nt
2890,Perkinsozoa,10000,1.127609072726741,CZID-nt
2891,Phixviricota,10000,0.7908269197721092,CZID-nt
2892,Phoronida,10000,1.1408532855509572,CZID-nt
2893,Picozoa,10000,0.8105429402016047,CZID-nt
2894,Pisuviricota,10000,0.2048113791863984,CZID-nt
2895,Placozoa,10000,0.8346100988689051,CZID-nt
2896,Planctomycetota,10000,0.098056157961618,CZID-nt
2897,Platyhelminthes,10000,0.3851140331555788,CZID-nt
2898,Porifera,10000,0.7268121079182458,CZID-nt
2900,Preaxostyla,10000,0.2189679382713655,CZID-nt
2901,Preplasmiviricota,10000,1.473043101502553,CZID-nt
2902,Priapulida,10000,1.2550490028670225,CZID-nt
2903,Promethearchaeota,10000,0.5298385702935681,CZID-nt
2904,Pseudomonadota,10000,0.0096312101324004,CZID-nt
2905,Rhodophyta,10000,0.4310702397978681,CZID-nt
2906,Rhodothermota,10000,0.2763248363694792,CZID-nt
2907,Rotifera,10000,0.7179854426504283,CZID-nt
2908,Spirochaetota,10000,0.5813537791887609,CZID-nt
2909,Streptophyta,10000,0.23602115177913,CZID-nt
2910,Synergistota,10000,0.4938149113015543,CZID-nt
2911,Tardigrada,10000,0.43550445741113,CZID-nt
2912,Thermodesulfobacteriota,10000,0.1340399022742943,CZID-nt
2913,Thermodesulfobiota,10000,1.2638382382007294,CZID-nt
2914,Thermomicrobiota,10000,0.5572738383256577,CZID-nt
2915,Thermoplasmatota,10000,0.6042233105918481,CZID-nt
2916,Thermoproteota,10000,0.8217368176285025,CZID-nt
2917,Thermosulfidibacterota,10000,0.6757848613396842,CZID-nt
2918,Thermotogota,10000,1.1048329581719454,CZID-nt
2919,Tubulinea,10000,1.237357031755987,CZID-nt
2920,Uroviricota,10000,0.2649334104863031,CZID-nt
2921,Verrucomicrobiota,10000,0.2186273632647425,CZID-nt
2922,Vulcanimicrobiota,10000,0.9933290046081832,CZID-nt
2924,Zoopagomycota,10000,0.8050724358831064,CZID-nt
2932,candidate division WOR-3,10000,1.3780662205816163,CZID-nt
2934,Abditibacteriota,100000,0.3133471329548415,CZID-nt
2936,Acidobacteriota,100000,0.1765536927276574,CZID-nt
2937,Actinomycetota,100000,0.0296321480382653,CZID-nt
2938,Annelida,100000,0.1025439157423212,CZID-nt
2939,Apicomplexa,100000,0.2831936762581384,CZID-nt
2940,Aquificota,100000,0.4145970781365789,CZID-nt
2941,Armatimonadota,100000,0.3874800800312163,CZID-nt
2942,Arthropoda,100000,0.0434470464143008,CZID-nt
2943,Artverviricota,100000,0.7023029819470904,CZID-nt
2944,Ascomycota,100000,0.1128148637007658,CZID-nt
2945,Atribacterota,100000,0.1923934491675875,CZID-nt
2946,Bacillariophyta,100000,0.0221287406198516,CZID-nt
2947,Bacillota,100000,0.0752425602026954,CZID-nt
2948,Bacteroidota,100000,0.0143972531988021,CZID-nt
2949,Balneolota,100000,0.3323825328472867,CZID-nt
2950,Basidiomycota,100000,0.2118130831060441,CZID-nt
2951,Bdellovibrionota,100000,0.2112945315613183,CZID-nt
2952,Blastocladiomycota,100000,0.0006546336977862,CZID-nt
2953,Brachiopoda,100000,0.639036920864247,CZID-nt
2954,Bryozoa,100000,0.4139416605330872,CZID-nt
2956,Calditrichota,100000,0.4555080447285212,CZID-nt
2957,Campylobacterota,100000,0.1330054785166523,CZID-nt
2959,Candidatus Absconditibacteriota,100000,0.4291466972298491,CZID-nt
2961,Candidatus Aenigmatarchaeota,100000,0.7069686200524657,CZID-nt
2962,Candidatus Aerophobetes,100000,0.2749914983949974,CZID-nt
2965,Candidatus Aminicenantota,100000,0.4104354563603612,CZID-nt
2969,Candidatus Bathyarchaeota,100000,0.7732341952561679,CZID-nt
2972,Candidatus Binatota,100000,0.3689229841998625,CZID-nt
2973,Candidatus Bipolaricaulota,100000,0.7215686282608009,CZID-nt
2981,Candidatus Campbellbacteria,100000,0.3726147619650561,CZID-nt
2984,Candidatus Cloacimonadota,100000,0.5857075244877606,CZID-nt
2985,Candidatus Coatesiibacteriota,100000,1.13032455476264,CZID-nt
2991,Candidatus Daviesbacteria,100000,0.000422515790475,CZID-nt
2998,Candidatus Eiseniibacteriota,100000,1.0978471027622958,CZID-nt
3003,Candidatus Fervidibacterota,100000,0.3349917021606496,CZID-nt
3009,Candidatus Giovannonibacteria,100000,0.0018642318796994,CZID-nt
