,order,read count,relative error
3002,Coprothermobacterales,10M,0.16650906221849357
3003,Metopida,10M,0.15713484026367724
3004,Thermotomaculales,10M,0.2843521121115628
3005,Labyrinthulida,10M,0.2222222222222222
3006,Lineolatales,10M,0.12244897959183676
3007,Candidatus Limnocylindrales,10M,0.5163977794943222
3008,Atribacterales,10M,0.1818181818181818
3009,Candidatus Aquicultorales,10M,0.03921568627450984
3010,Sphacelariales,10M,0.11785113019775796
3011,Dimargaritales,10M,0.17718429716424697
3012,Thermococcales,10M,0.1511938638579655
3013,Microascales,10M,0.025316455696202507
3014,Limnochordales,10M,0.15214515486254612
3015,Abditibacteriales,10M,0.10154468290078698
3016,Candidatus Termititenacales,10M,0.10526315789473684
3017,Phaeothamnales,10M,0.2222222222222222
3018,Phaeotrichales,10M,0.13333333333333333
3019,Colponemida,10M,0.1818181818181818
3020,Rotaliida,10M,0.2309401076758503
3021,Hibberdiales,10M,0.4
3022,Plocamiales,10M,0.42552315900281695
3023,Oltmansiellopsidales,10M,0.26086956521739135
3024,Diplonemea,10M,0.28867513459481287
3025,Wallemiales,10M,0.16597653257732312
3026,Gomphales,10M,0.1360827634879543
3027,Prasinococcales,10M,0.13333333333333333
3028,Dactylopodida,10M,0.2610992342896677
3029,Elusimicrobiales,10M,0.28571428571428575
3030,Rhodellales,10M,0.4564354645876384
3031,Ceraceosorales,10M,0.26600681455597813
3032,Ralfsiales,10M,0.4330127018922193
3033,Chrysanthemodiscales,10M,0.42552315900281695
3034,Thermostichales,10M,0.5454545454545454
3035,Candidatus Anstonellales,10M,0.4
3036,Candidatus Absconditabacterales,10M,0.3448275862068966
3037,Thermoleophilales,10M,0.2343647041398342
3038,Geastrales,10M,0.18002057495577392
3039,Xylonales,10M,0.26646935501059654
3040,Malawimonadida,10M,0.3265986323710904
3041,Trentepohliales,10M,0.42552315900281695
3042,Arthoniales,10M,0.18181818181818182
3043,Ochromonadales,10M,0.2945929562327194
3044,Mischococcales,10M,0.38490017945975047
3045,Tintinnida,10M,
3046,Ignatiales,10M,0.25531389540169014
3047,Kathablepharidacea,10M,0.2857142857142857
3048,Glissomonadida,10M,
3049,Dixoniellales,10M,0.39999999999999997
3050,Palmophyllales,10M,0.42552315900281695
3051,Dolichomastigales,10M,0.15745916432444337
3052,Mesoaciditogales,10M,0.2013289182738867
3053,Candidatus Babeliales,10M,0.2442541224000118
3054,Candidatus Methanoliparales,10M,0.20412414523193148
3055,Parabodonida,10M,0.4714045207910317
3056,Amphidiniales,10M,0.4948716593053935
3057,Tepidiformales,10M,0.3535533905932738
3058,Palmariales,10M,0.4
3059,Haptorida,10M,
3060,Bonnemaisoniales,10M,0.40824829046386296
3061,Heteronematales,10M,
3062,Rhaponeidales,10M,0.1818181818181818
3063,Geoglossales,10M,0.19354838709677422
3064,Sticholonchida,10M,0.2721655269759086
3065,Spongomonadida,10M,0.38490017945975047
3066,Cyathomonadacea,10M,0.5047918529600243
3067,Thermofilales,10M,0.13333333333333333
3068,Desmarestiales,10M,0.35355339059327373
3069,Hysterangiales,10M,0.1986145305747393
3070,Acidilobales,10M,0.24743582965269675
3071,Candidatus Tiddalikarchaeales,10M,0.21650635094610962
3072,Cladophorales,10M,0.4
3073,Acrochaetiales,10M,0.2396772836593889
3074,Loxodida,10M,
3075,Pedinomonadales,10M,0.3355481971231445
3076,Chlorosarcinales,10M,0.4714045207910317
3077,Euamoebida,10M,0.1818181818181818
3078,Corethrales,10M,0.5163977794943222
3079,Oxyrrhinales,10M,
3080,Candidatus Nanoperiomorbales,10M,
3081,Eremomycetales,10M,0.2945929562327194
3082,Sporolithales,10M,0.7698003589195009
3083,Stichotrichida,10M,0.2015636016329133
3084,Haloplasmatales,10M,0.12830005981991685
3085,Caldisericales,10M,0.6928203230275509
3086,Candidatus Eremiobacterales,10M,0.2721655269759086
3087,Oltmannsiellopsidales,10M,0.36885555678165877
3088,Culicoidibacterales,10M,0.5592469952052407
3089,Halymeniales,10M,0.2945929562327194
3090,Protosteliida,10M,0.6928203230275509
3091,Candidatus Nanohalobiales,10M,0.2721655269759086
3092,Thoracosphaerales,10M,
3093,Gloeochaetales,10M,0.42552315900281695
3094,Methanopyrales,10M,0.3464101615137755
3095,Sorogenida,10M,0.2222222222222222
3096,Trichonymphida,10M,0.4
3097,Pseudoamphisiellida,10M,0.3464101615137755
3098,Candidatus Fermentibacterales,10M,0.38490017945975047
3099,Lagenidiales,10M,0.2857142857142857
3100,Vestibuliferida,10M,
3101,Entodiniomorphida,10M,
3102,Sarcinochrysidales,10M,
3103,Chrysomeridales,10M,
3104,Leptomitales,10M,
3105,Balliales,10M,0.38490017945975047
3106,Arcellinida,10M,
3107,Coccolithales,10M,
3108,Cryomonadida,10M,
3109,Fervidicoccales,10M,
3110,Amylocorticiales,10M,0.425523159002817
3111,Pinguiochrysidales,10M,0.4
3112,Miliolida,10M,
3113,Scotinosphaerales,10M,
3114,Hapalidiales,10M,
3115,Candidatus Peribacterales,10M,
3116,Candidatus Borkfalkiales,10M,
3117,Mycoplasmoidales,10M,
3118,Conexivisphaerales,10M,
3119,Exogenida,10M,
3120,Peltigerales,10M,
3121,Striatellales,10M,
3122,Collodaria,10M,0.4714045207910317
3123,Methanonatronarchaeales,10M,
3124,Candidatus Humimicrobiales,10M,
3125,Gelidiales,10M,
3126,Asterolamprales,10M,
3127,Candidatus Saccharimonales,10M,
3128,Orphellales,10M,
3129,Tetrasporales,10M,
