,class,read count,relative error,type
1008,Candidatus Thermofonsia,10000000,0.0338069677102897,Kaiju
1009,Candidatus Cryosericia,10000000,0.1935483870967742,Kaiju
1010,Spirochaetia,10000000,0.0177505197415881,Kaiju
1011,Chlamydiia,10000000,0.0069708823676823,Kaiju
1012,Fusobacteriia,10000000,0.0137299771167048,Kaiju
1013,Caldilineae,10000000,0.0122090045798454,Kaiju
1014,Xanthophyceae,10000000,0.0304055699124426,Kaiju
1015,Saccharomycetes,10000000,0.0326979158750442,Kaiju
1016,Thermodesulfobacteria,10000000,0.0467001373940794,Kaiju
1017,Stylonematophyceae,10000000,0.1268647884805434,Kaiju
1018,Ardenticatenia,10000000,0.0315116421771309,Kaiju
1019,Calditrichia,10000000,0.0318374161851384,Kaiju
1020,Mortierellomycetes,10000000,0.0417268069668941,Kaiju
1021,Zoopagomycetes,10000000,0.0971274954119393,Kaiju
1022,Candidatus Brocadiia,10000000,0.032312123884389,Kaiju
1023,Thermoplasmata,10000000,0.0251708254091844,Kaiju
1024,Thermoleophilia,10000000,0.0127764632158859,Kaiju
1025,Kinetoplastea,10000000,0.046040925551613,Kaiju
1026,Mollicutes,10000000,0.0399518417118265,Kaiju
1027,Methanomicrobia,10000000,0.0337709072699685,Kaiju
1028,Negativicutes,10000000,0.0295862669662332,Kaiju
1029,Lentisphaeria,10000000,0.0175531325138358,Kaiju
1030,Tissierellia,10000000,0.0637650425614953,Kaiju
1031,Mucoromycetes,10000000,0.0319509648034886,Kaiju
1032,Pyramimonadophyceae,10000000,0.0367107426180797,Kaiju
1033,Chytridiomycetes,10000000,0.01963631325958,Kaiju
1034,Nitriliruptoria,10000000,0.0325732899022801,Kaiju
1035,Ustilaginomycetes,10000000,0.039690040398925,Kaiju
1036,Synurophyceae,10000000,0.1213390194761246,Kaiju
1037,Heterotrichea,10000000,0.023630154726982,Kaiju
1038,Exobasidiomycetes,10000000,0.0506941699776256,Kaiju
1039,Armatimonadia,10000000,0.0358554031389772,Kaiju
1040,Candidatus Lambdaproteobacteria,10000000,0.079096410215837,Kaiju
1041,Bigyra,10000000,0.0229166103328855,Kaiju
1042,Dictyochophyceae,10000000,0.029395250473792,Kaiju
1043,Raphidophyceae,10000000,0.0522729585151027,Kaiju
1044,Halobacteria,10000000,0.0233045137790589,Kaiju
1045,Neocallimastigomycetes,10000000,0.0307283659488929,Kaiju
1046,Synergistia,10000000,0.0088445922194581,Kaiju
1047,Thermoanaerobaculia,10000000,0.0674061172497267,Kaiju
1048,Fimbriimonadia,10000000,0.1197103305911016,Kaiju
1049,Vicinamibacteria,10000000,0.022107768642847,Kaiju
1050,Candidatus Muproteobacteria,10000000,0.0381479230716593,Kaiju
1051,Candidatus Ozemobacteria,10000000,0.0742269619025205,Kaiju
1052,Aconoidasida,10000000,0.0405768772106646,Kaiju
1053,Monoblepharidomycetes,10000000,0.0713252643087182,Kaiju
1054,Spartobacteria,10000000,0.0779998228067775,Kaiju
1055,Chloropicophyceae,10000000,0.0434153400868306,Kaiju
1056,Tichowtungiia,10000000,0.074699472287442,Kaiju
1057,Coriobacteriia,10000000,0.0485453165925919,Kaiju
1058,Schizosaccharomycetes,10000000,0.0903852828272832,Kaiju
1059,Tremellomycetes,10000000,0.0291734197730956,Kaiju
1060,Entomophthoromycetes,10000000,0.087436265548524,Kaiju
1061,Chlorodendrophyceae,10000000,0.0174872531097047,Kaiju
1062,Variosea,10000000,0.0432479834011418,Kaiju
1063,Glaucocystophyceae,10000000,0.0777769519140865,Kaiju
1064,Chrysiogenetes,10000000,0.0929226084656874,Kaiju
1065,Microbotryomycetes,10000000,0.090063406566298,Kaiju
1066,Aquificae,10000000,0.0720643184472454,Kaiju
1067,Centroplasthelida,10000000,0.0823048254293943,Kaiju
1068,Candidatus Marinamargulisbacteria,10000000,0.056020294613146,Kaiju
1069,Nephroselmidophyceae,10000000,0.0334432736428219,Kaiju
1070,Conoidasida,10000000,0.0504277982462665,Kaiju
1071,Basidiobolomycetes,10000000,0.0782847822630001,Kaiju
1072,Malasseziomycetes,10000000,0.0621033799625732,Kaiju
1073,Chitinispirillia,10000000,0.1551428323179183,Kaiju
1074,Theionarchaea,10000000,0.1394142961355047,Kaiju
1075,Olpidiomycetes,10000000,0.1267945393551058,Kaiju
1076,Umbelopsidomycetes,10000000,0.0999791731748235,Kaiju
1077,Kickxellomycetes,10000000,0.1547801460658598,Kaiju
1078,Harpellomycetes,10000000,0.0604195876423337,Kaiju
1079,Candidatus Poseidoniia,10000000,0.0890806145093125,Kaiju
1080,Thermodesulfovibrionia,10000000,0.1120846241148309,Kaiju
1081,Olisthodiscophyceae,10000000,0.3061862178478973,Kaiju
1082,Candidatus Uabimicrobiia,10000000,0.0646740438696401,Kaiju
1083,Phytomyxea,10000000,0.0691233358521672,Kaiju
1084,Pucciniomycetes,10000000,0.0993533581080257,Kaiju
1085,Methanobacteria,10000000,0.0673435029701474,Kaiju
1086,Endogonomycetes,10000000,0.0427675622285303,Kaiju
1087,Lecanoromycetes,10000000,0.0615194301678733,Kaiju
1088,Pezizomycetes,10000000,0.0812177237069127,Kaiju
1089,Endomicrobia,10000000,0.280056016805602,Kaiju
1090,Nitrososphaeria,10000000,0.1204310827366463,Kaiju
1091,Tepidiformia,10000000,0.1405213558209327,Kaiju
1092,Mixiomycetes,10000000,0.0578531374350249,Kaiju
1094,Bolidophyceae,10000000,0.0712169307517347,Kaiju
1095,Thermomicrobia,10000000,0.0372357572846733,Kaiju
1096,Chitinivibrionia,10000000,0.1454003791874324,Kaiju
1098,Chthonomonadetes,10000000,0.1016949152542372,Kaiju
1099,Blastocatellia,10000000,0.0511930353300562,Kaiju
1100,Candidatus Sumerlaeia,10000000,0.2013289182738867,Kaiju
1101,Thermoprotei,10000000,0.0549857399228215,Kaiju
1102,Orbiliomycetes,10000000,0.0638439300059788,Kaiju
1103,Gloeobacteria,10000000,0.0853088636753756,Kaiju
1104,Blastocladiomycetes,10000000,0.0607770663743621,Kaiju
1105,Nanohaloarchaea,10000000,0.2041241452319314,Kaiju
1106,Candidatus Geothermincolia,10000000,0.2868876552746234,Kaiju
1107,Chlorarachniophyceae,10000000,0.090010287477887,Kaiju
1108,Neolectomycetes,10000000,0.1333333333333333,Kaiju
1109,Archaeoglobi,10000000,0.2444494743207672,Kaiju
1110,Compsopogonophyceae,10000000,0.0652050663696626,Kaiju
1111,Hadesarchaea,10000000,0.1395348837209302,Kaiju
1112,Longimicrobia,10000000,0.1332346775052982,Kaiju
1113,Methylacidiphilae,10000000,0.1336253882348804,Kaiju
1114,Terrimicrobia,10000000,0.2868876552746235,Kaiju
1115,Candidatus Mcinerneyibacteria,10000000,0.1242054638298132,Kaiju
1116,Candidatus Peribacteria,10000000,0.1049727762162955,Kaiju
1117,Phyllopharyngea,10000000,0.1440164599646191,Kaiju
1118,Pneumocystidomycetes,10000000,0.1462911079597989,Kaiju
1119,Picocystophyceae,10000000,0.0878160705983502,Kaiju
1120,Litostomatea,10000000,0.1649572197684644,Kaiju
1122,Polycystinea,10000000,0.3464101615137755,Kaiju
1123,Methanococci,10000000,0.1456798087922095,Kaiju
1124,Dictyoglomia,10000000,0.2449489742783178,Kaiju
1125,Armophorea,10000000,0.1571348402636772,Kaiju
1126,Ascetosporea,10000000,0.282842712474619,Kaiju
1127,Coprothermobacteria,10000000,0.1665090622184935,Kaiju
1128,Candidatus Limnocylindria,10000000,0.2775554665954843,Kaiju
1129,Atribacteria,10000000,0.1818181818181818,Kaiju
1130,Candidatus Aquicultoria,10000000,0.0392156862745098,Kaiju
1131,Flabellinia,10000000,0.1235389816459791,Kaiju
1132,Dimargaritomycetes,10000000,0.1771842971642469,Kaiju
1133,Thermococci,10000000,0.0814180408000039,Kaiju
1134,Limnochordia,10000000,0.1521451548625461,Kaiju
1135,Abditibacteria,10000000,0.1015446829007869,Kaiju
1136,Candidatus Termititenacia,10000000,0.1052631578947368,Kaiju
1137,Candidatus Methanofastidiosa,10000000,0.1818181818181818,Kaiju
1138,Wallemiomycetes,10000000,0.1659765325773231,Kaiju
1139,Elusimicrobia,10000000,0.2649064714130088,Kaiju
1140,Rhodellophyceae,10000000,0.2442541224000118,Kaiju
1141,Palmophyllophyceae,10000000,0.1360827634879543,Kaiju
1142,Candidatus Riflemargulisbacteria,10000000,0.3595421321389332,Kaiju
1143,Candidatus Micrarchaeia,10000000,0.4,Kaiju
1144,Xylonomycetes,10000000,0.2664693550105965,Kaiju
1145,Arthoniomycetes,10000000,0.1818181818181818,Kaiju
1146,Candidatus Babeliae,10000000,0.2442541224000118,Kaiju
1147,Candidatus Methanoliparia,10000000,0.2041241452319314,Kaiju
1148,Geoglossomycetes,10000000,0.1935483870967742,Kaiju
1149,Candidatus Nanoarchaeia,10000000,0.2165063509461096,Kaiju
1152,Caldisericia,10000000,0.6928203230275509,Kaiju
1153,Candidatus Eremiobacteria,10000000,0.2721655269759086,Kaiju
1154,Candidatus Nanohalobia,10000000,0.2721655269759086,Kaiju
1155,Methanopyri,10000000,0.3464101615137755,Kaiju
1156,Candidatus Fermentibacteria (class),10000000,0.3849001794597504,Kaiju
1157,Echinamoebida,10000000,0.3464101615137755,Kaiju
1159,Pinguiophyceae,10000000,0.4,Kaiju
1165,Abditibacteriia,1000,0.3255955477565007,CZID-nr
1166,Acantharea,1000,0.6753491847384719,CZID-nr
1167,Acidimicrobiia,1000,0.3097601626121768,CZID-nr
1168,Acidithiobacillia,1000,0.6180667404996193,CZID-nr
1169,Aconoidasida,1000,0.2866365595823153,CZID-nr
1170,Actinomycetes,1000,0.0794798242348781,CZID-nr
1172,Agaricomycetes,1000,0.5925248341453783,CZID-nr
1174,Alphaproteobacteria,1000,0.0376747129837319,CZID-nr
1175,Anaerolineae,1000,0.330555687749883,CZID-nr
1178,Anthozoa,1000,0.8196031827084026,CZID-nr
1179,Aphelidea,1000,0.3515350864559091,CZID-nr
1180,Aquificia,1000,0.2466377708477955,CZID-nr
1181,Arachnida,1000,0.5477293418193303,CZID-nr
1182,Archaeoglobi,1000,0.335936696435603,CZID-nr
1183,Ardenticatenia,1000,0.9039736838923822,CZID-nr
1184,Arfiviricetes,1000,0.5988469441412162,CZID-nr
1185,Armatimonadia,1000,1.887692844065584,CZID-nr
1186,Armophorea,1000,0.7928148108567333,CZID-nr
1187,Arthoniomycetes,1000,0.7282790739015299,CZID-nr
1189,Atractiellomycetes,1000,0.6443283112356769,CZID-nr
1190,Atribacteria,1000,1.2290193742520643,CZID-nr
1191,Bacillariophyceae,1000,0.3173248084106103,CZID-nr
1192,Bacilli,1000,0.3313159143315695,CZID-nr
1193,Bacteriovoracia,1000,0.3856275077066662,CZID-nr
1194,Bacteroidia,1000,0.2467802521079479,CZID-nr
1195,Balneolia,1000,0.501463423023302,CZID-nr
1196,Bangiophyceae,1000,0.818810421610651,CZID-nr
1197,Bartheletiomycetes,1000,0.001236134171833,CZID-nr
1198,Basidiobolomycetes,1000,1.756009346553221,CZID-nr
1199,Bdellovibrionia,1000,0.7357965752311326,CZID-nr
1200,Betaproteobacteria,1000,0.1368176445448487,CZID-nr
1201,Bigyra,1000,0.6177040224538476,CZID-nr
1202,Bivalvia,1000,0.6050014781648356,CZID-nr
1203,Blastocatellia,1000,1.0326500705843067,CZID-nr
1204,Blastocladiomycetes,1000,0.2891118134998234,CZID-nr
1205,Bolidophyceae,1000,0.4424706696760163,CZID-nr
1206,Branchiopoda,1000,0.4670296766494476,CZID-nr
1208,Bryopsida,1000,0.475652008097803,CZID-nr
1209,Calcarea,1000,0.5955286250768512,CZID-nr
1210,Caldilineae,1000,0.3269284208855037,CZID-nr
1211,Caldisericia,1000,0.596744868203614,CZID-nr
1212,Calditrichia,1000,2.2617787788641177,CZID-nr
1213,Candelariomycetes,1000,0.4325856611738653,CZID-nr
1214,Candidatus Abyssobacteria,1000,0.6798938641026337,CZID-nr
1215,Candidatus Altiarchaeia,1000,0.3567283133135886,CZID-nr
1216,Candidatus Aminicenantia,1000,2.4998282949681694,CZID-nr
1217,Candidatus Aquicultoria,1000,0.2039964740711909,CZID-nr
1218,Candidatus Asgardarchaeia (ex Tamarit et al. 2024),1000,1.084807903427001,CZID-nr
1219,Candidatus Auribacteria,1000,0.7404203562812264,CZID-nr
1220,Candidatus Babeliae,1000,0.7667206554652775,CZID-nr
1221,Candidatus Bathyarchaeia,1000,0.6342189222212099,CZID-nr
1222,Candidatus Binatia,1000,0.2765555759130269,CZID-nr
1223,Candidatus Bipolaricaulia,1000,0.6764294192395289,CZID-nr
1224,Candidatus Borrarchaeia,1000,0.4000732805333799,CZID-nr
1225,Candidatus Brocadiia,1000,0.3157293626403088,CZID-nr
1226,Candidatus Cloacimonadia,1000,0.3934026626335122,CZID-nr
1228,Candidatus Culexarchaeia,1000,1.433830317742347,CZID-nr
1229,Candidatus Dadabacteria,1000,0.3320624882790642,CZID-nr
1230,Candidatus Deferrimicrobia,1000,0.0013348803063406,CZID-nr
1231,Candidatus Desulfofervidia,1000,0.492409915886514,CZID-nr
1232,Candidatus Dormibacteria,1000,1.2375029428590398,CZID-nr
1233,Candidatus Elulimicrobia,1000,0.6498395622093548,CZID-nr
1234,Candidatus Entotheonellia,1000,0.7041579454162394,CZID-nr
1235,Candidatus Fermentibacteria (class),1000,1.9705277341545144,CZID-nr
1236,Candidatus Fermentithermobacillia,1000,1.3201504735379752,CZID-nr
1237,Candidatus Geothermincolia,1000,0.6955720442743457,CZID-nr
1238,Candidatus Hadarchaeia,1000,1.689261224982766,CZID-nr
1239,Candidatus Hydrogenedentia,1000,1.590888938451562,CZID-nr
1240,Candidatus Izimaplasma,1000,1.7985560942005512,CZID-nr
1241,Candidatus Jordarchaeia,1000,0.4878750357239343,CZID-nr
1242,Candidatus Korarchaeia,1000,0.5204717837563575,CZID-nr
1243,Candidatus Krumholzibacteriia,1000,0.3891351725637039,CZID-nr
1244,Candidatus Lambdaproteobacteria,1000,2.054060913414275,CZID-nr
1245,Candidatus Limnocylindria,1000,0.4399775078528135,CZID-nr
1246,Candidatus Marinamargulisbacteria,1000,1.1926654872239737,CZID-nr
1247,Candidatus Mcinerneyibacteria,1000,0.6633393108142326,CZID-nr
1248,Candidatus Methanofastidiosia,1000,1.0085479015620662,CZID-nr
1249,Candidatus Methanoliparia,1000,0.4910720333269028,CZID-nr
1250,Candidatus Methanomethylicia,1000,1.5139280428146265,CZID-nr
1251,Candidatus Methylomirabilia,1000,0.3169737055681629,CZID-nr
1252,Candidatus Micrarchaeia,1000,0.533280754859558,CZID-nr
1253,Candidatus Moduliflexia,1000,0.3907987586901323,CZID-nr
1254,Candidatus Muproteobacteria,1000,0.2671301575157774,CZID-nr
1255,Candidatus Nanoarchaeia,1000,0.2646670140967446,CZID-nr
1256,Candidatus Nanohaloarchaea,1000,0.231829782540465,CZID-nr
1257,Candidatus Nanosyncoccalia,1000,0.1716306560865526,CZID-nr
1258,Candidatus Odinarchaeia,1000,0.2047489685694136,CZID-nr
1259,Candidatus Ozemobacteria,1000,0.4470500563209598,CZID-nr
1260,Candidatus Paceibacteria,1000,0.1982588962361326,CZID-nr
1261,Candidatus Peribacteria,1000,2.427133932143535,CZID-nr
1262,Candidatus Phoenicimicrobiia,1000,0.4710775418326199,CZID-nr
1263,Candidatus Polarisedimenticolia,1000,0.5119858069391925,CZID-nr
1264,Candidatus Poseidoniia,1000,0.2912196381123891,CZID-nr
1265,Candidatus Saccharimonadia,1000,1.1451058593160672,CZID-nr
1266,Candidatus Sericytochromatia,1000,0.3754129133564516,CZID-nr
1267,Candidatus Sumerlaeia,1000,0.2456028722594744,CZID-nr
1268,Candidatus Tariuqbacteria,1000,1.5713552906543884,CZID-nr
1269,Candidatus Termititenacia,1000,0.2324584186550172,CZID-nr
1270,Candidatus Tharpellia,1000,0.5375690875218329,CZID-nr
1271,Candidatus Thermofonsia,1000,0.3281032353848942,CZID-nr
1272,Candidatus Uabimicrobiia,1000,0.5399871349135816,CZID-nr
1273,Candidatus Undinarchaeia,1000,0.0002878053326924,CZID-nr
1274,Candidatus Vecturitrichia,1000,0.7435917630520879,CZID-nr
1275,Caudoviricetes,1000,0.3038268585914951,CZID-nr
1276,Centroplasthelida,1000,1.3847686007717852,CZID-nr
1278,Cephalopoda,1000,0.6648255048082471,CZID-nr
1279,Cestoda,1000,0.8264979651808902,CZID-nr
1280,Charophyceae,1000,0.9190375009730116,CZID-nr
1281,Chilopoda,1000,0.6932284206146785,CZID-nr
1282,Chitinispirillia,1000,1.1196206368703978,CZID-nr
1283,Chitinivibrionia,1000,0.3047717777930301,CZID-nr
1284,Chitinophagia,1000,0.1664075881406564,CZID-nr
1285,Chlamydiia,1000,0.6448191961757828,CZID-nr
1286,Chlorarachniophyceae,1000,0.906972837063941,CZID-nr
1287,Chlorobiia,1000,0.5044215562529974,CZID-nr
1288,Chlorodendrophyceae,1000,0.4904986878752705,CZID-nr
1289,Chloroflexia,1000,0.5149660593728316,CZID-nr
1290,Chlorokybophyceae,1000,0.1979573951090391,CZID-nr
1291,Chlorophyceae,1000,0.6932844504116942,CZID-nr
1292,Chloropicophyceae,1000,0.2162717802806279,CZID-nr
1293,Choanoflagellata,1000,1.588424512235168,CZID-nr
1294,Chromadorea,1000,0.3183064004434557,CZID-nr
1295,Chrymotiviricetes,1000,0.2032997852929003,CZID-nr
1296,Chrysiogenia,1000,0.5013630180499482,CZID-nr
1298,Chrysophyceae,1000,0.2918387741572781,CZID-nr
1299,Chthonomonadia,1000,0.301533631446605,CZID-nr
1300,Chytridiomycetes,1000,0.9721907740015548,CZID-nr
1301,Clitellata,1000,0.4178837084587855,CZID-nr
1302,Clostridia,1000,0.4947868187749617,CZID-nr
1303,Coleochaetophyceae,1000,0.6820924459134143,CZID-nr
1304,Collembola,1000,0.3983862307240253,CZID-nr
1305,Colpodea,1000,0.3485115825467515,CZID-nr
1306,Compsopogonophyceae,1000,0.8976194144543638,CZID-nr
1308,Coniocybomycetes,1000,0.2312389384639585,CZID-nr
1309,Conoidasida,1000,0.3194509267520561,CZID-nr
1310,Coprothermobacteria,1000,0.4866373507660248,CZID-nr
1311,Coriobacteriia,1000,2.483064994642949,CZID-nr
1312,Coscinodiscophyceae,1000,0.0940013749862,CZID-nr
1314,Cryptophyceae,1000,0.4755424246398219,CZID-nr
1316,Culicoidibacteria,1000,1.2588200254010804,CZID-nr
1317,Cyanophyceae,1000,0.3134100253345848,CZID-nr
1318,Cystobasidiomycetes,1000,0.6084294690929578,CZID-nr
1319,Cytophagia,1000,0.1044205710828551,CZID-nr
1320,Dacrymycetes,1000,1.088845930509574,CZID-nr
1321,Deferribacteres,1000,0.8196345033263944,CZID-nr
1322,Deferrisomatia,1000,1.6512025848676986,CZID-nr
1323,Dehalococcoidia,1000,1.3844979609661197,CZID-nr
1324,Deinococci,1000,0.4631807985551043,CZID-nr
1325,Deltaproteobacteria,1000,0.0964886570791947,CZID-nr
1326,Demospongiae,1000,0.7471733721211105,CZID-nr
1327,Desulfarculia,1000,0.3451332770273911,CZID-nr
1328,Desulfobaccia,1000,0.3508295924841123,CZID-nr
1329,Desulfobacteria,1000,0.1812244681059717,CZID-nr
1330,Desulfobulbia,1000,0.2196810854913216,CZID-nr
1331,Desulfomonilia,1000,1.097619481271201,CZID-nr
1332,Desulfovibrionia,1000,1.4390343829275063,CZID-nr
1333,Desulfurellia,1000,1.649074536973269,CZID-nr
1334,Desulfuribacillia,1000,1.2932411178137926,CZID-nr
1335,Desulfuromonadia,1000,0.3649555725443523,CZID-nr
1336,Dethiobacteria,1000,1.6447051075246897,CZID-nr
1338,Dictyochophyceae,1000,0.317493142161849,CZID-nr
1339,Dictyoglomia,1000,0.4512705603814571,CZID-nr
1340,Dimargaritomycetes,1000,0.4931301814737762,CZID-nr
1341,Dinophyceae,1000,0.5446410012391073,CZID-nr
1342,Diplonemea,1000,0.5634992473045292,CZID-nr
1343,Diplopoda,1000,1.7552610571364136,CZID-nr
1344,Dipodascomycetes,1000,0.4770737963468481,CZID-nr
1345,Dissulfuribacteria,1000,1.0240747846158256,CZID-nr
1346,Dothideomycetes,1000,0.9375892010752808,CZID-nr
1347,Duplopiviricetes,1000,0.4886861761622433,CZID-nr
1348,Echinamoebida,1000,0.8180689097140633,CZID-nr
1349,Elardia,1000,0.4573849947646953,CZID-nr
1351,Elusimicrobia,1000,0.6066934148443972,CZID-nr
1352,Endogonomycetes,1000,0.4715155276870432,CZID-nr
1353,Endomicrobiia,1000,0.919445872416898,CZID-nr
1355,Enoplea,1000,1.1007378859940566,CZID-nr
1356,Entomophthoromycetes,1000,0.4855942421995992,CZID-nr
1357,Epsilonproteobacteria,1000,0.8487859874016637,CZID-nr
1358,Erysipelotrichia,1000,0.4364875566515914,CZID-nr
1359,Euglenida,1000,0.6204433423580471,CZID-nr
1360,Eumycetozoa,1000,0.4721207227679242,CZID-nr
1361,Eurotatoria,1000,0.4206730540705234,CZID-nr
1362,Eurotiomycetes,1000,0.3545795126033186,CZID-nr
1363,Eustigmatophyceae,1000,0.3733154113091006,CZID-nr
1364,Eutardigrada,1000,0.2832024820652945,CZID-nr
1365,Exobasidiomycetes,1000,1.2424751964093,CZID-nr
1366,Faserviricetes,1000,0.8450401106509451,CZID-nr
1367,Fibrobacteria,1000,0.3343878888545896,CZID-nr
1368,Filasterea,1000,0.238943483941827,CZID-nr
1369,Fimbriimonadia,1000,0.6518860169513246,CZID-nr
1370,Flabellinia,1000,0.6519855522602633,CZID-nr
1371,Flavobacteriia,1000,0.0547755511648247,CZID-nr
1372,Florideophyceae,1000,0.9320817193985766,CZID-nr
1373,Fragilariophyceae,1000,0.125059277972049,CZID-nr
1374,Fusobacteriia,1000,0.2021993070723777,CZID-nr
1375,Gammaproteobacteria,1000,0.0195121218118543,CZID-nr
1376,Gastropoda,1000,0.3307041806129283,CZID-nr
1377,Gemmatimonadia,1000,0.6401374747105129,CZID-nr
1378,Geoglossomycetes,1000,0.2973156039194574,CZID-nr
1379,Glaucocystophyceae,1000,2.004653526796172,CZID-nr
1380,Glomeromycetes,1000,0.3363501465896752,CZID-nr
1381,Gnetopsida,1000,1.54179245400869,CZID-nr
1383,Gymnolaemata,1000,3.163855004502335,CZID-nr
1384,Halobacteria,1000,1.0555164238364898,CZID-nr
1385,Haplomitriopsida,1000,0.6940828116969945,CZID-nr
1386,Harpellomycetes,1000,0.3787709626782766,CZID-nr
1387,Herviviricetes,1000,1.4335151021112844,CZID-nr
1388,Heterotrichea,1000,2.0046350248555616,CZID-nr
1389,Hexactinellida,1000,0.4427347293018256,CZID-nr
1390,Hexanauplia,1000,0.3760368664985486,CZID-nr
1391,Holophagae,1000,0.1077783441580467,CZID-nr
1393,Hydrogenophilia,1000,0.4678854766109445,CZID-nr
1394,Hydrozoa,1000,0.2638075002054788,CZID-nr
1396,Ichthyosporea,1000,0.3026372078075983,CZID-nr
1398,Ignavibacteria,1000,0.2624884747373763,CZID-nr
1399,Imbricatea,1000,2.281589546779619,CZID-nr
1400,Insecta,1000,0.3545137645970124,CZID-nr
1402,Jungermanniopsida,1000,0.7322055930648242,CZID-nr
1403,Kickxellomycetes,1000,2.3980211366361885,CZID-nr
1404,Kinetoplastea,1000,0.5873719555927016,CZID-nr
1405,Kiritimatiellia,1000,0.3671210776645254,CZID-nr
1406,Klebsormidiophyceae,1000,0.7779080086563515,CZID-nr
1407,Ktedonobacteria,1000,0.4057625198138772,CZID-nr
1409,Lecanoromycetes,1000,1.863296064484333,CZID-nr
1410,Lentisphaeria,1000,0.477397810535315,CZID-nr
1411,Leotiomycetes,1000,1.9433330642692996,CZID-nr
1412,Lichinomycetes,1000,0.8988939815060607,CZID-nr
1413,Limnochordia,1000,0.5927705090332345,CZID-nr
1414,Lingulata,1000,0.3870948693481021,CZID-nr
