,Order,read count,relative error
934,Candidatus Nomurabacteria,1000,
935,Thermococcales,1000,
936,Umbilicariales,1000,
937,Dorylaimia,1000,
938,uncultured crenarchaeote   ,1000,
939,Catenulisporales,1000,
940,Corallinales,1000,
941,Bonnemaisoniales,1000,
942,Parcubacteria group bacterium GW2011_GWF2_40_69,1000,
943,Picochlorum eukaryotum   ,1000,
944,Lineage IIc,1000,
945,Clostridia vadinBB60 group,1000,
946,Caenarcaniphilales,1000,
947,Synurales,1000,
948,Orthonectida,1000,
949,Hot Creek 32,1000,
950,Diplomonadida,1000,
951,Moduliflexales,1000,
952,Petalomonadida,1000,
953,uncultured Thermotogae bacterium  ,1000,
954,Candidatus Yonathbacteria,1000,
955,Gomontiellales,1000,
956,Ochromonadales,1000,
957,Cavosteliida,1000,
958,LCP-89,1000,
959,Dendrochirotida,1000,
960,Lithobiomorpha,1000,
961,Dipsacales,1000,
962,Aminicenantales,1000,
963,Thermoactinomycetales,1000,
964,Peniculida,1000,
965,Austrobaileyales,1000,
966,43F-1404R,1000,
967,Dendrogastrida,1000,
968,Hyocrinida,1000,
969,Asterales,1000,
970,Rhabdomonadales,1000,
971,Mantophasmatodea,1000,
972,Run-SP154,1000,
973,Halymeniales,1000,
974,Dictyosteliales,1000,
975,Embioptera,1000,
976,Kryptoniales,1000,
977,Protostomatida,1000,
978,Ostropales,1000,
979,Katablepharis,1000,
980,Bacillariophyta sp. GSL075  ,1000,
981,Rhizophlyctidales,1000,
982,Isolaimida,1000,
983,SJA-28,1000,
984,uncultured prokaryote   ,1000,
985,Diversisporales,1000,
986,Pichiales,1000,
987,Testudines,1000,
988,Cloacimonadales,1000,
989,Phaeomoniellales,1000,
990,Candidatus Lloydbacteria,1000,
991,SL56 marine group,1000,
992,Leptospirales,1000,
993,Venerida,1000,
994,hypersaline lake,1000,
995,Picomonadidae,1000,
996,TX1A-33,1000,
997,Rhynchonelliformea,1000,
998,4-Org1-14,1000,
999,uncultured soil bacterium  ,1000,
1000,PYR10d3,1000,
1001,Urostylida,1000,
1002,Nicotiana tabacum (common tobacco) ,1000,
1003,bacterium SH3-11 ,1000,
1004,uncultured Armatimonadetes bacterium  ,1000,
1005,Catenulida,1000,
1006,Ellobiida,1000,
1007,Hymenostomatida,1000,
1008,Gigartinales,1000,
1009,Nemastomatales,1000,
1010,Verongiida,1000,
1011,Pyrenulales,1000,
1012,Thermodesulfobacteriales,1000,
1013,ML-A-10,1000,
1014,Sphacelariales,1000,
1015,MAST-9,1000,
1016,Cephalodiscida,1000,
1017,Lyrellales,1000,
1018,Dictyochales,1000,
1019,OPB41,1000,
1020,Basidiobolales,1000,
1021,Buxales,1000,
1022,Oxyrrhinales,1000,
1023,Elsterales,1000,
1024,SJA-15,1000,
1025,Fractovitellida,1000,
1026,Nanoarchaeales,1000,
1027,Protosporangiidae,1000,
1028,Rhodellales,1000,
1029,Palmophyllales,1000,
1030,Preaxostyla,1000,
1031,Fucales,1000,
1032,Halocyprida,1000,
1033,uncultured deep-sea bacterium  ,1000,
1034,Anopla,1000,
1035,Acipenseriformes,1000,
1036,Mazocraeidea,1000,
1037,Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10,1000,
1038,Berkelbacteria,1000,
1039,Mesostigmatales,1000,
1040,Orbiliales,1000,
1041,Desmidiales,1000,
1042,Polychytriales,1000,
1043,Moorellales,1000,
1044,Monstrilloida,1000,
1045,Paenibacillales,1000,
1046,Heterogastridiales,1000,
1047,LD1-PA32,1000,
1048,Holtermanniales,1000,
1049,Nicotiana sylvestris (wood tobacco) ,1000,
1050,Nassellaria,1000,
1051,Bubarida,1000,
1052,Echinorhynchida,1000,
1053,Ectocarpales,1000,
1054,Gentianales,1000,
1055,Strepsiptera,1000,
1056,Spionida,1000,
1057,Dictyoglomales,1000,
1058,MSBL5,1000,
1059,Monostilifera,1000,
1060,Arcellinida,1000,
1061,MBA03,1000,
1062,B1-7BS,1000,
1063,BOLA914,1000,
1064,Architaenioglossa,1000,
1065,Kosmotogales,1000,
1066,Candidatus Komeilibacteria,1000,
1067,Senoma,1000,
1068,Cephalopoda,1000,
1069,Castanea mollissima (Chinese chestnut) ,1000,
1070,NIF-4C10,1000,
1071,Aplysiida,1000,
1072,Geoglossales,1000,
1073,Peyssonneliales,1000,
1074,S085,1000,
1075,Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8,1000,
1076,Chiroptera,1000,
1077,Pedinomonadales,1000,
1078,Sulfobacillales,1000,
1079,Clevelandellida,1000,
1080,Phasmatodea,1000,
1081,Funariales,1000,
1082,uncultured Microgenomates group bacterium,1000,
1083,Bathyarchaeia,1000,
1084,Lecithoepitheliata,1000,
1085,Hyperamoeba sp. 2 EJC ,1000,
1086,Imbricatea,1000,
1087,Oscillospirales,1000,
1088,Palmariales,1000,
1089,Oryza sativa Indica Group (long-grained,1000,
1090,wastewater metagenome   ,1000,
1091,Triticum aestivum (bread wheat) ,1000,
1092,Coccolithales,1000,
1093,Acrosymphytales,1000,
1094,Cryptomonas,1000,
1095,Chthonomonadales,1000,
1096,Nephridiophaga,1000,
1097,Amphioxiformes,1000,
1098,BMS9AB35,1000,
1099,MVP-15,1000,
1100,Ceramiales,1000,
1101,Flamella,1000,
1102,Euglenophyceae,1000,
1103,MVP-21,1000,
1104,Amoeboaphelidium protococcarum  ,1000,
1105,FCPU453,1000,
1106,Arthracanthida,1000,
1107,Ferrovales,1000,
1108,Dothideales,1000,
1109,Hypnales,1000,
1110,Aphragmophora,1000,
1111,Megaloptera,1000,
1112,uncultured prokaryote  ,1000,
1113,Trochida,1000,
1114,D226,1000,
1115,AA5F1,1000,
1116,UCT N117,1000,
1117,SGUH624,1000,
1118,Nanaloricida,1000,
1119,Nemertodermatida,1000,
1120,Crossosomatales,1000,
1121,Marchantiales,1000,
1122,BC-COM435,1000,
1123,DG-20,1000,
1124,Squamata,1000,
1125,Sporolithales,1000,
1126,Agaricostilbomycetes,1000,
1127,Haplosclerida,1000,
1128,Axinellida,1000,
1129,Baeomycetales,1000,
1130,uncultured dinoflagellate   ,1000,
1131,Thoracosphaerales,1000,
1132,Thiohalomonadales,1000,
1133,Candidatus Pacebacteria bacterium GW2011_GWF1_36_5,1000,
1134,Adinetida,1000,
1135,uncultured delta proteobacterium  ,1000,
1136,Limifossorida,1000,
1137,Cephalothecales,1000,
1138,Candidatus Magasanikbacteria,1000,
1139,Parcubacteria group bacterium GW2011_GWE1_40_20,1000,
1140,Chromadorida,1000,
1141,Pinguiochrysidales,1000,
1142,Schizosaccharomycetales,1000,
1143,Schizosaccharomycetes,1000,
1144,Chaetopeltidales,1000,
1145,Candidatus Magasanikbacteria bacterium GW2011_GWA2_56_11,1000,
1146,Stylommatophora,1000,
1147,Zygodiscales,1000,
1148,Dstr-E11,1000,
1149,Synhymeniida,1000,
1150,Botryosphaeriales,1000,
1151,Tanaidacea,1000,
1152,Mantodea,1000,
1153,Teleostei,1000,
1154,Sorogenida,1000,
1155,Amborellales,1000,
1156,Protoheterotrichida,1000,
1157,Stichotrichida,1000,
1158,Parcubacteria group bacterium GW2011_GWA2_39_18,1000,
1159,Cladophorales,1000,
1160,AK4AB2-03B,1000,
1161,uncultured Cenarchaeum sp.,1000,
1162,Carybdeida,1000,
1163,Paramicrosporidium,1000,
1164,Grylloblattodea,1000,
1165,Crenarchaeote enrichment culture,1000,
1166,Proseriata,1000,
1167,Lycopodiales,1000,
1168,Fossombroniales,1000,
1169,Jungermanniales,1000,
1170,Desmoscolecida,1000,
1171,Sakaguchia oryzae   ,1000,
1172,Boliniales,1000,
1173,uncultured Bacteroidetes bacterium  ,1000,
1174,Cyclostomatida,1000,
1175,Mycoplasmoidales,1000,
1176,Coccidiniales,1000,
1177,Saxifragales,1000,
1178,MAST-16,1000,
1179,Trebouxiales,1000,
1180,Ustilaginomycetes,1000,
1181,Phaeoconchia,1000,
1182,Rhodochaetales,1000,
1183,Candidatus Moranbacteria bacterium GW2011_GWE1_49_15,1000,
1184,Andreaeales,1000,
1185,Enteropneusta,1000,
1186,Oryza sativa Japonica Group (Japanese,1000,
1187,Kirschsteiniotheliales,1000,
1188,C178B,1000,
1189,Coronophorales,1000,
1190,Cocconeidales,1000,
1191,Blastocystis,1000,
1192,Archaeognatha,1000,
1193,Mortierellales,1000,
1194,uncultured actinobacterium   ,1000,
1195,Candidatus Yanofskybacteria,1000,
1196,Goniochloridales,1000,
1197,AK5,1000,
1198,Zygentoma,1000,
1199,uncultured gamma proteobacterium ,1000,
1200,uncultured organism ,1000,
1201,Monophragmophora,1000,
1202,Ephedrales,1000,
1203,uncultured forest soil bacterium,1000,
1204,Araeolaimida,1000,
1205,uncultured marine euryarchaeote  ,1000,
1206,uncultured marine thaumarchaeote  ,1000,
1207,Alloascoideales,1000,
1208,Amblyospora,1000,
1209,NED5E9,1000,
1210,Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10,1000,
1211,Neogregarinorida,1000,
1212,Magnetococcales,1000,
1213,Pezizomycetes,1000,
1214,Phacus sp. 4 JIK-2013 ,1000,
1215,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10b,1000,
1216,Ptychomniales,1000,
1217,Punica granatum (pomegranate)  ,1000,
1218,Thermoflexales,1000,
1219,Catharanthus roseus (Madagascar periwinkle) ,1000,
1220,MAT-CR-P4-C12,1000,
1221,uncultured archaeon 19a-27,1000,
1222,uncultured bacterium AD248-D7-1A ,1000,
1223,Acanthoecidae,1000,
1224,Thalassionemales,1000,
1225,Cenarchaeales,1000,
1226,Sebacinales,1000,
1227,Dimargaritales,1000,
1228,Diphyllidea,1000,
1229,Tubuliporida,1000,
1230,Candidatus Kuenenbacteria bacterium GW2011_GWA2_42_15,1000,
1231,Medicago truncatula (barrel medic) ,1000,
1232,Parcubacteria group bacterium GW2011_GWA1_40_21,1000,
1233,Parcubacteria group bacterium GW2011_GWA2_47_8b,1000,
1234,Kriegeriales,1000,
1235,Pleurotheciales,1000,
1236,Lituolida,1000,
1237,Lotharella oceanica   ,1000,
1238,Placidida,1000,
1239,Leotiales,1000,
1240,Terebratulida,1000,
1241,Tetractinellida,1000,
1242,Tetraphyllidea,1000,
1243,Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,1000,
1244,Candidatus Amesbacteria bacterium GW2011_GWA2_42_12,1000,
1245,Microbotryales,1000,
1246,Palaeacanthocephala,1000,
1247,Salpingoecidae,1000,
1248,Salviniales,1000,
1249,EUB33-2,1000,
1250,Echinothurioida,1000,
1251,Rhizostomeae,1000,
1252,Fraxinus excelsior (European ash) ,1000,
1253,Phaeosphaerida,1000,
1254,Philodinida,1000,
1255,Phytodiniales,1000,
1256,Bursariomorphida,1000,
1257,Vitales,1000,
1258,Vigna radiata var. radiata (mung,1000,
1259,Buxbaumiales,1000,
1260,Opisthorchiida,1000,
1261,SubsectionV,1000,
1262,Biemnida,1000,
1263,C0119,1000,
1264,Kiitrichida,1000,
1265,Porocephalida,1000,
1266,T2WK15B57,1000,
1267,TSCOR001-H18,1000,
1268,TV001-27,1000,
1269,Telonemida,1000,
1270,Syndiniales,1000,
1271,Monomastigales,1000,
1272,Colpodida,1000,
1273,Commelinales,1000,
1274,Copelata,1000,
1275,Compsopogonales,1000,
1276,Coprothermobacterales,1000,
1277,Coccomyxa viridis   ,1000,
1278,Coleochaetales,1000,
1279,Zoopagales,1000,
1280,Bathynellacea,1000,
1281,Bdelloidea,1000,
1282,environmental clone OCS54  ,1000,
1283,hydrothermal vent metagenome,1000,
1284,methanogenic bacterium enrichment culture archaeon,1000,
1285,Spizellomycetales,1000,
1286,Stylonematales,1000,
1287,Syntrophales,1000,
1288,Cyanophora tetracyanea   ,1000,
1289,Cryomonadida,1000,
1290,Stephanoecidae,1000,
1291,Cycadales,1000,
1292,Myodocopida,1000,
1293,Myriangiales,1000,
1294,Myrmecridiales,1000,
1295,Pseudoscorpiones,1000,
1296,Oligacanthorhynchida,1000,
1297,Olpidiopsidales,1000,
1298,Microthoracida,1000,
1299,Oltmansiellopsidales,1000,
1300,uncultured Crater Lake,1000,
1301,Agamococcidiorida,1000,
1302,Geophilomorpha,1000,
1303,BD7-8 marine group,1000,
1304,Dictyotales,1000,
1305,Siphonaptera,1000,
1306,Sorghum bicolor (sorghum)  ,1000,
1307,Solifugae,1000,
1308,Cyclotrichida,1000,
1309,uncultured Spirochaetes bacterium  ,1000,
1310,Arhynchobdellida,1000,
1311,Demospongiae,1000,
1312,Arthoniomycetes,1000,
1313,SGUH942,1000,
1314,Entylomatales,1000,
1315,Forcipulatida,1000,
1316,Eupodiscales,1000,
1317,Napoli-4B-65,1000,
1318,OLI11041,1000,
1319,Neoechinorhynchida,1000,
1320,Fabales,10000,0.03036548701275691
1321,Rotaliida,10000,0.029522195259581538
1322,Alteromonadales,10000,0.024435287814391894
1323,Flavobacteriales,10000,0.04864581149057189
1324,Ciliophora,10000,0.08594483794206868
1325,Hexapoda,10000,0.036057953140748694
1326,Oceanospirillales,10000,0.06589257811326193
1327,Cercozoa,10000,0.0609549091293535
1328,Chloroplast,10000,0.064506604116103
1329,Solanales,10000,0.07349118876626834
1330,Dioscoreales,10000,0.08075380911108569
1331,Eucoccidiorida,10000,0.07159165632889564
1332,Rhodobacterales,10000,0.10820316035266271
1333,Cymbellales,10000,0.046838102881250246
1334,uncultured organism   ,10000,0.03685109409166002
1335,uncultured bacterium   ,10000,0.06995979280790302
1336,Protalveolata,10000,0.05652728934669025
1337,Charophyta,10000,0.12931037222563319
1338,Enoplea,10000,0.12746897911183
1339,Tunicata,10000,0.13834811331883515
1340,Rhabditophora,10000,0.18987277878088737
1341,Macrodasyida,10000,0.17351489291412547
1342,Melosirales,10000,0.15546370964533734
1343,Litostomatea,10000,0.2820002776619388
1344,Burkholderiales,10000,0.13216929032096592
1345,Gnetales,10000,0.11899009574326479
1346,Acari,10000,0.1689219730047236
1347,Tylenchida,10000,0.1877736695712985
1348,Pseudomonadales,10000,0.07548490436621287
1349,marine metagenome   ,10000,0.17659473261815223
1350,Sphingomonadales,10000,0.2586917237577137
1351,Chlamydomonadales,10000,0.19658171127450866
1352,Hemiptera,10000,0.2175145387136122
1353,Haemosporida,10000,0.20600551353041666
1354,Cellvibrionales,10000,0.21134496997375
1355,Rickettsiales,10000,0.2343207453620388
1356,Araucariales,10000,0.21660061208035714
1357,Moraxellales,10000,0.4437045901900752
1358,Tricladida,10000,0.1919445607498196
1359,Dinoflagellata,10000,0.1692915000611111
1360,Micrococcales,10000,0.40483549671003227
1361,Acoela,10000,0.19308278532084905
1362,Clostridiales,10000,0.3613631181258803
1363,Labyrinthulomycetes,10000,0.2882530946986486
1364,Coriobacteriales,10000,
1365,Cytophagales,10000,0.6743624103505556
1366,Filobasidiales,10000,0.21222092527322578
1367,Serinales,10000,0.31426968052733334
1368,Bacteroidales,10000,
1369,Sphingobacteriales,10000,0.406529971797027
1370,Verrucomicrobiales,10000,0.34451442027280826
1371,Bacillales,10000,0.37499999999999994
1372,Peridiniales,10000,0.23030565563177777
1373,Chaetocerotales,10000,0.33159901071138553
1374,Lactobacillales,10000,0.20626565419609302
1375,Rhizobiales,10000,0.9716382579045107
1376,Klebsormidiales,10000,0.24162732971441508
1377,Methanosarcinales,10000,0.5879447357921112
1378,Streptomycetales,10000,
1379,Retaria,10000,0.0
1380,Candidatus Puniceispirillales,10000,0.20842149319052236
1381,Saccharomycetales,10000,0.11198853296124589
1382,Desulfobacterales,10000,0.4767312946227706
1383,Planctomycetales,10000,0.6415002990995555
1384,Arenicellales,10000,0.3149183286488468
1385,Methanobacteriales,10000,0.3741657386772
1386,Sordariales,10000,
1387,Salinisphaerales,10000,0.34019881809075864
1388,Unknown Family,10000,
1389,Xanthomonadales,10000,0.0
1390,Zygnematophyceae,10000,
1391,Vibrionales,10000,0.4125369263972121
1392,Rhabditida,10000,
1393,Xylariales,10000,0.2802225681238322
1394,SAR86 clade,10000,0.13323467750530849
1395,Candidatus Collierbacteria bacterium GW2011_GWA2_42_17,10000,0.19999999999989998
1396,Woeseiales,10000,
1397,Rhodospirillales,10000,0.540061724867385
1398,Chromatiales,10000,
1399,E01-9C-26 marine group,10000,0.2920044871206579
1400,Methanomassiliicoccales,10000,0.5555555555554446
1401,Diptera,10000,0.2828427124746189
1402,uncultured eukaryote   ,10000,0.15713484026362962
1403,Pirellulales,10000,0.08318903308077023
1404,Verrucariales,10000,0.07401656182502249
1405,Desulfobulbales,10000,0.5900968443520925
1406,PB19,10000,0.34966908691408866
1407,Acidimicrobiales,10000,
1408,SAR11 clade,10000,0.35355339059333835
1409,Triceratiales,10000,
1410,Rhodothermaceae,10000,0.326598632371
1411,Actinomycetales,10000,
1412,Chitinophagales,10000,
1413,Euamoebida,10000,0.5656854249491999
1414,Bradymonadales,10000,0.5094267081085305
1415,Semaeostomeae,10000,
1416,Miliolida,10000,0.6599663291073333
1417,Cestoda,10000,0.4269562819148806
1418,Archigregarinorida,10000,0.26490647141289786
1419,Aeromonadales,10000,0.28284271247459997
1420,PeM15,10000,
1421,Methylophilales,10000,0.3263569759321539
1422,Licmophorales,10000,0.0
1423,uncultured crenarchaeote,10000,0.23999999999999996
1424,uncultured Chytridiomycota  ,10000,0.10825317547306154
1425,Crustacea,10000,0.25
1426,Discicristata,10000,0.2015636016329132
1427,Ramicandelaberales,10000,
1428,Bdellovibrionales,10000,
1429,Flabellinia,10000,0.26646935501055896
1430,Prymnesiales,10000,
1431,Loxodida,10000,
1432,Polychaeta,10000,0.0
1433,Unknown Order,10000,0.47140452079100004
1434,Pterocystis,10000,0.3263569759321539
1435,KI89A clade,10000,
1436,Campylobacterales,10000,
1437,Thiotrichales,10000,
1438,Conthreep,10000,0.4714045207908889
1439,Endogonales,10000,
1440,Sva1033,10000,0.47140452079100004
1441,Bacteriovoracales,10000,
1442,Prorodontida,10000,
1443,Propionibacteriales,10000,
1444,JGI 0000069-P22,10000,0.0
1445,Cryptomonadales,10000,
1446,OM182 clade,10000,0.4714045207908889
1447,Thermoplasmatales,10000,0.2828427124746189
1448,Gammaproteobacteria Incertae Sedis,10000,
1449,Malpighiales,10000,
1450,Eutreptiales,10000,0.5454545454545454
1451,Nitrosomonadales,10000,
1452,Asparagales,10000,
1453,Vertebrata,10000,
1454,Opitutales,10000,0.28284271247459997
1455,Entomophthorales,10000,
1456,Chytridiales,10000,
1457,Trypanosomatida,10000,0.4165977904503485
1458,Euglenales,10000,
1459,Dendrocerotales,10000,0.34815531191139565
1460,Craspedida,10000,
1461,uncultured,10000,
1462,Myxococcales,10000,
1463,Phycisphaerales,10000,0.2828427124746189
1464,Spirochaetales,10000,
1465,Sessilida,10000,
1466,Paraliales,10000,
1467,Erysipelotrichales,10000,
1468,Magnoliales,10000,0.4330127018922333
1469,Enterobacteriales,10000,
1470,Parabodonida,10000,0.1285648693066683
1471,Bicosoecida,10000,
1472,Desulfuromonadales,10000,
1473,Collodaria,10000,0.2828427124746189
1474,MB11C04 marine group,10000,
1475,Gaiellales,10000,
1476,OM190,10000,
1477,Methanocellales,10000,
1478,Fagales,10000,
1479,Eurotiales,10000,
1480,Saprospirales,10000,
1481,Monogenea,10000,0.4330127018922333
1482,B2M28,10000,
1483,Gemmatales,10000,
1484,Halobacteriales,10000,
1485,Alismatales,10000,
1486,Leptothecata,10000,
1487,Rhodothermales,10000,
1488,Haptorida,10000,
1489,Microtrichales,10000,
1490,Exogenida,10000,
1491,Opiliones,10000,
1492,Chthoniobacterales,10000,
1493,HOC36,10000,
1494,uncultured bacterium  ,10000,
1495,Anaerolineales,10000,
1496,Hyphomicrobiales,10000,
1497,Philasterida,10000,
1498,Chlamydiales,10000,
1499,Chlorophyta,10000,
1500,Candidatus Actinomarinales,10000,
1501,Magnoliophyta,10000,
1502,Puniceicoccales,10000,
1503,Decapoda,10000,
1504,uncultured marine fungus  ,10000,
1505,Hydrozoa,10000,
1506,Russulales,10000,
1507,Pseudonocardiales,10000,
1508,Mycoplasmatales,10000,
1509,Cyclopoida,10000,
1510,Fusobacteriales,10000,
1511,Mycobacteriales,10000,
1512,Kordiimonadales,10000,
1513,Ochrophyta,10000,
1514,Lentisphaerales,10000,
1515,Caulobacterales,10000,
1516,Amphifilida,10000,
1517,Gemmatimonadales,10000,
1518,uncultured bacterium ,10000,
1519,Actinomarinales,10000,
1520,Lysobacterales,10000,
1521,Spirotrichea,10000,
1522,Syntrophobacterales,10000,
1523,Pandanales,10000,
1524,Nitrospirales,10000,
1525,uncultured marine eukaryote  ,10000,
1526,Pythiales,10000,
1527,Apicomplexa,10000,
1528,Coleoptera,10000,
1529,SubsectionII,10000,
1530,Cystofilobasidiales,10000,
1531,Naviculales,10000,
1532,Erysiphales,10000,
1533,Hyphomonadales,10000,
1534,uncultured Cryptomycota   ,10000,
1535,Auriculariales,10000,
1536,Babeliales,10000,
1537,Prolecithophora,10000,
1538,Pleosporales,10000,
1539,uncultured archaeon ,10000,
1540,Corynebacteriales,10000,
1541,Solibacterales,10000,
1542,Synechococcales,10000,
1543,Lepidoptera,10000,
1544,Silvanigrellales,10000,
1545,Alphaproteobacteria Unknown Family,10000,
1546,Ephemeroptera,10000,
1547,Geminicoccales,10000,
1548,Microbotryomycetes,10000,
1549,Enterobacterales,10000,
1550,Opalinata,10000,
1551,Deltaproteobacteria Syntrophorhabdaceae,10000,
1552,uncultured bacterium 213 ,10000,
1553,Eurotiomycetes,10000,
1554,marine metagenome  ,10000,
1555,Acholeplasmatales,10000,
1556,Vampirovibrionales,10000,
1557,Solirubrobacterales,10000,
1558,uncultured soil bacterium ,10000,
1559,MAST-4,10000,
1560,Eubacteriales,10000,
1561,Gonyaulacales,10000,
1562,Spumellaria,10000,
1563,Frankiales,10000,
1564,Blastocatellales,10000,
1565,Trematoda,10000,
1566,Lamiales,10000,
1567,Parachlamydiales,10000,
1568,Rhodocyclales,10000,
1569,uncultured planctomycete   ,10000,
1570,Hydrogenophilales,10000,
1571,Piroplasmida,10000,
1572,SubsectionI,10000,
1573,Tistrellales,10000,
1574,Polyangiales,10000,
1575,Piperales,10000,
1576,uncultured cyanobacterium   ,10000,
1577,Caldilineales,10000,
1578,Agaricales,10000,
1579,Thermoanaerobaculales,10000,
1580,Pyramimonadales,10000,
1581,Desulfovibrionales,10000,
1582,Coscinodiscales,10000,
1583,Diplostraca,10000,
1584,uncultured Chlorophyta   ,10000,
1585,Haplosporida,10000,
1586,Sphagnales,10000,
1587,Puniceispirillales,10000,
1588,Methylococcales,10000,
1589,Florideophycidae,10000,
1590,Legionellales,10000,
1591,Sva0485,10000,
1592,Hymenoptera,10000,
1593,Acidobacteriales,10000,
1594,Cyanobacteriales,10000,
1595,Bivalvulida,10000,
1596,Exobasidiomycetes,10000,
1597,KD4-96,10000,
1598,Poales,10000,
1599,Selenomonadales,10000,
1600,Micavibrionales,10000,
1601,Sordariomycetes,10000,
1602,Acanthopleuribacterales,10000,
1603,Methanomicrobiales,10000,
1604,Micromonosporales,10000,
1605,Santalales,10000,
1606,Pedosphaerales,10000,
1607,Entodiniomorphida,10000,
1608,Enterogona,10000,
