,family,read count,relative error,type
2978,Bdellovibrionaceae,100000,0.5393131982084,Kaiju
2979,Oscillospiraceae,100000,0.2708169801446982,Kaiju
2980,Moritellaceae,100000,0.5317036244443005,Kaiju
2982,Noelaerhabdaceae,100000,0.5270462766947298,Kaiju
2983,Pavlovaceae,100000,0.3726779962499649,Kaiju
2984,Desulfarculaceae,100000,0.5471012044321931,Kaiju
2985,Anaulaceae,100000,0.5454545454545454,Kaiju
2987,Kiloniellaceae,100000,0.2356465585725956,Kaiju
2988,Iamiaceae,100000,0.3350296971302449,Kaiju
2989,Cohaesibacteraceae,100000,0.5004723666617973,Kaiju
2990,Phycisphaeraceae,100000,0.2211083193570267,Kaiju
2991,Lentitheciaceae,100000,0.3999999999999999,Kaiju
2992,Sandaracinaceae,100000,0.3871709966805512,Kaiju
2993,Aspergillaceae,100000,0.4648111258522642,Kaiju
2994,Candidatus Midichloriaceae,100000,0.1019803902718557,Kaiju
2995,Stephanodiscaceae,100000,0.3045873232752801,Kaiju
2996,Candidatus Competibacteraceae,100000,0.3318507462960201,Kaiju
2998,Acidiferrobacteraceae,100000,0.5592469952052408,Kaiju
2999,Microbulbiferaceae,100000,0.1341909195182462,Kaiju
3000,Microthrixaceae,100000,0.4999999999999999,Kaiju
3001,Microcystaceae,100000,0.6782329983125268,Kaiju
3002,Microcoleaceae,100000,0.446282038122234,Kaiju
3003,Oscillatoriaceae,100000,0.3011039359538722,Kaiju
3004,Erwiniaceae,100000,0.3391164991562634,Kaiju
3005,Yersiniaceae,100000,0.1597191412499849,Kaiju
3008,Microscillaceae,100000,0.1999999999999999,Kaiju
3009,Dysgonomonadaceae,100000,0.5868455973269636,Kaiju
3010,Zoogloeaceae,100000,0.2049425795689609,Kaiju
3011,Chelatococcaceae,100000,0.4385290096535146,Kaiju
3012,Endozoicomonadaceae,100000,0.0968992586604099,Kaiju
3013,Kryptoperidiniaceae,100000,0.2716334335501104,Kaiju
3014,Thiofilaceae,100000,0.6928203230275509,Kaiju
3016,Lichenibacteriaceae,100000,0.5592469952052407,Kaiju
3017,Odontellaceae,100000,0.4648111258522642,Kaiju
3018,Sulfuricellaceae,100000,0.3952847075210474,Kaiju
3019,Salibacteraceae,100000,0.3726779962499649,Kaiju
3020,Maricaulaceae,100000,0.4583221264543455,Kaiju
3021,Ornithinimicrobiaceae,100000,0.1574591643244434,Kaiju
3022,Bruguierivoracaceae,100000,0.6928203230275509,Kaiju
3023,Boseaceae,100000,0.7071067811865475,Kaiju
3024,Thalassospiraceae,100000,0.4712827580301754,Kaiju
3025,Mangrovivirgaceae,100000,0.6388765649999399,Kaiju
3026,Perlucidibacaceae,100000,0.5592469952052408,Kaiju
3027,Phototrophicaceae,100000,0.5590169943749473,Kaiju
3028,Ectocarpaceae,100000,0.686978002202548,Kaiju
3029,Brachyspiraceae,100000,0.1278274981412283,Kaiju
3030,Desulfovibrionaceae,100000,0.2547112148552573,Kaiju
3031,Staurosiraceae,100000,0.0456340403571385,Kaiju
3032,Coscinodiscaceae,100000,0.4677071733467426,Kaiju
3033,Coxiellaceae,100000,0.3431159160632973,Kaiju
3034,Coleofasciculaceae,100000,0.2608202654786505,Kaiju
3035,Prochlorotrichaceae,100000,0.7468943965979539,Kaiju
3036,Leptospiraceae,100000,0.3431159160632973,Kaiju
3037,Chlamydiaceae,100000,0.4330127018922193,Kaiju
3038,Corynebacteriaceae,100000,0.7200822998230955,Kaiju
3039,Streptosporangiaceae,100000,0.3698963631244658,Kaiju
3040,Tribonemataceae,100000,0.6162942431211802,Kaiju
3041,Peronosporaceae,100000,0.1530931089239486,Kaiju
3042,Mortierellaceae,100000,0.5471012044321931,Kaiju
3043,Sordariaceae,100000,0.4330127018922193,Kaiju
3044,Metschnikowiaceae,100000,0.3849001794597505,Kaiju
3047,Gigasporaceae,100000,0.4948716593053934,Kaiju
3048,Hemiaulaceae,100000,0.816496580927726,Kaiju
3050,Cellulomonadaceae,100000,0.2478642228476387,Kaiju
3051,Simkaniaceae,100000,0.2988071523335984,Kaiju
3052,Parachlamydiaceae,100000,0.6236095644623235,Kaiju
3054,Rikenellaceae,100000,0.3803000120609434,Kaiju
3055,Porphyromonadaceae,100000,0.3912303982179758,Kaiju
3056,Peptostreptococcaceae,100000,0.5471012044321931,Kaiju
3057,Planococcaceae,100000,0.6011057519272295,Kaiju
3058,Nitrospiraceae,100000,0.2049425795689609,Kaiju
3059,Syntrophobacteraceae,100000,0.7505142270059054,Kaiju
3060,Geosiphonaceae,100000,0.7975554366664508,Kaiju
3062,Parvularculaceae,100000,0.2774128683064956,Kaiju
3063,Halothiobacillaceae,100000,0.4575657233497424,Kaiju
3064,Diversisporaceae,100000,0.3849001794597506,Kaiju
3066,Caldilineaceae,100000,0.7071067811865475,Kaiju
3067,Hemiselmidaceae,100000,0.6928203230275509,Kaiju
3069,Magnetococcaceae,100000,0.4082482904638629,Kaiju
3070,Ruaniaceae,100000,0.4714045207910316,Kaiju
3071,Ardenticatenaceae,100000,0.5592469952052407,Kaiju
3073,Marinifilaceae,100000,0.0909413072319647,Kaiju
3075,Pseudanabaenaceae,100000,0.2411214110852061,Kaiju
3076,Spirulinaceae,100000,0.2852384033498331,Kaiju
3077,Kangiellaceae,100000,0.3401506715249037,Kaiju
3078,Calditrichaceae,100000,0.4635124054434789,Kaiju
3079,Tannerellaceae,100000,0.2357022603955158,Kaiju
3080,Thiovulaceae,100000,0.4591283225505124,Kaiju
3082,Treponemataceae,100000,0.4,Kaiju
3083,Desulfallaceae,100000,0.6666666666666666,Kaiju
3084,Candidatus Scalinduaceae,100000,0.4714045207910316,Kaiju
3085,Rhodovibrionaceae,100000,0.2201736911931776,Kaiju
3086,Rhizosoleniaceae,100000,0.3699112319552182,Kaiju
3087,Cesiribacteraceae,100000,0.4554200340426487,Kaiju
3088,Neisseriaceae,100000,0.4193699290716956,Kaiju
3089,Cardiobacteriaceae,100000,0.4330127018922193,Kaiju
3090,Anaplasmataceae,100000,0.7382294351771255,Kaiju
3091,Actinomycetaceae,100000,0.6512350903146595,Kaiju
3092,Mycoplasmataceae,100000,0.4082482904638629,Kaiju
3093,Ceratobasidiaceae,100000,0.4714045207910316,Kaiju
3094,Halteriidae,100000,0.7243558228002943,Kaiju
3095,Veillonellaceae,100000,0.372677996249965,Kaiju
3097,Thalassionemataceae,100000,0.6388765649999399,Kaiju
3099,Enterococcaceae,100000,0.7817359599705715,Kaiju
3100,Brevibacteriaceae,100000,0.4330127018922193,Kaiju
3101,Verrucomicrobia subdivision 3,100000,0.5477225575051661,Kaiju
3102,Entomoneidaceae,100000,0.2547546779093796,Kaiju
3103,Alicyclobacillaceae,100000,0.4999999999999999,Kaiju
3104,Desulfomicrobiaceae,100000,0.4714045207910316,Kaiju
3105,Xanthobacteraceae,100000,0.1530931089239487,Kaiju
3106,Lentisphaeraceae,100000,0.7468943965979539,Kaiju
3107,Chroomonadaceae,100000,0.4330127018922193,Kaiju
3108,Salinisphaeraceae,100000,0.5592469952052407,Kaiju
3109,Berkeleyaceae,100000,0.302917485084772,Kaiju
3110,Thioalkalispiraceae,100000,0.889278542713481,Kaiju
3111,Chrysochromulinaceae,100000,0.4,Kaiju
3112,Rhizopodaceae,100000,0.3464101615137755,Kaiju
3114,Pseudobacteriovoracaceae,100000,0.4330127018922193,Kaiju
3115,Chroococcaceae,100000,0.7460835241445826,Kaiju
3116,Hyellaceae,100000,0.2484519974999766,Kaiju
3117,Thiobacillaceae,100000,0.5163977794943222,Kaiju
3118,Geminicoccaceae,100000,0.1190701211967752,Kaiju
3119,Salinarimonadaceae,100000,0.5471012044321931,Kaiju
3120,Trebouxiaceae,100000,0.6123724356957946,Kaiju
3121,Aestuariivirgaceae,100000,0.4516559039308083,Kaiju
3124,Parvibaculaceae,100000,0.5137011669140813,Kaiju
3125,Natronospirillaceae,100000,0.4714045207910316,Kaiju
3126,Sphingosinicellaceae,100000,0.1278274981412284,Kaiju
3127,Miltoncostaeaceae,100000,1.1111111111111112,Kaiju
3128,Phreatobacteraceae,100000,0.4330127018922193,Kaiju
3129,Zooshikellaceae,100000,0.3333333333333333,Kaiju
3130,Gemmataceae,100000,0.302917485084772,Kaiju
3131,Acaryochloridaceae,100000,0.1818181818181818,Kaiju
3132,Fastidiosibacteraceae,100000,0.6373774391990982,Kaiju
3133,Prochlorococcaceae,100000,0.4082482904638629,Kaiju
3134,Acholeplasmataceae,100000,0.631906287004296,Kaiju
3139,Frankiaceae,100000,0.5163977794943223,Kaiju
3140,Pleomassariaceae,100000,0.3464101615137754,Kaiju
3141,Thermaceae,100000,0.848528137423857,Kaiju
3142,Stentoridae,100000,0.5471012044321931,Kaiju
3143,Kofleriaceae,100000,0.1597191412499849,Kaiju
3144,Attheyaceae,100000,0.6210273191490665,Kaiju
3146,Actinospicaceae,100000,0.4330127018922193,Kaiju
3148,Ignavibacteriaceae,100000,0.2857142857142857,Kaiju
3149,Euzebyaceae,100000,0.6928203230275509,Kaiju
3150,Acanthocerataceae,100000,0.1574591643244434,Kaiju
3151,Chytriomycetaceae,100000,0.4082482904638629,Kaiju
3152,Catalimonadaceae,100000,0.5163977794943223,Kaiju
3154,Pectobacteriaceae,100000,0.2614562582918986,Kaiju
3155,Sterolibacteriaceae,100000,0.4979295977319692,Kaiju
3156,Candidatus Nanopelagicaceae,100000,0.5270462766947298,Kaiju
3160,Vitrellaceae,100000,0.4714045207910316,Kaiju
3162,Pontiellaceae,100000,0.3798149146926204,Kaiju
3163,Luteibaculaceae,100000,0.2828427124746189,Kaiju
3164,Afifellaceae,100000,0.4082482904638629,Kaiju
3165,Reyranellaceae,100000,0.4648111258522642,Kaiju
3166,Salsipaludibacteraceae,100000,0.4714045207910316,Kaiju
3167,Eubacteriaceae,100000,0.6085806194501846,Kaiju
3168,Algiphilaceae,100000,0.5728219618694799,Kaiju
3169,Terasakiellaceae,100000,0.6319062870042959,Kaiju
3170,Neocallimastigaceae,100000,0.5590169943749473,Kaiju
3172,Astrephomenaceae,100000,0.4714045207910316,Kaiju
3173,Dermabacteraceae,100000,0.6060915267313264,Kaiju
3179,Rhodothermaceae,100000,0.2630668208823282,Kaiju
3180,Synergistaceae,100000,0.3464101615137754,Kaiju
3182,Sutterellaceae,100000,0.6210273191490665,Kaiju
3186,Amoebophilaceae,100000,0.4575657233497424,Kaiju
3187,Haloferacaceae,100000,0.7071067811865475,Kaiju
3188,Fimbriimonadaceae,100000,0.4330127018922193,Kaiju
3190,Odoribacteraceae,100000,0.4648111258522642,Kaiju
3192,Ulnariaceae,100000,0.6085806194501846,Kaiju
3193,Vicinamibacteraceae,100000,0.4,Kaiju
3194,Balneatrichaceae,100000,0.5471012044321931,Kaiju
3196,Calotrichaceae,100000,0.6388765649999398,Kaiju
3199,Beijerinckiaceae,100000,0.3806523266336702,Kaiju
3200,Spirochaetaceae,100000,0.2988071523335984,Kaiju
3201,Halobacteriovoraceae,100000,0.3333333333333332,Kaiju
3202,Nocardiopsaceae,100000,0.686978002202548,Kaiju
3203,Parameciidae,100000,0.3061862178478972,Kaiju
3204,Candidatus Paracaedibacteraceae,100000,0.6011057519272295,Kaiju
3205,Propionibacteriaceae,100000,0.4648111258522642,Kaiju
3206,Sedimentisphaeraceae,100000,0.841319754933374,Kaiju
3208,Staphylococcaceae,100000,0.5868455973269637,Kaiju
3209,Gonapodyaceae,100000,0.4714045207910316,Kaiju
3210,Solirubrobacteraceae,100000,0.6085806194501846,Kaiju
3211,Sporomusaceae,100000,0.2988071523335984,Kaiju
3212,Kribbellaceae,100000,0.5590169943749475,Kaiju
3213,Thermoflexibacteraceae,100000,0.5592469952052407,Kaiju
3214,Usitatibacteraceae,100000,0.8660254037844388,Kaiju
3215,Breoghaniaceae,100000,0.7243558228002943,Kaiju
3216,Methanosarcinaceae,100000,0.6666666666666667,Kaiju
3217,Valsaceae,100000,0.6928203230275509,Kaiju
3218,Trypanosomatidae,100000,0.4648111258522642,Kaiju
3219,Thraustochytriaceae,100000,0.2478642228476387,Kaiju
3220,Pseudocohnilembidae,100000,0.4999999999999999,Kaiju
3221,Pelomyxidae,100000,0.4255231590028169,Kaiju
3222,Fusobacteriaceae,100000,0.6972166887783963,Kaiju
3223,Tetrahymenidae,100000,0.3803000120609434,Kaiju
3224,Mariprofundaceae,100000,0.6098953339214036,Kaiju
3225,Chattonellaceae,100000,0.4648111258522642,Kaiju
3226,Candidatus Brocadiaceae,100000,0.6972166887783963,Kaiju
3227,Plasmodiidae,100000,0.2828427124746189,Kaiju
3228,Aphanizomenonaceae,100000,0.465657314657332,Kaiju
3229,Hafniaceae,100000,0.7071067811865475,Kaiju
3230,Dictyosteliaceae,100000,0.7071067811865475,Kaiju
3231,Chloropicaceae,100000,0.4255231590028169,Kaiju
3232,Minwuiaceae,100000,0.4385290096535146,Kaiju
3233,Steroidobacteraceae,100000,0.3535533905932737,Kaiju
3234,Tichowtungiaceae,100000,0.5773502691896256,Kaiju
3235,Scytonemataceae,100000,0.4,Kaiju
3236,Rivulariaceae,100000,0.4714045207910316,Kaiju
3237,Dunaliellaceae,100000,0.4330127018922193,Kaiju
3238,Ulvaceae,100000,0.4714045207910316,Kaiju
3239,Saccharomycetaceae,100000,0.3464101615137755,Kaiju
3240,Schizosaccharomycetaceae,100000,0.4714045207910316,Kaiju
3242,Theileriidae,100000,0.3464101615137755,Kaiju
3244,Acanthamoebidae,100000,0.4999999999999999,Kaiju
3245,Chlorodendraceae,100000,0.3849001794597505,Kaiju
3246,Lithodesmiaceae,100000,0.2988071523335984,Kaiju
3248,Coriobacteriaceae,100000,0.3849001794597506,Kaiju
3249,Thermoactinomycetaceae,100000,0.3423265984407287,Kaiju
3250,Aerococcaceae,100000,0.4979295977319692,Kaiju
3251,Carnobacteriaceae,100000,0.4330127018922193,Kaiju
3252,Acidithiobacillaceae,100000,0.3803000120609434,Kaiju
3253,Synchytriaceae,100000,0.5590169943749473,Kaiju
3254,Ktedonobacteraceae,100000,0.4330127018922193,Kaiju
3257,Orbaceae,100000,0.2630668208823282,Kaiju
3258,Anaeromyxobacteraceae,100000,0.3912303982179758,Kaiju
3259,Bradymonadaceae,100000,0.2857142857142857,Kaiju
3260,Sporocadaceae,100000,0.4714045207910316,Kaiju
3261,Chthoniobacteraceae,100000,0.3849001794597505,Kaiju
3262,Cryptococcaceae,100000,0.3464101615137754,Kaiju
3263,Hapalosiphonaceae,100000,0.90267093384844,Kaiju
3264,Bryobacteraceae,100000,0.4,Kaiju
3265,Acytosteliaceae,100000,0.3464101615137754,Kaiju
3266,Pleomorphomonadaceae,100000,0.4579853348016987,Kaiju
3267,Desulfosalsimonadaceae,100000,0.4330127018922193,Kaiju
3268,Bartonellaceae,100000,0.2857142857142857,Kaiju
3269,Rhodomelaceae,100000,0.4714045207910316,Kaiju
3271,Cunninghamellaceae,100000,0.3464101615137754,Kaiju
3274,Legeriomycetaceae,100000,0.2857142857142857,Kaiju
3276,Vahlkampfiidae,100000,0.3999999999999999,Kaiju
3277,Enterocytozoonidae,100000,0.4330127018922193,Kaiju
3283,Spizellomycetaceae,100000,0.8660254037844386,Kaiju
3285,Mucoraceae,100000,0.3726779962499649,Kaiju
3289,Glomeraceae,100000,0.3849001794597505,Kaiju
3297,Aquificaceae,100000,0.6928203230275509,Kaiju
3298,Heterocapsaceae,100000,0.6666666666666666,Kaiju
3300,Helicobacteraceae,100000,0.9897433186107868,Kaiju
3302,Succinivibrionaceae,100000,0.6666666666666667,Kaiju
3306,Glycomycetaceae,100000,0.5471012044321931,Kaiju
3309,Dermacoccaceae,100000,0.372677996249965,Kaiju
3312,Thermoanaerobacteraceae,100000,0.4999999999999999,Kaiju
3313,Listeriaceae,100000,0.4330127018922193,Kaiju
3316,Chrysiogenaceae,100000,0.4714045207910316,Kaiju
3320,Nannocystaceae,100000,0.465657314657332,Kaiju
3322,Conexibacteraceae,100000,0.4,Kaiju
3324,Trueperaceae,100000,0.5163977794943223,Kaiju
3326,Phaeocystaceae,100000,0.4330127018922193,Kaiju
3327,Acanthopleuribacteraceae,100000,0.6928203230275509,Kaiju
3328,Nitriliruptoraceae,100000,0.9897433186107868,Kaiju
3336,Demequinaceae,100000,0.5471012044321931,Kaiju
3343,Umbelopsidaceae,100000,0.3999999999999999,Kaiju
3344,Peptoniphilaceae,100000,0.4714045207910316,Kaiju
3346,Natrialbaceae,100000,0.4330127018922193,Kaiju
3348,Tepidisphaeraceae,100000,0.3849001794597505,Kaiju
3349,Selenomonadaceae,100000,0.3999999999999999,Kaiju
3353,Aphanothecaceae,100000,0.2484519974999766,Kaiju
3359,Paludibacteraceae,100000,0.4714045207910316,Kaiju
3360,Notoacmeibacteraceae,100000,0.4648111258522642,Kaiju
3362,Cavenderiaceae,100000,0.4714045207910316,Kaiju
3364,Ancalomicrobiaceae,100000,0.4330127018922193,Kaiju
3368,Nephroselmidaceae,100000,0.4714045207910316,Kaiju
3369,Anaerohalosphaeraceae,100000,0.4714045207910316,Kaiju
3370,Elioraeaceae,100000,0.5471012044321931,Kaiju
3371,Thermoguttaceae,100000,0.3464101615137754,Kaiju
3377,Syntrophotaleaceae,100000,0.7243558228002943,Kaiju
3382,Parodontellaceae,100000,0.3803000120609434,Kaiju
3383,Plasmodiophoridae,100000,0.4582575694955839,Kaiju
3384,Bogoriellaceae,100000,0.7071067811865476,Kaiju
3385,Balneicellaceae,100000,0.7071067811865475,Kaiju
3386,Tepidamorphaceae,100000,0.2828427124746189,Kaiju
3389,Melampsoraceae,100000,0.3464101615137755,Kaiju
3390,Pucciniaceae,100000,0.4714045207910316,Kaiju
3391,Eimeriidae,100000,0.4330127018922193,Kaiju
3392,Perkinsidae,100000,0.3849001794597505,Kaiju
3393,Clavicipitaceae,100000,0.4714045207910316,Kaiju
3394,Cryptosporidiidae,100000,0.4082482904638629,Kaiju
3396,Criblamydiaceae,100000,0.4330127018922193,Kaiju
3397,Melioribacteraceae,100000,0.3464101615137754,Kaiju
3398,Thermonemataceae,100000,0.2474358296526967,Kaiju
3399,Persicobacteraceae,100000,0.3464101615137754,Kaiju
3402,Aggregatilineaceae,100000,0.3849001794597505,Kaiju
3403,Propylenellaceae,100000,0.2857142857142857,Kaiju
3417,Gigartinaceae,100000,0.4330127018922193,Kaiju
3427,Nakamurellaceae,100000,0.2857142857142857,Kaiju
3431,Methanotrichaceae,100000,0.4714045207910316,Kaiju
3435,Anomoeoneidaceae,100000,0.4714045207910316,Kaiju
3437,Hydrogenothermaceae,100000,0.4330127018922193,Kaiju
3438,Rhopalodiaceae,100000,0.4948716593053934,Kaiju
3451,Pyrenomonadaceae,100000,0.4330127018922193,Kaiju
3456,Kareniaceae,100000,0.4330127018922193,Kaiju
3457,Nitrososphaeraceae,100000,0.4330127018922193,Kaiju
3458,Euglenaceae,100000,0.4330127018922193,Kaiju
3460,Jiangellaceae,100000,0.4,Kaiju
3462,Motilibacteraceae,100000,0.4,Kaiju
3471,Xenococcaceae,100000,0.3999999999999999,Kaiju
3474,Kiritimatiellaceae,100000,0.3849001794597505,Kaiju
3475,Thalassiophysaceae,100000,0.4330127018922193,Kaiju
3476,Desertifilaceae,100000,0.4,Kaiju
3488,Blastochloridaceae,100000,0.4330127018922193,Kaiju
3489,Zavarziniaceae,100000,0.7071067811865475,Kaiju
3491,Desulfosudaceae,100000,0.4330127018922193,Kaiju
3492,Geminocystaceae,100000,0.6928203230275509,Kaiju
3495,Mixiaceae,100000,0.4714045207910316,Kaiju
3496,Syntrophorhabdaceae,100000,0.2828427124746189,Kaiju
3497,Oligoflexaceae,100000,0.4714045207910316,Kaiju
3500,Vaucheriaceae,100000,0.4714045207910316,Kaiju
3512,Dietziaceae,100000,0.6928203230275509,Kaiju
3526,Triparmaceae,100000,0.4714045207910316,Kaiju
3537,Muribaculaceae,100000,0.4330127018922193,Kaiju
3539,Raperosteliaceae,100000,0.4330127018922193,Kaiju
3547,Proschkiniaceae,100000,0.7071067811865475,Kaiju
4116,Flavobacteriaceae,1000000,0.0033298281232406,Kaiju
4117,Pseudoalteromonadaceae,1000000,0.0064252648807973,Kaiju
4118,Roseobacteraceae,1000000,0.0037781488437078,Kaiju
4119,Oceanospirillaceae,1000000,0.0076253100930788,Kaiju
4120,Alteromonadaceae,1000000,0.0052262793068419,Kaiju
4121,Rhodobacteraceae,1000000,0.0073742672600419,Kaiju
4122,Erythrobacteraceae,1000000,0.0131261378618098,Kaiju
4123,Pelagibacteraceae,1000000,0.0053511425499009,Kaiju
4124,Vibrionaceae,1000000,0.0113050304486982,Kaiju
4125,Colwelliaceae,1000000,0.0114126022629318,Kaiju
4126,Moraxellaceae,1000000,0.0080727733208479,Kaiju
4127,Shewanellaceae,1000000,0.0172564347571764,Kaiju
4128,Lewinellaceae,1000000,0.0134504433928035,Kaiju
4129,Thalassiosiraceae,1000000,0.0187442650809076,Kaiju
4130,Halieaceae,1000000,0.0113131023372831,Kaiju
4131,Pirellulaceae,1000000,0.025487413010945,Kaiju
4132,Chlorellaceae,1000000,0.0372148396493693,Kaiju
4133,Sphingomonadaceae,1000000,0.0256318388135758,Kaiju
4134,Chaetocerotaceae,1000000,0.0174980276297193,Kaiju
4135,Comamonadaceae,1000000,0.0199008812574408,Kaiju
4136,Microbacteriaceae,1000000,0.0192405186351031,Kaiju
4137,Saprospiraceae,1000000,0.0454556190808533,Kaiju
4138,Burkholderiaceae,1000000,0.0351899898845309,Kaiju
4139,Pseudomonadaceae,1000000,0.0155536114561881,Kaiju
4140,Verrucomicrobiaceae,1000000,0.0347183090449435,Kaiju
4141,Desulfobacteraceae,1000000,0.0231172454886753,Kaiju
4142,Desulfobulbaceae,1000000,0.0386362328253063,Kaiju
4143,Geobacteraceae,1000000,0.0791773216396395,Kaiju
4144,Cryomorphaceae,1000000,0.0183613419365899,Kaiju
4145,Cyclobacteriaceae,1000000,0.0183986903915712,Kaiju
4146,Synechococcaceae,1000000,0.0083289964434568,Kaiju
4147,Mycobacteriaceae,1000000,0.0458591655225997,Kaiju
4148,Halomonadaceae,1000000,0.0480304612486308,Kaiju
4149,Skeletonemataceae,1000000,0.0858467038719867,Kaiju
4150,Bacillariaceae,1000000,0.0147202736421301,Kaiju
4151,Bradyrhizobiaceae,1000000,0.0603945966024366,Kaiju
4152,Mamiellaceae,1000000,0.0154085981210751,Kaiju
4153,Naviculaceae,1000000,0.0197566689808153,Kaiju
4154,Phyllobacteriaceae,1000000,0.0264611856175954,Kaiju
4155,Hyphomonadaceae,1000000,0.0410892662073173,Kaiju
4156,Ectothiorhodospiraceae,1000000,0.0397693159292333,Kaiju
4157,Caulobacteraceae,1000000,0.077919195091415,Kaiju
4158,Rhizobiaceae,1000000,0.038477910884698,Kaiju
4159,Suessiaceae,1000000,0.0938555411875283,Kaiju
4160,Gomphonemataceae,1000000,0.0473241899999955,Kaiju
4161,Methylobacteriaceae,1000000,0.1164218641650531,Kaiju
4162,Gemmatimonadaceae,1000000,0.1171947034400621,Kaiju
4163,Saccharospirillaceae,1000000,0.0403518019544217,Kaiju
4164,Nitrospinaceae,1000000,0.1084773730060772,Kaiju
4165,Litoricolaceae,1000000,0.0504547860429869,Kaiju
4166,Cryptosporangiaceae,1000000,0.3391864972435442,Kaiju
4167,Ferrovaceae,1000000,0.341421415657047,Kaiju
4168,Cellvibrionaceae,1000000,0.0352987608497987,Kaiju
4169,Rubricoccaceae,1000000,0.0451546940062528,Kaiju
4170,Crocinitomicaceae,1000000,0.0279726528578902,Kaiju
4171,Dictyobacteraceae,1000000,0.5061943174124038,Kaiju
4172,Pleioneaceae,1000000,0.0904467483862617,Kaiju
4173,Devosiaceae,1000000,0.0796949393686746,Kaiju
4174,Viruses,1000000,0.0483206363636702,Kaiju
4175,Chromatiaceae,1000000,0.0375064168512741,Kaiju
4176,Streptomycetaceae,1000000,0.0570855862853577,Kaiju
4177,Prolixibacteraceae,1000000,0.0401893330411969,Kaiju
4178,Haliscomenobacteraceae,1000000,0.0275368171763376,Kaiju
4179,Bernardetiaceae,1000000,0.05161169360139,Kaiju
4180,Planctomycetaceae,1000000,0.0113518497607697,Kaiju
4181,Alcaligenaceae,1000000,0.0612280023043688,Kaiju
4182,Hoehnelomycetaceae,1000000,0.6085806194501846,Kaiju
4183,Phaeodactylaceae,1000000,0.0373289438305128,Kaiju
4184,Rhodospirillaceae,1000000,0.0187657190486752,Kaiju
4185,Hyphomicrobiaceae,1000000,0.0256790869320085,Kaiju
4186,Oxytrichidae,1000000,0.1318687626172517,Kaiju
4187,Oxalobacteraceae,1000000,0.0574764700906895,Kaiju
4188,Aeromonadaceae,1000000,0.0788596003356405,Kaiju
4189,Bacillaceae,1000000,0.0685383547627188,Kaiju
4190,Flammeovirgaceae,1000000,0.0636867064202381,Kaiju
4191,Desulfonatronaceae,1000000,0.3084231693103157,Kaiju
4192,Plagiogrammaceae,1000000,0.0975477879516293,Kaiju
4193,Symbiodiniaceae,1000000,0.0803071310965389,Kaiju
4194,Amphipleuraceae,1000000,0.0398115912260648,Kaiju
4195,Anaerolineaceae,1000000,0.104247586210511,Kaiju
