,order,read count,relative error,type
1938,Rickettsiales,1000000,0.0215229289744058,Kaiju
1939,Bangiales,1000000,0.3609923831410727,Kaiju
1940,Nitrosomonadales,1000000,0.0354286748726252,Kaiju
1941,Acidimicrobiales,1000000,0.0271702968084103,Kaiju
1942,Propionibacteriales,1000000,0.022259441413062,Kaiju
1943,Hymenochaetales,1000000,0.3726779962499649,Kaiju
1944,Neisseriales,1000000,0.0339957420637953,Kaiju
1945,Campylobacterales,1000000,0.0633715845548655,Kaiju
1946,Cyanidiales,1000000,0.5303141512089015,Kaiju
1947,Bacteriovoracales,1000000,0.109941131640472,Kaiju
1948,Myxococcales,1000000,0.0540692954883184,Kaiju
1949,Xanthomonadales,1000000,0.0261260193489836,Kaiju
1950,Bacteroidales,1000000,0.053633690624317,Kaiju
1951,Chitinophagales,1000000,0.0466837172052175,Kaiju
1952,Oscillatoriales,1000000,0.0546334076022705,Kaiju
1953,Agaricales,1000000,0.1724697322580387,Kaiju
1954,Nitrosopumilales,1000000,0.0892399593781771,Kaiju
1955,Pleurocapsales,1000000,0.035881114088572,Kaiju
1957,Thiotrichales,1000000,0.0155167359197722,Kaiju
1958,Pseudonocardiales,1000000,0.0494930021842017,Kaiju
1959,Pythiales,1000000,0.3071875478891301,Kaiju
1960,Nitrospirales,1000000,0.0545174156140287,Kaiju
1961,Chlorobiales,1000000,0.1619677616199416,Kaiju
1962,Sneathiellales,1000000,0.1247717613595852,Kaiju
1963,Puniceicoccales,1000000,0.0321853356102776,Kaiju
1964,Methylococcales,1000000,0.0452181129015242,Kaiju
1965,Hypocreales,1000000,0.1163837597256226,Kaiju
1966,Helotiales,1000000,0.2003863015262803,Kaiju
1967,Chromulinales,1000000,0.3423265984407288,Kaiju
1968,Hydrogenophilales,1000000,0.1228350500945791,Kaiju
1969,Eubacteriales,1000000,0.0208663721362623,Kaiju
1970,Lactobacillales,1000000,0.063858981747255,Kaiju
1971,Deferribacterales,1000000,0.1837244354972779,Kaiju
1972,Rhodocyclales,1000000,0.1028980009116801,Kaiju
1973,Thermoflexales,1000000,0.2102968517807305,Kaiju
1974,Balneolales,1000000,0.0967714877113466,Kaiju
1975,Licmophorales,1000000,0.1094641843113751,Kaiju
1976,Nostocales,1000000,0.0622487767083942,Kaiju
1977,Actinomycetales,1000000,0.0818176168202447,Kaiju
1978,Chlamydomonadales,1000000,0.070302474310187,Kaiju
1979,Bdellovibrionales,1000000,0.1074186546503167,Kaiju
1980,Kordiimonadales,1000000,0.0439345970733639,Kaiju
1981,Pyrenomonadales,1000000,0.0308473190638279,Kaiju
1982,Phycisphaerales,1000000,0.0267732797368074,Kaiju
1983,Saprolegniales,1000000,0.1219545742360531,Kaiju
1984,Euplotida,1000000,0.2512404347539689,Kaiju
1985,Sphaeropleales,1000000,0.0721524466289922,Kaiju
1986,Eutreptiales,1000000,0.0996536067343391,Kaiju
1987,Syndiniales,1000000,0.1276315774364707,Kaiju
1988,Pasteurellales,1000000,0.0709912265107926,Kaiju
1989,Eustigmatales,1000000,0.1658684397409948,Kaiju
1990,Erysipelotrichales,1000000,0.1380762040688991,Kaiju
1991,Nevskiales,1000000,0.0840455322389427,Kaiju
1992,Craspedida,1000000,0.0667482978358146,Kaiju
1993,Chroococcales,1000000,0.1102724383553354,Kaiju
1994,Laminariales,1000000,0.4000000000000001,Kaiju
1995,Peridiniales,1000000,0.1391163892688631,Kaiju
1996,Taphrinales,1000000,0.2201736911931778,Kaiju
1997,Eurotiales,1000000,0.2348528292421899,Kaiju
1998,Bryopsidales,1000000,0.2200974933396436,Kaiju
1999,Eupodiscales,1000000,0.1062275240775594,Kaiju
2000,Fragilariales,1000000,0.0564164694907535,Kaiju
2001,Oxymonadida,1000000,0.3480997980288915,Kaiju
2002,Isochrysidales,1000000,0.1247219128924647,Kaiju
2003,Pavlovales,1000000,0.2590579663875785,Kaiju
2004,Rubrobacterales,1000000,0.1835085847634859,Kaiju
2005,Bifidobacteriales,1000000,0.1934840684226534,Kaiju
2006,Micromonosporales,1000000,0.0650581931871742,Kaiju
2007,Streptosporangiales,1000000,0.0898138806814306,Kaiju
2008,Pleosporales,1000000,0.0711444842686785,Kaiju
2009,Deinococcales,1000000,0.1286204100310025,Kaiju
2010,Legionellales,1000000,0.0352003762794394,Kaiju
2011,Leptocylindrales,1000000,0.1060222389620267,Kaiju
2012,Herpetosiphonales,1000000,0.5947617141331808,Kaiju
2013,Eunotiales,1000000,0.0956461056454244,Kaiju
2014,Acidobacteriales,1000000,0.1631105662352349,Kaiju
2015,Coscinodiscales,1000000,0.1029217469694452,Kaiju
2016,Fibrobacterales,1000000,0.1810889557000735,Kaiju
2017,Opitutales,1000000,0.057563780787937,Kaiju
2018,Cymatosirales,1000000,0.2038885719910335,Kaiju
2019,Biddulphiales,1000000,0.1130950750965732,Kaiju
2020,Desulfarculales,1000000,0.1464829958694513,Kaiju
2021,Anaulales,1000000,0.1558511327248758,Kaiju
2022,Holophagales,1000000,0.3767961101736259,Kaiju
2023,Kineosporiales,1000000,0.1827172594086643,Kaiju
2024,Ignavibacteriales,1000000,0.1487896248032983,Kaiju
2025,Geodermatophilales,1000000,0.066257785038543,Kaiju
2026,Petrotogales,1000000,0.2608202654786505,Kaiju
2027,Acidiferrobacterales,1000000,0.213260996470765,Kaiju
2028,Micropepsales,1000000,0.2507385540462557,Kaiju
2029,Kiritimatiellales,1000000,0.1126314307980329,Kaiju
2030,Immundisolibacterales,1000000,0.3423265984407288,Kaiju
2031,Phototrophicales,1000000,0.0658807845868412,Kaiju
2032,Candidatus Cryosericales,1000000,0.3912303982179758,Kaiju
2033,Stephanodiscales,1000000,0.0619660557119096,Kaiju
2034,Syntrophales,1000000,0.1247835496211554,Kaiju
2035,Ectocarpales,1000000,0.1068229966168872,Kaiju
2036,Brachyspirales,1000000,0.0652173913043478,Kaiju
2037,Diversisporales,1000000,0.0994471715077009,Kaiju
2038,Parachlamydiales,1000000,0.0875170348527156,Kaiju
2039,Spirochaetales,1000000,0.1105389439586243,Kaiju
2040,Ceramiales,1000000,0.2568505834570407,Kaiju
2041,Tribonematales,1000000,0.2242982006683803,Kaiju
2042,Peronosporales,1000000,0.0648338174089327,Kaiju
2043,Saccharomycetales,1000000,0.0577350269189625,Kaiju
2044,Sordariales,1000000,0.598938903938363,Kaiju
2045,Hymenostomatida,1000000,0.2066390501970199,Kaiju
2046,Chlamydiales,1000000,0.2837393596808842,Kaiju
2047,Boletales,1000000,0.2740682007909842,Kaiju
2048,Zoopagales,1000000,0.2614562582918986,Kaiju
2049,Thermodesulfobacteriales,1000000,0.0648109012312098,Kaiju
2050,Fusobacteriales,1000000,0.0569156480635425,Kaiju
2051,Syntrophobacterales,1000000,0.0635366735138025,Kaiju
2052,Mortierellales,1000000,0.2416609194718914,Kaiju
2053,Parvularculales,1000000,0.136300328086151,Kaiju
2054,Stylonematales,1000000,0.5,Kaiju
2055,Hemiaulales,1000000,0.1590049367122596,Kaiju
2056,Russulales,1000000,0.5773502691896257,Kaiju
2057,Caldilineales,1000000,0.0472689280527726,Kaiju
2058,Cryptomonadales,1000000,0.2742211491821466,Kaiju
2059,Candidatus Brocadiales,1000000,0.16122170624121,Kaiju
2060,Archaeosporales,1000000,0.1816516633528072,Kaiju
2061,Magnetococcales,1000000,0.2408821320631982,Kaiju
2062,Ardenticatenales,1000000,0.1664841408080583,Kaiju
2063,Leptospirales,1000000,0.1563640971346723,Kaiju
2064,Spirulinales,1000000,0.1312601502140825,Kaiju
2065,Calditrichales,1000000,0.2150212335081701,Kaiju
2066,Kangiellales,1000000,0.1155083164507799,Kaiju
2067,Rhizosoleniales,1000000,0.0789763025664489,Kaiju
2068,Mycoplasmatales,1000000,0.1540777601485321,Kaiju
2069,Mucorales,1000000,0.2015465642160622,Kaiju
2070,Cantharellales,1000000,0.1464992106821366,Kaiju
2071,Xylariales,1000000,0.2200974933396436,Kaiju
2072,Pyramimonadales,1000000,0.3905288278548064,Kaiju
2073,Prymnesiales,1000000,0.0943712309742728,Kaiju
2074,Methanosarcinales,1000000,0.1677504423982966,Kaiju
2075,Cardiobacteriales,1000000,0.1636567758971617,Kaiju
2076,Lentisphaerales,1000000,0.1137726044479118,Kaiju
2077,Thalassionemales,1000000,0.2498979383505129,Kaiju
2078,Solirubrobacterales,1000000,0.039507899077148,Kaiju
2079,Salinisphaerales,1000000,0.2652188937362983,Kaiju
2080,Thoreales,1000000,0.280056016805602,Kaiju
2081,Dehalococcoidales,1000000,0.4750730937913075,Kaiju
2082,Rhodothalassiales,1000000,0.3364055948997213,Kaiju
2083,Oligoflexales,1000000,0.3085924333823311,Kaiju
2084,Veillonellales,1000000,0.3010091508172794,Kaiju
2085,Trebouxiales,1000000,0.2749851363402859,Kaiju
2086,Miltoncostaeales,1000000,0.3323884831418606,Kaiju
2087,Gemmatales,1000000,0.1391309547523832,Kaiju
2088,Chytridiales,1000000,0.1515978289830366,Kaiju
2089,Ophiostomatales,1000000,0.6011057519272296,Kaiju
2090,Ustilaginales,1000000,0.3912303982179758,Kaiju
2091,Heterotrichida,1000000,0.1333783360267401,Kaiju
2092,Georgefischeriales,1000000,0.3464101615137754,Kaiju
2093,Thermales,1000000,0.3378398173506196,Kaiju
2094,Frankiales,1000000,0.1547110213461739,Kaiju
2095,Placidida,1000000,0.4330127018922193,Kaiju
2096,Acholeplasmatales,1000000,0.1838813245129836,Kaiju
2097,Catenulisporales,1000000,0.3850753673004298,Kaiju
2098,Synurales,1000000,0.4591283225505123,Kaiju
2099,Rhizophydiales,1000000,0.1838855948939787,Kaiju
2100,Euzebyales,1000000,0.0402240397372151,Kaiju
2101,Candidatus Nanopelagicales,1000000,0.1172603939955857,Kaiju
2102,Capsulimonadales,1000000,0.2916610405434508,Kaiju
2103,Eubodonida,1000000,0.2852384033498331,Kaiju
2104,Salsipaludibacterales,1000000,0.592364296885714,Kaiju
2105,Methanomicrobiales,1000000,0.3232256983456079,Kaiju
2106,Neocallimastigales,1000000,0.1685499656158105,Kaiju
2107,Dictyochales,1000000,0.3535533905932738,Kaiju
2108,Synergistales,1000000,0.3440487269586881,Kaiju
2109,Chattonellales,1000000,0.1397542485937368,Kaiju
2110,Toxariales,1000000,0.2630668208823282,Kaiju
2111,Bacteroidetes Order II. Incertae sedis,1000000,0.1200626037950937,Kaiju
2112,Gaiellales,1000000,0.3162277660168379,Kaiju
2113,Haloferacales,1000000,0.4973890160963884,Kaiju
2114,Fimbriimonadales,1000000,0.2852384033498331,Kaiju
2115,Egicoccales,1000000,0.5832981110808885,Kaiju
2116,Holosporales,1000000,0.13037728797549,Kaiju
2117,Koleobacterales,1000000,0.4714045207910316,Kaiju
2118,Vicinamibacterales,1000000,0.0909413072319648,Kaiju
2119,Peniculida,1000000,0.1254707365426606,Kaiju
2120,Sedimentisphaerales,1000000,0.3247805369862122,Kaiju
2121,Selenomonadales,1000000,0.1379244465845731,Kaiju
2122,Dictyotales,1000000,0.2507385540462557,Kaiju
2123,Diaporthales,1000000,0.2351599478900272,Kaiju
2124,Monoblepharidales,1000000,0.6976872406904875,Kaiju
2125,Haemosporida,1000000,0.3716387939698128,Kaiju
2126,Philasterida,1000000,0.3045125005613616,Kaiju
2127,Bryobacterales,1000000,0.2484519974999766,Kaiju
2128,Mariprofundales,1000000,0.2402398419515374,Kaiju
2129,Bradymonadales,1000000,0.3689194112886344,Kaiju
2130,Chthoniobacterales,1000000,0.2524814096148138,Kaiju
2131,Acytosteliales,1000000,0.3813825323750947,Kaiju
2132,Dictyosteliales,1000000,0.1265485793531009,Kaiju
2133,Chloropicales,1000000,0.2888421436539642,Kaiju
2134,Minwuiales,1000000,0.1540777601485321,Kaiju
2135,Pelobiontida,1000000,0.4183300132670378,Kaiju
2136,Thraustochytrida,1000000,0.1103736667505583,Kaiju
2137,Trypanosomatida,1000000,0.2430366747211531,Kaiju
2138,Tichowtungiales,1000000,0.4062019202317979,Kaiju
2139,Ulvales,1000000,0.5863019699779287,Kaiju
2140,Entomophthorales,1000000,0.4462820381222339,Kaiju
2141,Tremellales,1000000,0.3951031760728878,Kaiju
2142,Piroplasmida,1000000,0.2777777777777778,Kaiju
2143,Schizosaccharomycetales,1000000,0.4714045207910318,Kaiju
2144,Chlorodendrales,1000000,0.3364055948997212,Kaiju
2145,Glomerales,1000000,0.1647570678921979,Kaiju
2146,Coriobacteriales,1000000,0.4298866957306396,Kaiju
2147,Lithodesmiales,1000000,0.2146149414337224,Kaiju
2149,Orbales,1000000,0.0738393510970375,Kaiju
2150,Longamoebia,1000000,0.436267369977398,Kaiju
2151,Tissierellales,1000000,0.3221370971440713,Kaiju
2152,Synchytriales,1000000,0.4914936562772365,Kaiju
2153,Cavosteliida,1000000,0.2223196356783702,Kaiju
2154,Thermoplasmatales,1000000,0.249964088199197,Kaiju
2155,Thermotogales,1000000,0.2036027544819889,Kaiju
2156,Fucales,1000000,0.4,Kaiju
2157,Dasycladales,1000000,0.4,Kaiju
2158,Kickxellales,1000000,0.465657314657332,Kaiju
2159,Polyporales,1000000,0.4851810319570799,Kaiju
2161,Batrachospermales,1000000,0.692820323027551,Kaiju
2162,Corallinales,1000000,0.7071067811865476,Kaiju
2163,Gracilariales,1000000,0.4494665749754947,Kaiju
2164,Aquificales,1000000,0.286204588459511,Kaiju
2165,Spizellomycetales,1000000,0.3232256983456079,Kaiju
2166,Eugregarinorida,1000000,0.4707511531578505,Kaiju
2167,Opalinata,1000000,0.4459849843997147,Kaiju
2168,Harpellales,1000000,0.2282177322938192,Kaiju
2169,Thermoanaerobacterales,1000000,0.3840081732097726,Kaiju
2170,Glycomycetales,1000000,0.2032789070454354,Kaiju
2171,Candidatus Poseidoniales,1000000,0.34881407373398,Kaiju
2172,Capnodiales,1000000,0.1732050807568877,Kaiju
2173,Malasseziales,1000000,0.3090082702956526,Kaiju
2174,Thaumatomonadida,1000000,0.2828427124746191,Kaiju
2175,Chrysiogenales,1000000,0.3854010257086557,Kaiju
2177,Desulfurellales,1000000,0.4762804847871009,Kaiju
2180,Botryosphaeriales,1000000,0.3849001794597505,Kaiju
2181,Acanthopleuribacterales,1000000,0.1590049367122598,Kaiju
2182,Methanophagales,1000000,0.2309401076758503,Kaiju
2183,Nitriliruptorales,1000000,0.1075637193489752,Kaiju
2184,Basidiobolales,1000000,0.3510981290092154,Kaiju
2185,Natrialbales,1000000,0.373784196356531,Kaiju
2186,Tepidisphaerales,1000000,0.1571348402636772,Kaiju
2187,Acidaminococcales,1000000,0.4237736671656071,Kaiju
2188,Chitinispirillales,1000000,0.8660254037844387,Kaiju
2189,Umbelopsidales,1000000,0.211143597240581,Kaiju
2190,Sessilida,1000000,0.7071067811865475,Kaiju
2191,Silvanigrellales,1000000,0.2614562582918985,Kaiju
2193,Olpidiales,1000000,0.6666666666666666,Kaiju
2194,Sporichthyales,1000000,0.5161781759209239,Kaiju
2195,Candidatus Acidulodesulfobacterales,1000000,0.5592469952052407,Kaiju
2196,Acanthocystida,1000000,0.5590169943749475,Kaiju
2197,Nephroselmidales,1000000,0.2961494610647111,Kaiju
2198,Mycosphaerellales,1000000,0.2161314478926334,Kaiju
2199,Nephromycida,1000000,0.52704627669473,Kaiju
2200,Trueperales,1000000,0.2435510821770859,Kaiju
2201,Thermosediminibacterales,1000000,0.425523159002817,Kaiju
2202,Thermodesulfovibrionales,1000000,0.5336321894427541,Kaiju
2203,Candidatus Uabimicrobiales,1000000,0.2102968517807305,Kaiju
2204,Candidatus Sulfidibacteriales,1000000,0.5023358549160464,Kaiju
2205,Plasmodiophorida,1000000,0.1613153565718017,Kaiju
2206,Eucoccidiorida,1000000,0.310102655212298,Kaiju
2207,Pucciniales,1000000,0.2671581119676576,Kaiju
2208,Chroococcidiopsidales,1000000,0.2478642228476387,Kaiju
2209,Methanobacteriales,1000000,0.2614562582918985,Kaiju
2210,Halobacteriales,1000000,0.2614562582918986,Kaiju
2211,Endogonales,1000000,0.3637652289278589,Kaiju
2212,Perkinsida,1000000,0.3308618474858524,Kaiju
2213,Onygenales,1000000,0.6123724356957946,Kaiju
2214,Jakobida,1000000,0.2484519974999766,Kaiju
2215,Aggregatilineales,1000000,0.4707511531578504,Kaiju
2216,Porphyridiales,1000000,0.2708169801446982,Kaiju
2217,Gymnodiniales,1000000,0.4921529567847503,Kaiju
2218,Erysiphales,1000000,0.4648111258522642,Kaiju
2219,Pezizales,1000000,0.2874309805554531,Kaiju
2220,Exobasidiales,1000000,0.5303300858899105,Kaiju
2221,Gigartinales,1000000,0.2931509849889644,Kaiju
2223,Chaetothyriales,1000000,0.2825157781104047,Kaiju
2224,Pedinellales,1000000,0.1244823994329922,Kaiju
2225,Trichomonadida,1000000,0.3423265984407288,Kaiju
2227,Gonyaulacales,1000000,0.4921529567847503,Kaiju
2228,Halanaerobiales,1000000,0.2606791152126178,Kaiju
2229,Euglenales,1000000,0.3840081732097725,Kaiju
2230,Filobasidiales,1000000,0.4082482904638631,Kaiju
2231,Microstromatales,1000000,0.4750730937913075,Kaiju
2232,Thalassiophysales,1000000,0.5004723666617973,Kaiju
2233,Cyclophorales,1000000,0.686978002202548,Kaiju
2234,Sporidiobolales,1000000,0.3431159160632974,Kaiju
2235,Nautiliales,1000000,0.3440104580768907,Kaiju
2236,Rhopalodiales,1000000,0.3488140737339799,Kaiju
2237,Victivallales,1000000,0.4750730937913075,Kaiju
2238,Coniochaetales,1000000,0.2828427124746191,Kaiju
2239,Sebacinales,1000000,0.3061862178478973,Kaiju
2240,Corticiales,1000000,0.4714045207910316,Kaiju
2241,Rhizochromulinales,1000000,0.4707511531578505,Kaiju
2242,Magnaporthales,1000000,0.4,Kaiju
2243,Nitrososphaerales,1000000,0.5926547641093317,Kaiju
2244,Venturiales,1000000,0.4707511531578505,Kaiju
2245,Jiangellales,1000000,0.3118047822311617,Kaiju
2246,Desulfurobacteriales,1000000,0.5704500180914152,Kaiju
2247,Nakamurellales,1000000,0.3302605367897667,Kaiju
2248,Endomicrobiales,1000000,0.57282196186948,Kaiju
2250,Mastigamoebida,1000000,0.2608202654786505,Kaiju
2251,Aulographales,1000000,0.1767766952966369,Kaiju
2252,Cladosporiales,1000000,0.5000000000000001,Kaiju
2253,Motilibacterales,1000000,0.325892233115741,Kaiju
2254,Methanotrichales,1000000,0.373784196356531,Kaiju
2255,Melosirales,1000000,0.3431159160632974,Kaiju
2256,Lecanorales,1000000,0.5000000000000001,Kaiju
2257,Mixiales,1000000,0.6123724356957945,Kaiju
2258,Florenciellales,1000000,0.25,Kaiju
2259,Jatrophihabitantales,1000000,0.465657314657332,Kaiju
2260,Syntrophorhabdales,1000000,0.3401506715249038,Kaiju
2261,Vaucheriales,1000000,0.7468943965979538,Kaiju
2262,Dacrymycetales,1000000,0.6666666666666669,Kaiju
2263,Ulotrichales,1000000,0.6319062870042959,Kaiju
2265,Tilletiales,1000000,0.7071067811865476,Kaiju
2267,Thermomicrobiales,1000000,0.3431159160632973,Kaiju
2270,Methanocellales,1000000,0.4948716593053935,Kaiju
2271,Jaapiales,1000000,0.6666666666666669,Kaiju
2272,Parmales,1000000,0.3821320168640694,Kaiju
2273,Chthonomonadales,1000000,0.3849001794597505,Kaiju
2274,Chitinivibrionales,1000000,0.5926547641093317,Kaiju
2275,Kallotenuales,1000000,0.3741657386773941,Kaiju
2276,Eggerthellales,1000000,0.4844521416518049,Kaiju
2277,Blastocatellales,1000000,0.5590169943749473,Kaiju
2278,Trichosporonales,1000000,0.3849001794597505,Kaiju
2280,Chloroflexales,1000000,0.2884165199517076,Kaiju
2281,Glomerellales,1000000,0.3893205484023766,Kaiju
2282,Caulochytriales,1000000,0.52704627669473,Kaiju
2283,Nemaliales,1000000,0.4255231590028169,Kaiju
2284,Blastocladiales,1000000,0.1749635530559412,Kaiju
2285,Dothideales,1000000,0.4677071733467427,Kaiju
2286,Bicosoecida,1000000,0.5270462766947299,Kaiju
2289,Sphaerobacterales,1000000,0.6236095644623236,Kaiju
2290,Balbianiales,1000000,0.4714045207910316,Kaiju
2292,Orbiliales,1000000,0.4921529567847503,Kaiju
2293,Gloeobacterales,1000000,0.4269562819149832,Kaiju
2295,Telonemida,1000000,0.430056949242582,Kaiju
2296,Tritrichomonadida,1000000,0.5289946984105814,Kaiju
2299,Thermoproteales,1000000,0.4330127018922193,Kaiju
2300,Diplomonadida,1000000,0.6546536707079772,Kaiju
2301,Neolectales,1000000,0.5471012044321932,Kaiju
2302,Chaetopeltidales,1000000,0.2828427124746191,Kaiju
2303,Euglyphida,1000000,0.5454545454545455,Kaiju
2304,Surirellales,1000000,0.372677996249965,Kaiju
2305,Albuginales,1000000,0.1467824607954518,Kaiju
2306,Trechisporales,1000000,0.2020305089104421,Kaiju
2307,Methylacidiphilales,1000000,0.4648111258522642,Kaiju
2308,Compsopogonales,1000000,0.2484519974999766,Kaiju
2311,Longimicrobiales,1000000,0.4074501503251656,Kaiju
2312,Thermoanaerobaculales,1000000,0.4714045207910316,Kaiju
2314,Terrimicrobiales,1000000,0.4,Kaiju
2315,Entomoplasmatales,1000000,1.0865337342004413,Kaiju
2316,Paraliales,1000000,0.1190701211967753,Kaiju
2317,Kosmotogales,1000000,0.372677996249965,Kaiju
2318,Myriangiales,1000000,0.3355481971231445,Kaiju
2319,Paraglomerales,1000000,0.2630668208823282,Kaiju
2320,Armatimonadales,1000000,0.4937179676991846,Kaiju
2321,Acidothermales,1000000,0.3333333333333333,Kaiju
2322,Candidatus Mcinerneyibacteriales,1000000,0.7071067811865475,Kaiju
2324,Rhodymeniales,1000000,0.5000000000000001,Kaiju
2325,Cercomonadida,1000000,0.4948716593053935,Kaiju
2326,Candidatus Altiarchaeales,1000000,0.2988071523335984,Kaiju
2327,Gloeomargaritales,1000000,0.5590169943749475,Kaiju
2328,Auriculariales,1000000,0.3726779962499649,Kaiju
2329,Chaetophorales,1000000,0.6123724356957945,Kaiju
2331,Hildenbrandiales,1000000,0.3726779962499649,Kaiju
2332,Pneumocystidales,1000000,0.5590169943749475,Kaiju
2333,Entylomatales,1000000,0.4330127018922193,Kaiju
2334,Myzocytiopsidales,1000000,0.4714045207910316,Kaiju
2335,Urostylida,1000000,0.2857142857142857,Kaiju
2336,Egibacterales,1000000,0.3849001794597506,Kaiju
2337,Candidatus Gastranaerophilales,1000000,0.5592469952052407,Kaiju
2338,Picocystales,1000000,0.4750730937913075,Kaiju
2340,Methanococcales,1000000,0.5000000000000001,Kaiju
2341,Sulfolobales,1000000,0.692820323027551,Kaiju
2344,Patellariales,1000000,0.7071067811865475,Kaiju
2345,Glaucocystales,1000000,0.692820323027551,Kaiju
2347,Phallales,1000000,0.3726779962499649,Kaiju
2354,Chaetosphaeriales,1000000,0.4330127018922193,Kaiju
2361,Gloeophyllales,1000000,0.692820323027551,Kaiju
2362,Mytilinidiales,1000000,0.4,Kaiju
