,1K,10K,100K,1M,10M
Alteromonas facilis,0.001,0.00019999999999999998,0.00017800000000000002,0.00019339999999999998,0.00019485
Tautonia sociabilis,0.001,,1e-05,4.2000000000000004e-06,5.025e-06
Profundibacter amoris,0.001,0.0001,1.6000000000000003e-05,1.8e-05,1.7e-05
Dokdonia sp. Dokd-P16,0.00125,0.00047999999999999996,0.00048200000000000006,0.0005212,0.0005098
Flavobacterium sediminis,0.001,,1.2500000000000002e-05,1.64e-05,1.6000000000000003e-05
Flavobacterium sp. JXAS1,0.001,,1e-05,3.7999999999999996e-06,2.1499999999999997e-06
Alteromonas sp. RKMC-009,0.001,0.0002,3.2000000000000005e-05,4.2000000000000004e-05,4.0300000000000004e-05
Dokdonia sinensis,0.001,0.00024000000000000003,0.000138,0.00013460000000000002,0.00013900000000000002
Loktanella sp. IMCC34160,0.001,0.00015000000000000001,7.4e-05,6.12e-05,5.875e-05
Aequoribacter fuscus,0.001,0.00058,0.000522,0.0005298000000000001,0.000537575
Planctomycetes bacterium CA13,0.001,0.0001,6.8e-05,7.32e-05,7.662499999999999e-05
Marimonas lutisalis,0.001,0.00019999999999999998,3.5999999999999994e-05,2.48e-05,2.6624999999999997e-05
Primorskyibacter sp. XY-301,0.001,0.0001,3.2000000000000005e-05,3.2200000000000003e-05,2.915e-05
Shewanella sp. MEBiC00475,0.001,,1e-05,1.6e-06,1.55e-06
Aestuariibacter sp. GS-14,0.001,,3.4e-05,4.58e-05,4.6825e-05
Haslea nusantara,0.0013333333333333333,0.00064,0.000564,0.0006366,0.0006282750000000001
Roseiconus nitratireducens,0.001,0.0001,6.000000000000001e-05,5.04e-05,5.4825e-05
Limnobacter sp. 130,0.001,0.0001,6.4e-05,6.34e-05,5.6424999999999996e-05
Kriegella sp. EG-1,0.001,0.0001,1.6000000000000003e-05,2.34e-05,2.2349999999999998e-05
Marinobacterium sp. LSUCC0821,0.001,0.0001,0.00010200000000000001,9.520000000000001e-05,9.245e-05
Oceanobacillus sp. HTM 045,0.001,0.0002,2.5e-05,1.7e-05,1.8175e-05
Maribellus comscasis,0.001,0.0001,,1.08e-05,9.55e-06
Alteromonas profundi,0.001,0.000175,0.000256,0.00023119999999999998,0.00023345
Draconibacterium halophilum,0.001,,2e-05,1.1999999999999999e-05,1.0375e-05
Teredinibacter haidensis,0.001,0.0001,2.4e-05,2.02e-05,2.0725000000000002e-05
Sulfitobacter sp. HGT1,0.001,0.00015000000000000001,0.00020800000000000001,0.0001848,0.00018152499999999998
Flavobacterium sp. M31R6,0.001,,,2e-06,1.725e-06
Kordia aestuariivivens,0.001,0.00015000000000000001,0.00011200000000000001,0.00010300000000000001,9.97e-05
Spongiibacter sp. KMU-158,0.001,,2.3333333333333336e-05,1.9e-05,1.975e-05
Pseudoalteromonas ostreae,0.001,0.00015000000000000001,3.4e-05,2.72e-05,2.7075e-05
Glaciecola sp. MH2013,0.0016666666666666668,0.00052,0.00053,0.0004963999999999999,0.000500875
Pseudoruegeria sp. ZH2-Y79,0.001,,,2.5999999999999997e-06,2.9499999999999997e-06
Winogradskyella sp. E313,0.001,0.00015000000000000001,0.0001,9.12e-05,9.4425e-05
Oceanisphaera sp. DM8,0.001,,1e-05,4.5e-06,3.325e-06
Rhodoferax sp. PAMC 29310,0.001,0.0001,2.2e-05,1.38e-05,1.6725e-05
Undibacterium fentianense,0.001,,,1e-06,7e-07
Qipengyuania sp. 1XM2-8,0.00125,0.00136,0.001256,0.0012866,0.001282325
Portibacter sp. 10MBP4-2-1,0.001,0.00013333333333333334,7.4e-05,6.16e-05,6.2275e-05
Colwellia polaris,0.0015,0.00030000000000000003,0.000218,0.0002294,0.000225125
Pseudoteredinibacter isoporae,0.002,0.0001,3.4e-05,2.86e-05,3.0475000000000002e-05
Winogradskyella ludwigii,0.002,0.0001,4e-05,3.04e-05,3.2925e-05
Desulfuromonas sp.,0.001,0.00027499999999999996,0.00014399999999999998,0.0001538,0.00016102500000000002
Porphyra umbilicalis,0.001,,1e-05,4.2e-06,3.575e-06
Pseudomonas viridiflava,0.001,,2e-05,1.1e-05,9.475e-06
Bathycoccus prasinos,0.001,0.00041999999999999996,0.00044,0.0004868,0.00048527500000000007
Jonesia denitrificans,0.001,,,,1.75e-07
Ferrimonas balearica,0.001,0.0001,1.3333333333333335e-05,1.62e-05,1.5949999999999998e-05
Nitrosomonas aestuarii,0.001,,1.6666666666666667e-05,8.8e-06,7.899999999999999e-06
Octadecabacter arcticus,0.001,0.000175,9.400000000000001e-05,0.0001026,0.00010385
Glaciecola punicea,0.001,0.00038,0.000428,0.00045979999999999995,0.00043027500000000004
Tenacibaculum maritimum,0.001,0.00015000000000000001,6.6e-05,5.5599999999999996e-05,5.575e-05
Galdieria sulphuraria,0.001,,1e-05,4.2000000000000004e-06,4.75e-06
Roseibium hamelinense,0.001,,1.5000000000000002e-05,8e-06,6.775e-06
Fragilariopsis cylindrus,0.001,0.0002333333333333333,0.00027400000000000005,0.0002788,0.000283275
Haslea sp.,0.001,0.0001,4.4000000000000006e-05,4.54e-05,5.2575000000000004e-05
Fomitiporia mediterranea,0.001,,,1e-06,3e-07
marine gamma proteobacterium HTCC2148,0.001,0.00028000000000000003,0.000218,0.0002232,0.0002242
marine gamma proteobacterium HTCC2080,0.001,0.00046,0.0006479999999999999,0.0005912,0.00058055
Hahella ganghwensis,0.001,0.0001,1.7500000000000002e-05,1.76e-05,1.795e-05
Yeosuana aromativorans,0.001,0.00015000000000000001,6.6e-05,5.9199999999999996e-05,6.505000000000001e-05
Pontixanthobacter luteolus,0.0015,0.00024000000000000003,0.000256,0.00022300000000000003,0.0002309
gamma proteobacterium HTCC2207,0.001,0.000125,0.00012599999999999997,0.00010180000000000001,9.82e-05
Roseobacter sp. AzwK-3b,0.001,0.0001,5.75e-05,4.3599999999999996e-05,4.6425000000000004e-05
Rheinheimera perlucida,0.001,0.0001,2e-05,2.2e-05,1.9549999999999997e-05
Algoriphagus machipongonensis,0.001,0.0001,3.9999999999999996e-05,3.5999999999999994e-05,3.3525e-05
Roseobacter sp. CCS2,0.001,0.000175,0.00015199999999999998,0.00015279999999999997,0.000161075
Jannaschia donghaensis,0.001,0.0001,6.400000000000001e-05,5.9199999999999996e-05,6.155e-05
Granulosicoccus antarcticus,0.001,0.00015000000000000001,8.2e-05,8.420000000000001e-05,8.622500000000001e-05
Ekhidna lutea,0.001,0.00015000000000000001,8.6e-05,8.520000000000001e-05,7.960000000000001e-05
Vibrio gallaecicus,0.001,,,2.4e-06,1.925e-06
Psychrosphaera haliotis,0.001,0.00068,0.000872,0.0008369999999999999,0.0008354
Lacinutrix himadriensis,0.001,0.0002,2e-05,2.2799999999999995e-05,1.8675e-05
Pseudogulbenkiania sp. NH8B,0.001,,,1e-06,4.5000000000000003e-07
Winogradskyella sp. PC-19,0.001,0.0001,6.6e-05,5.4600000000000006e-05,5.26e-05
Cognatishimia maritima,0.001,,1.5000000000000002e-05,1.36e-05,1.4925e-05
Pseudoalteromonas xiamenensis,0.001,,2e-05,7.2000000000000005e-06,7.4e-06
Aureitalea marina,0.001,0.0001,3.7999999999999995e-05,3.62e-05,3.685e-05
Desulfosarcina widdelii,0.001,0.00015000000000000001,8.200000000000001e-05,6.440000000000001e-05,6.795e-05
Polaribacter reichenbachii,0.001,0.0002,0.00022800000000000004,0.00022459999999999998,0.00023205000000000003
Muricauda antarctica,0.001,,,2.9999999999999997e-06,2.35e-06
Halpernia frigidisoli,0.001,,1e-05,2.9999999999999997e-06,2.525e-06
Polaribacter porphyrae,0.001,0.00045000000000000004,0.000344,0.000354,0.00036314999999999996
Haslea silbo,0.001,0.00066,0.000604,0.0005480000000000001,0.0005604499999999999
Pseudomaricurvus alcaniphilus,0.001,,6.000000000000001e-05,4.5799999999999995e-05,5.285e-05
Kordia antarctica,0.001,,4.6e-05,5.4600000000000006e-05,5.965e-05
Thalassotalea piscium,0.001,0.0002333333333333333,7e-05,7.800000000000001e-05,7.955e-05
Geobacter sp. DSM 9736,0.001,,,2e-06,1.725e-06
uncultured Aureispira sp.,0.001,,3.2e-05,4.460000000000001e-05,3.805e-05
Reinekea forsetii,0.001,0.0002,0.0001,0.00011519999999999998,0.00011827499999999999
Pseudoalteromonas sp. H71,0.001,0.0005199999999999998,0.00035999999999999997,0.00039040000000000006,0.00038302500000000005
Bacteriovorax sp. BSW11_IV,0.001,,1.2500000000000002e-05,1.26e-05,1.155e-05
Lewinella maritima,0.001,0.0001,6.400000000000001e-05,6.48e-05,6.0400000000000004e-05
Sulfitobacter sp. SK012,0.001,0.00022500000000000002,9.600000000000002e-05,0.0001058,0.00011462500000000001
Sediminicola sp. YIK13,0.001,0.0001,4.2000000000000004e-05,4.4e-05,4.525e-05
Candidatus Accumulibacter sp. SK-12,0.001,,,2.4999999999999998e-06,2.55e-06
Boseongicola aestuarii,0.001,0.00054,0.00041999999999999996,0.00045900000000000004,0.000462525
Psychroserpens jangbogonensis,0.001,,7.599999999999999e-05,7.8e-05,7.4475e-05
Salegentibacter sp. R32,0.001,,1.6666666666666667e-05,6.400000000000001e-06,8.225e-06
Pontixanthobacter aestiaquae,0.001,0.000175,4.7999999999999994e-05,6.58e-05,6.29e-05
Thiogranum longum,0.001,0.00015000000000000001,0.00014199999999999998,0.00014439999999999999,0.000147775
Rhodovulum sp. P5,0.001,,2e-05,1.86e-05,1.4174999999999999e-05
Dokdonia sp. Hel1_53,0.001,0.00033999999999999997,0.00032199999999999997,0.00032460000000000003,0.000326125
Falsihalocynthiibacter arcticus,0.001,0.00015000000000000001,2.4000000000000004e-05,2.6199999999999996e-05,2.54e-05
Lampropedia cohaerens,0.001,,1.3333333333333335e-05,6.2e-06,5.225000000000001e-06
Pirellula sp. SH-Sr6A,0.001,,3.4e-05,1.7999999999999997e-05,1.7975000000000003e-05
Pontivivens insulae,0.001,0.0001,3.6e-05,2.82e-05,2.9075e-05
Octadecabacter ascidiaceicola,0.001,0.0001,4.6e-05,5.08e-05,5.0775e-05
OM182 bacterium BACL3 MAG-120920-bin41,0.001,0.0001,3.6e-05,2.8199999999999998e-05,3.0975e-05
Rhodobacteraceae bacterium SB2,0.001,0.00030000000000000003,0.00024199999999999997,0.00023080000000000003,0.00023105
Desulfobacterales bacterium SG8_35,0.001,0.0001,2.4e-05,2.0399999999999998e-05,2.02e-05
Paraglaciecola hydrolytica,0.001,0.00034,0.00047400000000000003,0.00047760000000000006,0.000469925
Pseudomonadales bacterium RIFCSPHIGHO2_02_FULL_60_43,0.001,,,2.9999999999999997e-06,2.225e-06
Fulvivirga lutimaris,0.001,0.0001,0.000166,0.000135,0.0001402
Thalassolituus sp. HI0120,0.001,0.00017999999999999998,0.000168,0.00017500000000000003,0.00017395000000000003
Bacteroidetes bacterium ADurb.BinA261,0.001,,,1e-06,3.75e-07
Salinibius halmophilus,0.001,0.0001,2.9999999999999997e-05,3.0200000000000002e-05,3.24e-05
Nocardioidaceae bacterium,0.001,0.0001,3e-05,3.3e-05,2.9575e-05
Arcobacter sp.,0.001,0.0001,2.75e-05,2e-05,1.7474999999999998e-05
Nitzschia traheaformis,0.001,0.0001,9.599999999999999e-05,0.00011560000000000002,0.00010635000000000001
Sphingomonas turrisvirgatae,0.001,,,2.7500000000000004e-06,1.8249999999999999e-06
Sphingopyxis sp.,0.001,0.00025,0.000192,0.0001894,0.00018875
Lutibacter sp.,0.001,,6.4e-05,6.62e-05,6.035e-05
Posidoniimonas corsicana,0.001,0.0001,2e-05,2e-05,1.8775e-05
Oceanospirillales bacterium LUC14_002_19_P2,0.001,0.0002,,3.6000000000000003e-06,3.375e-06
Rhodobacterales bacterium,0.001,0.00017500000000000003,8.8e-05,8.58e-05,8.322499999999999e-05
Ilumatobacter sp.,0.001,0.00015000000000000001,7.2e-05,7.659999999999999e-05,7.332500000000001e-05
Bradyrhizobium sp. 35-63-5,0.001,,,1e-06,7.75e-07
Gemmatimonadetes bacterium 21-71-4,0.001,,,1.6e-06,1.3500000000000002e-06
Acidobacteria bacterium,0.001,0.00028000000000000003,0.0005160000000000001,0.0004946,0.00048827500000000004
Owenweeksia sp. TMED14,0.001,,1.5e-05,1.04e-05,1.14e-05
Candidatus Endolissoclinum sp. TMED37,0.001,0.00013333333333333334,0.00010199999999999999,9.419999999999999e-05,9.885e-05
Crocinitomicaceae bacterium TMED45,0.001,0.0002,0.000136,0.000142,0.00014832500000000001
Gammaproteobacteria bacterium TMED95,0.001,0.00042000000000000007,0.000272,0.00025739999999999997,0.00026297500000000004
Planctomycetaceae bacterium TMED138,0.001,0.00013333333333333334,3.6e-05,3.2200000000000003e-05,3.5075e-05
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-1,0.001,0.0001,2.3333333333333336e-05,1.0599999999999998e-05,1.0575e-05
Rickettsiaceae bacterium,0.001,0.0001,2e-05,1.74e-05,1.88e-05
Pseudooceanicola lipolyticus,0.001,,2.6000000000000002e-05,1.5799999999999998e-05,1.4400000000000001e-05
Ketobacter sp.,0.001,0.0001,2.6000000000000002e-05,2.9199999999999998e-05,2.8625e-05
Cyclobacteriaceae bacterium,0.001,0.0001,4.6e-05,3.9e-05,4.0300000000000004e-05
Halamphora calidilacuna,0.001,0.0002,3.6e-05,3.48e-05,3.4349999999999995e-05
Meridianimaribacter sp. CL38,0.001,0.0002,1.5000000000000002e-05,7.3999999999999995e-06,7.925e-06
Tenacibaculum sp. KUL152,0.001,,2.2e-05,3.34e-05,3.0200000000000002e-05
Pseudorhodobacter sp. E13,0.001,0.000125,5.4e-05,6.5e-05,6.66e-05
Maribacter sp. ACAM166,0.001,0.0001,6.000000000000001e-05,4.56e-05,4.6975000000000003e-05
Salipiger sp. IMCC34102,0.001,0.0001,7.400000000000001e-05,7.520000000000001e-05,7.4125e-05
Flavobacterium sp. P3160,0.001,,1e-05,1.2e-06,1.175e-06
Stieleria neptunia,0.001,0.00015000000000000001,3.5999999999999994e-05,3.52e-05,3.4225e-05
Rhodopirellula solitaria,0.001,0.0001,1.666666666666667e-05,1.5199999999999998e-05,1.6425e-05
Rubripirellula tenax,0.001,0.0001,6.000000000000001e-05,5.14e-05,5.15e-05
Gammaproteobacteria bacterium LSUCC0057,0.001,0.0001,4.4000000000000006e-05,4.5e-05,4.5175e-05
Candidatus Pelagibacter giovannonii,0.001,0.0001,6.2e-05,5.6800000000000005e-05,5.995e-05
Erythrobacter insulae,0.001,0.000125,4.2000000000000004e-05,4.9e-05,4.6375e-05
Formosa maritima,0.001,0.0001,5.8e-05,4.5799999999999995e-05,4.9e-05
Homoserinibacter sp. GY 40078,0.001,,1e-05,1e-06,1.6499999999999999e-06
Pseudohalioglobus sp. NY5,0.001,0.00016000000000000004,0.00015199999999999998,0.00015020000000000002,0.00015675
Winogradskyella endarachnes,0.001,,3.4e-05,2.8399999999999996e-05,2.93e-05
Paraglaciecola sp. L3A3,0.001,0.0003,0.000152,0.0001752,0.000171475
Pseudoalteromonas sp. M8,0.001,,1e-05,2e-06,1.55e-06
Pontixanthobacter rizhaonensis,0.001,0.0001,8.8e-05,8.94e-05,9.132500000000001e-05
Algoriphagus sp. Y33,0.001,0.0001,1.25e-05,1.38e-05,1.2600000000000001e-05
Psychrobacter sp. Pi2-1,0.001,0.0001,1.6666666666666667e-05,1.4599999999999999e-05,1.805e-05
Reticulibacter mediterranei,0.001,,1e-05,3.5e-06,2.15e-06
Marivirga sp. S37H4,0.001,0.0002,2.6000000000000002e-05,2.6399999999999998e-05,2.31e-05
Szabonella alba,0.001,,1.5000000000000002e-05,2.9e-05,2.7975e-05
Roseitranquillus sediminis,0.001,,2.5000000000000005e-05,9.4e-06,1.1025e-05
Polaribacter sp. DS7-9,0.001,0.00013333333333333334,7.4e-05,8.979999999999999e-05,8.6625e-05
Crocinitomix sp. GM2_3_6_6,0.001,0.0001,3.5000000000000004e-05,2.22e-05,2.5875e-05
Qipengyuania sp. 1NDH17,0.001,0.00019999999999999998,0.00014,0.0001678,0.00016397500000000001
Qipengyuania sp. 6B39,0.001,,3.4e-05,3.5e-05,2.9375000000000003e-05
Acuticoccus sp. M5D2P5,0.001,,1.3333333333333335e-05,5.4e-06,5.400000000000001e-06
Erythrobacter sp. SN021,0.001,0.0001,1.3333333333333335e-05,6.999999999999999e-06,7.225e-06
Pleurosigma sp. mgcode 4,0.001,0.00013333333333333334,5.2000000000000004e-05,5.72e-05,5.9375e-05
uncultured bacterium,0.0015,0.0007,0.00057,0.0005482000000000001,0.000550125
Roseobacter sp. GAI101,0.002,0.0009400000000000001,0.0008699999999999999,0.0008986,0.000906675
Candidatus Pelagibacter sp. IMCC9063,0.002,0.00031999999999999997,0.00028,0.0002516,0.0002511
Bermanella sp. 47_1433_sub80_T6,0.002,0.0008799999999999999,0.001028,0.0009728,0.0009933499999999998
Flavobacteriaceae bacterium TMED179,0.002,0.0001,0.000116,0.0001038,0.00010515000000000001
Crocinitomicaceae bacterium TMED209,0.002,0.00042000000000000007,0.000424,0.0003772,0.00038927499999999996
Xanthomonadales bacterium,0.002,0.00052,0.000428,0.00043879999999999993,0.000439875
Archangium gephyra,0.001,,,3.4e-06,2.9750000000000003e-06
Psychrobacter immobilis,0.001,0.0001,3.7999999999999995e-05,4.78e-05,4.4475e-05
Leptolyngbya foveolarum,0.001,,2.6000000000000002e-05,2.7e-05,2.6124999999999998e-05
Polaribacter filamentus,0.001,0.00014000000000000001,0.00012800000000000002,0.0001148,0.0001078
Shewanella frigidimarina,0.001,,2.25e-05,7.400000000000001e-06,6.525e-06
Ostreococcus tauri,0.001,0.00016666666666666666,0.00011800000000000001,0.0001096,0.00010922499999999999
Lewinella persica,0.001,0.00018,0.00028,0.0002666,0.000279275
Simplicispira metamorpha,0.001,0.0001,2e-05,4.4e-06,5.7e-06
Pythium insidiosum,0.001,0.0001,1.6666666666666667e-05,6.4e-06,7.425e-06
Paraflabellula hoguae,0.001,,,,1e-07
Navicula veneta,0.001,0.0004,0.00029,0.000292,0.00028735
Enterobacter hormaechei,0.001,0.0001,1.3333333333333335e-05,6.999999999999999e-06,6.45e-06
Pseudoalteromonas prydzensis,0.001,0.00022,0.00032,0.0003001999999999999,0.000293725
Pseudo-nitzschia multistriata,0.001,0.00022,0.000214,0.0001938,0.0001945
Roseibium aggregatum,0.001,0.0002,2.5e-05,2.32e-05,2.3400000000000003e-05
Loktanella salsilacus,0.001,0.00017999999999999998,0.000218,0.0002518,0.00024772499999999996
Aestuariibacter salexigens,0.001,0.0001,0.00014,0.0001104,0.00011062499999999999
Pseudomonas sp. phDV1,0.001,,1e-05,1e-06,3.7499999999999996e-07
Skeletonema marinoi,0.001,,3.0000000000000004e-05,2.52e-05,2.195e-05
Hoeflea marina,0.001,,1.3333333333333335e-05,7.8e-06,8.225e-06
Nereida ignava,0.001,,6.6e-05,6.979999999999999e-05,6.9625e-05
Nitzschia supralitorea,0.001,0.0001,3.2000000000000005e-05,2.9199999999999998e-05,2.9675e-05
Flavobacterium indicum,0.001,,2e-05,8.4e-06,9.675e-06
Erythrobacter dokdonensis,0.001,,1.3333333333333335e-05,7.6e-06,9.925e-06
Loktanella atrilutea,0.001,0.000275,9.8e-05,0.000108,0.00011845
Cohnella panacarvi,0.001,,1e-05,3e-06,8e-07
Leptobacterium flavescens,0.001,,3.2000000000000005e-05,3.72e-05,3.4325e-05
Thalassomonas actiniarum,0.001,0.0001,3.2000000000000005e-05,3.96e-05,4.0675e-05
Psammodictyon constrictum,0.001,0.00016666666666666666,0.000116,0.0001194,0.000123175
Polaribacter gangjinensis,0.001,0.00032,0.000346,0.00036480000000000003,0.000351975
Symbiodinium sp. CCMP2592,0.001,,1.3333333333333335e-05,9.8e-06,9e-06
Bizionia echini,0.001,,3.7500000000000003e-05,3.2399999999999995e-05,3.3375e-05
Nitrosopumilus zosterae,0.001,,2e-05,5.599999999999999e-06,4.625000000000001e-06
Lutibacter oricola,0.001,,1.8e-05,2.3999999999999997e-05,2.58e-05
Parerythrobacter jejuensis,0.001,0.00015000000000000001,0.000154,0.000149,0.00014572499999999998
Sphingomonas formosensis,0.001,,1e-05,1.2499999999999999e-06,3e-06
Symbiodinium natans,0.001,,1.2e-05,8.2e-06,9.725000000000001e-06
Nocardioides psychrotolerans,0.001,,,1e-06,1.95e-06
Xanthomarina gelatinilytica,0.001,0.0001,3.4e-05,3.8199999999999993e-05,3.6875e-05
Altibacter lentus,0.001,0.0002,3.2000000000000005e-05,3.8e-05,3.7e-05
Candidatus Pseudothioglobus singularis,0.001,0.0001,3.4e-05,4.74e-05,4.485e-05
Lacinutrix jangbogonensis,0.001,0.00015000000000000001,7.2e-05,6.899999999999998e-05,7.2475e-05
Hoeflea olei,0.001,,1.7500000000000002e-05,6.999999999999999e-06,6.5750000000000006e-06
Woeseia oceani,0.001,0.00014000000000000001,7.4e-05,0.0001,0.00010304999999999998
Bowmanella sp. JS7-9,0.001,0.0001,3.75e-05,4.84e-05,4.2199999999999996e-05
Hydrococcus rivularis,0.001,,,2e-06,6e-07
Caenibacillus caldisaponilyticus,0.001,,1e-05,1e-06,3e-07
Limnohabitans sp. 63ED37-2,0.001,,1e-05,4.8e-06,4.925e-06
Lentimicrobium saccharophilum,0.001,,1e-05,5.999999999999999e-06,5.275e-06
Flavobacterium orientale,0.001,0.0001,1e-05,1.1e-05,1.105e-05
Thalassotalea crassostreae,0.001,0.0001,2.25e-05,2.4599999999999995e-05,2.745e-05
Methyloceanibacter methanicus,0.001,0.00015000000000000001,0.000172,0.0001626,0.0001609
Polaribacter pacificus,0.001,0.00019999999999999998,0.000148,0.0001672,0.00016495
Cycloclasticus sp. Phe_18,0.001,0.0001,2e-05,4.8e-06,5.199999999999999e-06
Acidobacteria bacterium RIFCSPLOWO2_02_FULL_65_29,0.001,,2e-05,1.3999999999999997e-06,1.85e-06
Phaeobacter porticola,0.001,,2e-05,2.12e-05,2.08e-05
Termitomyces sp. T112,0.001,,,3.5999999999999994e-06,1.8749999999999998e-06
Bacteroidetes bacterium ADurb.Bin397,0.001,,1.666666666666667e-05,7.3999999999999995e-06,9.15e-06
Croceibacterium ferulae,0.001,,1e-05,3.2000000000000007e-06,3.875e-06
Bacteroidetes bacterium MedPE-SWsnd-G2,0.001,,3.4e-05,3.8199999999999993e-05,3.8775e-05
Chitinophaga rhizosphaerae,0.001,,1e-05,2.3333333333333336e-06,1.575e-06
Winogradskyella aurantia,0.001,0.0001,7.000000000000001e-05,6.76e-05,6.59e-05
Tateyamaria sp. Alg231-49,0.001,0.00017500000000000003,0.00013,0.000126,0.000126025
Ideonella sp. A 288,0.001,,1.3333333333333335e-05,9e-06,6.799999999999999e-06
Sediminibacterium roseum,0.001,,1e-05,4.2e-06,2.925e-06
Flavobacteriales bacterium MED-G15,0.001,,1.8e-05,3.320000000000001e-05,2.6875e-05
Hyphomonas sp. TMED17,0.001,0.0001,1.8e-05,2.12e-05,2.235e-05
Euryarchaeota archaeon TMED97,0.001,,1.666666666666667e-05,6.400000000000001e-06,7.325e-06
Gammaproteobacteria bacterium TMED182,0.001,0.00017999999999999998,0.000216,0.00020740000000000003,0.000208575
Hyphomicrobiaceae bacterium TMED74,0.001,0.0001,5e-05,3.82e-05,3.6049999999999995e-05
Flavobacteriaceae bacterium TMED184,0.001,0.0001,2e-05,1.12e-05,1.255e-05
Rhizobiales bacterium TMED83,0.001,0.0001,2.8000000000000003e-05,2.0399999999999998e-05,2.3475e-05
Verrucomicrobiaceae bacterium TMED76,0.001,,1e-05,1.08e-05,1.1874999999999999e-05
Alphaproteobacteria bacterium MarineAlpha1_Bin1,0.001,,1.5000000000000002e-05,4.599999999999999e-06,4.775e-06
