,genus,read count,relative error,type
6175,Puniceibacterium,10000,0.4714045207910316,Kaiju
6205,Parasphingorhabdus,10000,0.6928203230275509,Kaiju
6216,Pseudocolwellia,10000,0.4714045207910316,Kaiju
6219,Waterburya,10000,0.4714045207910316,Kaiju
6224,Antarctobacter,10000,0.7071067811865475,Kaiju
6231,Persicitalea,10000,0.4714045207910316,Kaiju
6297,Henriciella,10000,0.4714045207910316,Kaiju
6346,Lacipirellula,10000,0.4714045207910316,Kaiju
10254,Pseudoalteromonas,100000,0.0400661391195053,Kaiju
10255,Oleispira,100000,0.0241673540647733,Kaiju
10256,Sulfitobacter,100000,0.0861195070704591,Kaiju
10257,Psychrosphaera,100000,0.0430177962227936,Kaiju
10258,Polaribacter,100000,0.0292207421982394,Kaiju
10259,Glaciecola,100000,0.040046047765854,Kaiju
10260,Alteromonas,100000,0.0344137779050109,Kaiju
10261,Colwellia,100000,0.0722007658717404,Kaiju
10262,Dokdonia,100000,0.0552528197742732,Kaiju
10263,Shewanella,100000,0.0300078361574345,Kaiju
10264,Psychrobacter,100000,0.062142066248865,Kaiju
10265,Vibrio,100000,0.1287245281259584,Kaiju
10266,Lewinella,100000,0.0567828979895621,Kaiju
10267,Candidatus Pelagibacter,100000,0.0483615264049609,Kaiju
10268,Lentibacter,100000,0.047699703981558,Kaiju
10269,Erythrobacter,100000,0.0680172768821228,Kaiju
10270,Thalassiosira,100000,0.052634954794714,Kaiju
10271,Oceanobacter,100000,0.0630934287066089,Kaiju
10272,Pseudomonas,100000,0.0607104929512963,Kaiju
10273,Synechococcus,100000,0.2005204882274617,Kaiju
10274,Chaetoceros,100000,0.0532236547997308,Kaiju
10275,Salegentibacter,100000,0.1540777601485321,Kaiju
10276,Algoriphagus,100000,0.0463662930586406,Kaiju
10277,Maribacter,100000,0.0679775111002712,Kaiju
10278,Lutibacter,100000,0.1199923710332526,Kaiju
10279,Nonlabens,100000,0.0746296238310625,Kaiju
10280,Aquiluna,100000,0.1425071111156672,Kaiju
10281,Bermanella,100000,0.0469683740174444,Kaiju
10282,Marivita,100000,0.1066603527561468,Kaiju
10283,Halioglobus,100000,0.0842944770460476,Kaiju
10284,Planktomarina,100000,0.0666871811782032,Kaiju
10285,Aliiglaciecola,100000,0.1401903003509872,Kaiju
10286,Paraglaciecola,100000,0.0471988028566086,Kaiju
10287,Flavobacterium,100000,0.0913802873055737,Kaiju
10288,Agrobacterium,100000,0.8122328620674136,Kaiju
10289,Methylobacterium,100000,0.3992926026255752,Kaiju
10290,Acinetobacter,100000,0.1359421094312603,Kaiju
10292,Oceanospirillum,100000,0.2802221804503746,Kaiju
10293,Mycobacterium,100000,0.2019188547382238,Kaiju
10294,Desulfosarcina,100000,0.1269295517643985,Kaiju
10295,Hirschia,100000,0.3999999999999999,Kaiju
10296,Skeletonema,100000,0.132846044823865,Kaiju
10297,Nitzschia,100000,0.0567394909967478,Kaiju
10298,Chlorella,100000,0.1274432847739756,Kaiju
10299,Variovorax,100000,0.2498101826191084,Kaiju
10300,Nitrospina,100000,0.1414213562373094,Kaiju
10301,Micromonas,100000,0.1099312688840725,Kaiju
10302,Brevundimonas,100000,0.3090082702956526,Kaiju
10303,Aureococcus,100000,0.5773502691896256,Kaiju
10304,Devosia,100000,0.3156629050132874,Kaiju
10305,Octadecabacter,100000,0.1766791825811677,Kaiju
10307,Haslea,100000,0.0297268172667861,Kaiju
10308,Polarella,100000,0.4803844614152612,Kaiju
10309,Aquabacterium,100000,0.2833047711233618,Kaiju
10310,Tenacibaculum,100000,0.1249324502739183,Kaiju
10312,Micractinium,100000,0.52322111060097,Kaiju
10313,Limnobacter,100000,0.1287900681972284,Kaiju
10314,Gemmatimonas,100000,0.4240600588095458,Kaiju
10315,Leisingera,100000,0.1404416814115811,Kaiju
10316,Kordia,100000,0.0919778320430238,Kaiju
10317,Reinekea,100000,0.1846939919426785,Kaiju
10318,Gillisia,100000,0.1357684601095425,Kaiju
10319,Grimontia,100000,0.4575657233497424,Kaiju
10320,Rhodopirellula,100000,0.0796721798998872,Kaiju
10321,Hoeflea,100000,0.3300577707981552,Kaiju
10322,Citreicella,100000,0.4330127018922193,Kaiju
10323,Bizionia,100000,0.1906724631976565,Kaiju
10324,Thioclava,100000,0.1765316824341939,Kaiju
10325,Lacinutrix,100000,0.1318684173349147,Kaiju
10326,Tateyamaria,100000,0.1232237613751351,Kaiju
10327,Dinoroseobacter,100000,0.1064794274999899,Kaiju
10328,Fluviicola,100000,0.1867188945399776,Kaiju
10329,Olleya,100000,0.1861777354395385,Kaiju
10330,Marixanthomonas,100000,0.5516977863382926,Kaiju
10331,Salinicola,100000,0.3535533905932737,Kaiju
10332,Ferrovum,100000,0.2857142857142857,Kaiju
10333,Simiduia,100000,0.6183964358929295,Kaiju
10334,Neptuniibacter,100000,0.232918208381143,Kaiju
10335,Haloferula,100000,0.1086571463031267,Kaiju
10336,Litoreibacter,100000,0.1133835571749679,Kaiju
10337,Gomphoneis,100000,0.4898979485566356,Kaiju
10338,Imtechella,100000,0.2484519974999766,Kaiju
10339,Planktotalea,100000,0.1336306209562121,Kaiju
10340,Sphingomicrobium,100000,0.4049665836637605,Kaiju
10341,Snuella,100000,0.408248290463863,Kaiju
10342,Euzebyella,100000,0.4212708580028639,Kaiju
10343,Rubrivirga,100000,0.1753039355990176,Kaiju
10344,Sinomicrobium,100000,0.5544038028317859,Kaiju
10345,Thalassotalea,100000,0.1017613110090904,Kaiju
10346,Seonamhaeicola,100000,0.2410031969235264,Kaiju
10347,Pseudorhodoplanes,100000,0.3849001794597505,Kaiju
10348,Nioella,100000,0.6,Kaiju
10349,Paraburkholderia,100000,0.4885261968313962,Kaiju
10350,Qipengyuania,100000,0.0700023444371194,Kaiju
10351,Aliikangiella,100000,0.3423265984407288,Kaiju
10352,Halofilum,100000,0.8385254915624211,Kaiju
10354,Croceivirga,100000,0.4859126579037749,Kaiju
10355,Cognatishimia,100000,0.2317736142542174,Kaiju
10356,Cognatiyoonia,100000,0.2727272727272726,Kaiju
10357,Pseudaestuariivita,100000,0.4921529567847503,Kaiju
10358,Yoonia,100000,0.1018492358997209,Kaiju
10359,Croceibacterium,100000,0.4324125453988153,Kaiju
10360,Rhodophyticola,100000,0.1992047682223989,Kaiju
10361,Novosphingopyxis,100000,0.2608202654786505,Kaiju
10362,Ningiella,100000,0.1620757032153901,Kaiju
10363,Alteripontixanthobacter,100000,0.2861104235623672,Kaiju
10364,Pontixanthobacter,100000,0.0731306729591185,Kaiju
10365,Novipirellula,100000,0.1480383561356981,Kaiju
10366,Aurantiacibacter,100000,0.1349376166546629,Kaiju
10367,Tsuneonella,100000,0.4629100498862759,Kaiju
10368,Roseiconus,100000,0.3555527659520896,Kaiju
10369,Acidiluteibacter,100000,0.1954339899926428,Kaiju
10370,Antarcticimicrobium,100000,0.5590169943749473,Kaiju
10371,Aliiruegeria,100000,0.318688719599549,Kaiju
10373,Viruses,100000,0.0467618778564594,Kaiju
10374,Streptomyces,100000,0.0719549497456527,Kaiju
10375,Winogradskyella,100000,0.0584212058376055,Kaiju
10376,Candidatus Puniceispirillum,100000,0.0729980802705344,Kaiju
10377,Pseudo-nitzschia,100000,0.1749925799772419,Kaiju
10378,Ruegeria,100000,0.0730296743340221,Kaiju
10379,Loktanella,100000,0.0508404240903732,Kaiju
10380,Aestuariibacter,100000,0.1132195832406529,Kaiju
10381,Fistulifera,100000,0.1541951059854184,Kaiju
10382,Paraperlucidibaca,100000,0.0697725414096207,Kaiju
10383,Bernardetia,100000,0.1527533972930022,Kaiju
10384,Hyphomonas,100000,0.1366482627152163,Kaiju
10385,Bordetella,100000,0.2960719386380686,Kaiju
10386,Desulfobulbus,100000,0.5303300858899106,Kaiju
10387,Haliscomenobacter,100000,0.4677071733467426,Kaiju
10388,Teredinibacter,100000,0.3217384419058438,Kaiju
10389,Roseobacter,100000,0.0506410690116264,Kaiju
10390,Phaeodactylum,100000,0.0549022290451706,Kaiju
10391,Symbiodinium,100000,0.1235464415425186,Kaiju
10392,Atractiella,100000,0.4714045207910316,Kaiju
10393,Stylonychia,100000,0.2770252264083495,Kaiju
10394,Sphingomonas,100000,0.2438398197863035,Kaiju
10395,Rhodoferax,100000,0.232993723071098,Kaiju
10396,Rhodovulum,100000,0.1912909595036842,Kaiju
10397,Marinobacterium,100000,0.0409562629922303,Kaiju
10399,Rheinheimera,100000,0.2125117860512179,Kaiju
10400,Ostreococcus,100000,0.0912179318826006,Kaiju
10401,Halochromatium,100000,0.8592392047732015,Kaiju
10402,Hymenobacter,100000,0.1226430687566548,Kaiju
10403,Cellulophaga,100000,0.134287884556431,Kaiju
10404,Aequorivita,100000,0.1844643586424624,Kaiju
10405,Oceanobacillus,100000,0.8660254037844388,Kaiju
10406,Microvirga,100000,0.4507922033332113,Kaiju
10407,Oceanisphaera,100000,0.4999999999999999,Kaiju
10408,Oceanicola,100000,0.5134898976610932,Kaiju
10409,Blastopirellula,100000,0.1895106663780416,Kaiju
10410,Curvibacter,100000,0.1325785378022253,Kaiju
10411,Leeuwenhoekiella,100000,0.1156408388342628,Kaiju
10412,Salinimonas,100000,0.217978484908582,Kaiju
10413,Aquimarina,100000,0.1356593126027587,Kaiju
10414,Roseivirga,100000,0.1578613931313063,Kaiju
10415,Rubellimicrobium,100000,0.3912303982179758,Kaiju
10416,Gaetbulibacter,100000,0.102031710552936,Kaiju
10417,Pseudoruegeria,100000,0.0589255650988789,Kaiju
10418,Sedimenticola,100000,0.3948063796325343,Kaiju
10419,Sediminitomix,100000,0.4575657233497424,Kaiju
10420,Donghicola,100000,0.5797213274999454,Kaiju
10421,Undibacterium,100000,0.8671523078444754,Kaiju
10423,Lentimonas,100000,0.0820254927974583,Kaiju
10424,Eudoraea,100000,0.2210664455262403,Kaiju
10425,Seohaeicola,100000,0.5458332972714095,Kaiju
10426,Thalassobaculum,100000,0.2222222222222223,Kaiju
10427,Psammoneis,100000,0.4516559039308084,Kaiju
10428,Kriegella,100000,0.52322111060097,Kaiju
10429,Spongiibacter,100000,0.0942111439531991,Kaiju
10430,Aliagarivorans,100000,0.4714045207910316,Kaiju
10431,Arenicella,100000,0.1075642561641749,Kaiju
10432,Rubricoccus,100000,0.1100788214815888,Kaiju
10433,Phormidesmis,100000,0.2614562582918986,Kaiju
10434,Primorskyibacter,100000,0.2922004298627826,Kaiju
10435,Defluviimonas,100000,0.6394924685122966,Kaiju
10436,Mangrovimonas,100000,0.1378495518990438,Kaiju
10437,Portibacter,100000,0.348637951450646,Kaiju
10439,Halamphora,100000,0.3061668897401958,Kaiju
10440,Algimonas,100000,0.2032789070454354,Kaiju
10441,Luminiphilus,100000,0.1828140994547644,Kaiju
10442,Draconibacterium,100000,0.5144592961031405,Kaiju
10443,Methyloceanibacter,100000,0.1206783365008841,Kaiju
10444,Emcibacter,100000,0.4,Kaiju
10445,Rubinisphaera,100000,0.5137011669140813,Kaiju
10446,Marinirhabdus,100000,0.4642044334410181,Kaiju
10447,Marimonas,100000,0.5414885747116092,Kaiju
10448,Saonia,100000,0.7126096406869612,Kaiju
10449,Rhodosalinus,100000,0.3481553119113956,Kaiju
10450,Arcticibacterium,100000,0.2330734287256026,Kaiju
10451,Maribellus,100000,0.2102968517807306,Kaiju
10452,Tautonia,100000,0.5163977794943222,Kaiju
10453,Aurantibacter,100000,0.1085139910158396,Kaiju
10454,Profundibacter,100000,0.838525491562421,Kaiju
10455,Aequoribacter,100000,0.0626644721601383,Kaiju
10456,Pseudoteredinibacter,100000,0.7382294351771256,Kaiju
10457,Pirellula,100000,0.6088583960037195,Kaiju
10458,Bradyrhizobium,100000,0.3281916369545291,Kaiju
10459,Desulfuromonas,100000,0.2643480702053213,Kaiju
10460,Nitrosomonas,100000,0.2777777777777778,Kaiju
10461,Marinobacter,100000,0.0553255108591076,Kaiju
10463,Arcobacter,100000,0.7126096406869612,Kaiju
10464,Geobacter,100000,0.2484519974999766,Kaiju
10465,Thiomonas,100000,0.3423265984407288,Kaiju
10466,Bathycoccus,100000,0.1974789454202586,Kaiju
10468,Ferrimonas,100000,0.3854010257086558,Kaiju
10469,Paenibacillus,100000,0.5137386127840814,Kaiju
10470,Psychroserpens,100000,0.1493805821572491,Kaiju
10472,Pedobacter,100000,0.1811077027627483,Kaiju
10473,Muricauda,100000,0.0914656576871005,Kaiju
10474,Bacteriovorax,100000,0.5144592961031405,Kaiju
10475,Roseibium,100000,0.270801280154532,Kaiju
10476,Reichenbachiella,100000,0.3644344934278312,Kaiju
10477,Hahella,100000,0.4501518840902478,Kaiju
10478,Sphingopyxis,100000,0.1939071942966531,Kaiju
10480,Fragilariopsis,100000,0.2664483539918829,Kaiju
10481,Thalassolituus,100000,0.0795981638004639,Kaiju
10482,Jannaschia,100000,0.1687776313402651,Kaiju
10483,Pleurosigma,100000,0.1656346649999844,Kaiju
10484,Lampropedia,100000,0.5454545454545454,Kaiju
10485,Formosa,100000,0.1293626448305345,Kaiju
10486,Pseudorhodobacter,100000,0.1667754850978413,Kaiju
10487,Crocinitomix,100000,0.5659334501391654,Kaiju
10488,Salipiger,100000,0.1844460521365657,Kaiju
10489,Owenweeksia,100000,0.3090082702956526,Kaiju
10490,Yeosuana,100000,0.2804053867169961,Kaiju
10491,Candidatus Accumulibacter,100000,0.372677996249965,Kaiju
10492,Altererythrobacter,100000,0.1429313222526344,Kaiju
10493,Aureispira,100000,0.3576114109355662,Kaiju
10494,Sediminicola,100000,0.3854010257086557,Kaiju
10495,Tamlana,100000,0.10031375114549,Kaiju
10496,Fulvivirga,100000,0.0494965374170748,Kaiju
10497,Granulosicoccus,100000,0.417137350646026,Kaiju
10498,Ekhidna,100000,0.1325785378022254,Kaiju
10500,Ilumatobacter,100000,0.1402756603355213,Kaiju
10501,Marivirga,100000,0.3141687461885185,Kaiju
10502,Aureitalea,100000,0.5705127207547053,Kaiju
10503,Meridianimaribacter,100000,0.2032789070454354,Kaiju
10504,Candidatus Endolissoclinum,100000,0.2167880769611188,Kaiju
10505,Roseimicrobium,100000,0.6928203230275509,Kaiju
10506,Pseudomaricurvus,100000,0.1653594569415369,Kaiju
10507,Rubripirellula,100000,0.0692899516069248,Kaiju
10508,Thiogranum,100000,0.3125681833967909,Kaiju
10509,Boseongicola,100000,0.0939093034284045,Kaiju
10511,Pseudooceanicola,100000,0.2237838719996025,Kaiju
10512,Pontivivens,100000,0.3084231693103158,Kaiju
10513,Acuticoccus,100000,0.25,Kaiju
10514,Ketobacter,100000,0.2489647988659845,Kaiju
10515,Salinibius,100000,0.8498365855987974,Kaiju
10516,Stieleria,100000,0.2033709398167225,Kaiju
10517,Posidoniimonas,100000,0.504608392349582,Kaiju
10518,Falsihalocynthiibacter,100000,0.5590169943749473,Kaiju
10520,Pseudohalioglobus,100000,0.1972385895926296,Kaiju
10521,Roseitranquillus,100000,0.5163977794943222,Kaiju
10523,Szabonella,100000,0.3849001794597505,Kaiju
10524,Archangium,100000,0.3849001794597506,Kaiju
10525,Paracoccus,100000,0.1896323339732314,Kaiju
10526,Rhizobium,100000,0.1949017820682287,Kaiju
10527,Enterobacter,100000,0.8660254037844386,Kaiju
10528,Thiocapsa,100000,0.2535333413739623,Kaiju
10529,Chlorobium,100000,0.3912303982179758,Kaiju
10530,Nocardioides,100000,0.1396387320107127,Kaiju
10531,Pseudonocardia,100000,0.6236095644623235,Kaiju
10532,Pythium,100000,0.3688555567816587,Kaiju
10533,Cycloclasticus,100000,0.3045873232752801,Kaiju
10534,Ideonella,100000,0.1360827634879542,Kaiju
10535,Leptolyngbya,100000,0.396498260852373,Kaiju
10536,Hydrogenophaga,100000,0.1826902164701137,Kaiju
10537,Navicula,100000,0.1253149328825364,Kaiju
10539,Chitinophaga,100000,0.515201027527539,Kaiju
10540,Dyadobacter,100000,0.1392514976708048,Kaiju
10542,Thalassomonas,100000,0.2395045751624061,Kaiju
10544,Chitinibacter,100000,0.4714045207910316,Kaiju
10545,Nitratireductor,100000,0.1781524101717403,Kaiju
10546,Algibacter,100000,0.1617733024223877,Kaiju
10547,Psammodictyon,100000,0.2248000829380222,Kaiju
10548,Nereida,100000,0.3496101430884039,Kaiju
10549,Phaeobacter,100000,0.1189345258367146,Kaiju
10551,Nitrosopumilus,100000,0.1654309952152702,Kaiju
10552,Simplicispira,100000,0.5728219618694799,Kaiju
10553,Bowmanella,100000,0.3036784466789762,Kaiju
10554,Aquitalea,100000,0.5590169943749473,Kaiju
10555,Mucilaginibacter,100000,0.3033894348085532,Kaiju
10556,Leptobacterium,100000,0.5590169943749473,Kaiju
10557,Sediminibacterium,100000,0.5926547641093317,Kaiju
10558,Sneathiella,100000,0.2367905735473798,Kaiju
10559,Shimia,100000,0.1935668159703464,Kaiju
10560,Limnohabitans,100000,0.2337038127818392,Kaiju
10561,Altibacter,100000,0.4074501503251655,Kaiju
10563,Woeseia,100000,0.2802221804503746,Kaiju
10564,Lentimicrobium,100000,0.2857142857142857,Kaiju
10565,Xanthomarina,100000,0.2813517196857562,Kaiju
10567,Pseudobizionia,100000,0.2888421436539641,Kaiju
10568,Parashewanella,100000,0.3535533905932737,Kaiju
10569,Parerythrobacter,100000,0.237004492738707,Kaiju
10570,Candidatus Pseudothioglobus,100000,0.4460514967089148,Kaiju
10571,Paucihalobacter,100000,0.5144592961031405,Kaiju
10572,Mesobaculum,100000,0.7071067811865475,Kaiju
10573,Aegicerativicinus,100000,0.5926547641093317,Kaiju
10574,Roseovarius,100000,0.1248408291970989,Kaiju
10575,Coraliomargarita,100000,0.0713355268884285,Kaiju
10576,Celeribacter,100000,0.0776095524428886,Kaiju
10577,Candidatus Megaira,100000,0.1400696276661373,Kaiju
10578,Parahaliea,100000,0.1697418160666666,Kaiju
10579,Motilimonas,100000,0.1766846959694084,Kaiju
10580,Allopontixanthobacter,100000,0.1175639603728922,Kaiju
10581,Stella,100000,0.4948716593053934,Kaiju
10582,Methylomonas,100000,0.3535533905932737,Kaiju
10583,Providencia,100000,0.4330127018922193,Kaiju
10584,Flexibacter,100000,0.0810840425684199,Kaiju
10585,Streptococcus,100000,0.374165738677394,Kaiju
10586,Gordonia,100000,0.2988071523335984,Kaiju
10589,Fusarium,100000,0.6011057519272295,Kaiju
10590,Burkholderia,100000,0.2338535866733713,Kaiju
10592,Ralstonia,100000,0.841319754933374,Kaiju
10593,Dechloromonas,100000,0.6210273191490665,Kaiju
10595,Alishewanella,100000,0.2402147659828792,Kaiju
10596,Licmophora,100000,0.4999999999999999,Kaiju
10597,Methylohalobius,100000,0.3849001794597506,Kaiju
10598,Pseudovibrio,100000,0.4648111258522642,Kaiju
10599,Seminavis,100000,0.2213734749748574,Kaiju
10600,Rubritalea,100000,0.0920487645084458,Kaiju
10601,Gilvibacter,100000,0.2630668208823282,Kaiju
10602,Lutimonas,100000,0.1255949216076873,Kaiju
10603,Sunxiuqinia,100000,0.4979295977319692,Kaiju
10604,Bythopirellula,100000,0.2282177322938191,Kaiju
10605,Thiolapillus,100000,0.4750730937913074,Kaiju
10606,Ascidiaceihabitans,100000,0.2662922068568805,Kaiju
10607,Gimesia,100000,0.1346858747963522,Kaiju
10608,Wenzhouxiangella,100000,0.2263769807116481,Kaiju
10609,Pseudohalocynthiibacter,100000,0.1805446534297988,Kaiju
10610,Aestuariivivens,100000,0.2802221804503746,Kaiju
10611,Mycolicibacterium,100000,0.4081268422117441,Kaiju
10612,Schizostauron,100000,0.4865042554105199,Kaiju
10613,Rhodohalobacter,100000,0.6888321972137825,Kaiju
10614,Jiulongibacter,100000,0.2106625221173715,Kaiju
10615,Oceaniglobus,100000,0.5151199813764938,Kaiju
10617,Lignipirellula,100000,0.4164965639175214,Kaiju
10618,Patiriisocius,100000,0.2964635306407855,Kaiju
10619,Paraneptunicella,100000,0.8088861940965489,Kaiju
10620,Oleiphilus,100000,0.0336250823684179,Kaiju
10621,Marinomonas,100000,0.1161506870734779,Kaiju
10622,Psychromonas,100000,0.1799135154310175,Kaiju
10623,Gramella,100000,0.1009417733014542,Kaiju
10624,Halomonas,100000,0.112846070264157,Kaiju
10625,Novosphingobium,100000,0.1970314022098765,Kaiju
10626,Lysobacter,100000,0.2468623970634252,Kaiju
10627,Desulfobacterium,100000,0.6666666666666665,Kaiju
10628,Haliea,100000,0.1758742157126679,Kaiju
10629,Hanstruepera,100000,0.1474364773835091,Kaiju
10630,Marinagarivorans,100000,0.2003863015262803,Kaiju
10631,Seongchinamella,100000,0.2684187234734401,Kaiju
10632,Cellvibrio,100000,0.25,Kaiju
10633,Cylindrotheca,100000,0.1698933203027517,Kaiju
10634,Chryseobacterium,100000,0.2360033675212565,Kaiju
10635,Stappia,100000,0.7859235212474557,Kaiju
10636,Enterovibrio,100000,0.210437993275641,Kaiju
10637,Sulfurovum,100000,0.302769934639268,Kaiju
10638,Pontibacter,100000,0.3178043163754578,Kaiju
10639,Thalassobius,100000,0.1349451655700121,Kaiju
10640,Zunongwangia,100000,0.4330127018922193,Kaiju
10641,Desulfopila,100000,0.1885556765241955,Kaiju
10642,Candidatus Thioglobus,100000,0.3395118989874197,Kaiju
10643,Oleibacter,100000,0.1003269698104246,Kaiju
10644,Marinicella,100000,0.1024158416927265,Kaiju
10645,Hyunsoonleella,100000,0.1454745424598353,Kaiju
10646,Tabrizicola,100000,0.1666666666666665,Kaiju
10647,Tritonibacter,100000,0.5297284633639759,Kaiju
10648,Crateriforma,100000,0.5099019513592784,Kaiju
10649,Halopseudomonas,100000,0.2828427124746189,Kaiju
10650,Spirosoma,100000,0.4039733214513608,Kaiju
10651,Photobacterium,100000,0.2340654193394769,Kaiju
10652,Bacteroides,100000,0.1992047682223989,Kaiju
10653,Thiothrix,100000,0.2650270439541126,Kaiju
10654,Rhodobacter,100000,0.2098344990784164,Kaiju
10655,Nostoc,100000,0.3849001794597505,Kaiju
10656,Rhodococcus,100000,0.5513982075961753,Kaiju
10657,Volvox,100000,0.8385254915624212,Kaiju
10658,Euplotes,100000,0.4,Kaiju
10659,Rubrivivax,100000,0.1540777601485322,Kaiju
10660,Desulfobacula,100000,0.5832981110808886,Kaiju
10661,Polaromonas,100000,0.3100316363236788,Kaiju
10662,Guillardia,100000,0.1427277432446674,Kaiju
10663,Eutreptiella,100000,0.2808472386685759,Kaiju
10664,Duganella,100000,0.2309401076758502,Kaiju
10665,Neptunomonas,100000,0.1572637234018858,Kaiju
10667,Pseudoxanthomonas,100000,0.5773502691896257,Kaiju
10668,Amoebophrya,100000,0.3333333333333333,Kaiju
10669,Candidatus Entotheonella,100000,0.5443310539518174,Kaiju
10670,Roseivivax,100000,0.13733700902029,Kaiju
10671,Aphanomyces,100000,0.373784196356531,Kaiju
10672,Idiomarina,100000,0.7053837622373536,Kaiju
10673,Ahrensia,100000,0.3987844051145156,Kaiju
10674,Arenibacter,100000,0.1838855948939788,Kaiju
10675,Gemmobacter,100000,0.3930886643760436,Kaiju
10676,Fulvimarina,100000,0.4330127018922193,Kaiju
10677,Alkanindiges,100000,0.4092634906738583,Kaiju
10678,Hylemonella,100000,0.5592469952052407,Kaiju
10679,Ulvibacter,100000,0.1613377754053521,Kaiju
10680,Picochlorum,100000,0.3779644730092272,Kaiju
10681,Kordiimonas,100000,0.5085476277156078,Kaiju
10682,Flaviramulus,100000,0.7211237974508952,Kaiju
10683,Pseudacidovorax,100000,0.841319754933374,Kaiju
10684,Robiginitomaculum,100000,0.331644552787437,Kaiju
10685,Lutimaribacter,100000,0.3061862178478972,Kaiju
10686,Aliivibrio,100000,0.5336321894427541,Kaiju
10687,Roseibacillus,100000,0.3531523089093172,Kaiju
10688,Tropicimonas,100000,0.2548916242661564,Kaiju
10689,Marinoscillum,100000,0.1237179148263483,Kaiju
10690,Oceanicoccus,100000,0.1932500720507012,Kaiju
10691,Pararhodobacter,100000,0.4008755938970629,Kaiju
10692,Croceicoccus,100000,0.6088583960037195,Kaiju
10693,Aestuariibaculum,100000,0.3921843874378479,Kaiju
10694,Sphingorhabdus,100000,0.4092634906738583,Kaiju
10695,Arenitalea,100000,0.3806523266336701,Kaiju
10696,Neorhizobium,100000,0.5471012044321931,Kaiju
